trialJobId,activation,intermediate,optimizer,dropout,test_frac,learning_rate,layer_1,preweight,epochs,batch_size,layer_2,train_frac,regularization,reward
DDuL7,elu,"[0.9714285714285713,0.9848972080551028]",adam,0.1593317826819067,0.15,0.002660205679049789,199,60,200,5,84,0.7,0.03831580866030235,0.9848972080551028
jYYcX,elu,"[0.9788690476190476,0.9801554448950762]",adam,0.18350701362187027,0.15,0.0010747206843895818,179,23,200,50,73,0.7,0.05518101497905789,0.9801554448950762
T59vv,tanh,"[0.9770833333333334,0.9862305210131297]",adam,0.019813795103776052,0.15,0.006575780087439799,191,42,200,30,91,0.7,0.02763699353821548,0.9862305210131297
lfkfy,elu,"[0.9785714285714286,0.9864711799944184]",adam,0.19798010628616367,0.15,0.0015625651456449942,167,13,200,100,67,0.7,0.06188665440512579,0.9864711799944184
qSzor,elu,"[0.9751488095238094,0.9859516851977073]",adam,0.14206661174188562,0.15,0.00046222019511203835,186,32,200,50,62,0.7,2.7092933124677615e-05,0.9859516851977073
jGH39,elu,"[0.9696428571428571,0.9679924221074699]",SGD,0.17299687454516116,0.15,0.0034872434828968437,200,67,200,10,94,0.7,0.043798127777725814,0.9679924221074699
Qj9h7,elu,"[0.9764880952380952,0.9825442340447724]",adam,0.11270250054158477,0.15,5.14719017876701e-05,175,37,200,5,188,0.7,0.009637932612074261,0.9825442340447724
j0ZrR,elu,"[0.9836309523809526,0.9954558801778883]",adam,0.06883833944712345,0.15,0.004718590029409789,108,50,200,50,132,0.7,0.06670917110715571,0.9954558801778883
DAU7G,elu,"[0.9803571428571429,0.9883629930763643]",adam,0.04152346183534596,0.15,0.0001982566669079056,155,35,200,30,43,0.7,0.050756441911363845,0.9883629930763643
mFRwl,tanh,"[0.9767857142857143,0.9961785292740831]",adam,0.09945050928812668,0.15,0.008254076433858169,42,46,200,100,73,0.7,0.07441898724610586,0.9961785292740831
Dhufo,elu,"[0.9654761904761905,0.989287369351308]",adam,0.0829791104206529,0.15,0.014828980107276441,103,41,200,50,106,0.7,0.04780983977004067,0.989287369351308
AODlZ,elu,"[0.9741071428571428,0.980933014354067]",adam,1.9298589717185732e-05,0.15,0.0008155809741318343,117,48,200,70,121,0.7,0.03964649642803259,0.980933014354067
LnS9g,elu,"[0.9491071428571429,0.9509513049493916]",adam,0.1262296780417364,0.15,1.3661095041403784e-06,129,70,200,5,195,0.7,0.0360436944277777,0.9509513049493916
EXLC8,elu,"[0.9377976190476189,0.9480965981409678]",SGD,0.15192210524370092,0.15,0.0012912613617563633,93,39,200,50,165,0.7,0.006471944102856165,0.9480965981409678
TkJVB,elu,"[0.9797619047619047,0.9865470659521003]",adam,0.10768181096701322,0.15,0.0006111958515984141,194,33,200,30,97,0.7,0.059492681557758664,0.9865470659521003
eUYvG,elu,"[0.974702380952381,0.9944149061000636]",adam,0.09182326434602275,0.15,0.002359676211402099,189,45,200,100,33,0.7,0.020239925079692047,0.9944149061000636
PELFx,elu,"[0.9824404761904761,0.9905091999039367]",adam,0.1373027950307978,0.15,0.001849810771720716,163,55,200,50,55,0.7,0.03162110812194041,0.9905091999039367
dnFd5,tanh,"[0.6299107142857143,0.9155407476172556]",adam,0.05335936829303073,0.15,0.11463293117019004,58,43,200,10,82,0.7,0.04164535192692008,0.9155407476172556
kI1pW,elu,"[0.9821428571428571,0.9927091916921988]",adam,0.00820206700062549,0.15,0.00031137254210349564,183,58,200,5,47,0.7,0.053262062501259186,0.9927091916921988
mHmKo,elu,"[0.968154761904762,0.9822709857806962]",adam,0.18563035638807088,0.15,0.005607618577825037,200,38,200,50,69,0.7,0.013312935422666585,0.9822709857806962
bnKQp,elu,"[0.976190476190476,0.9831357382226947]",adam,0.03077755947941938,0.15,9.731231899509127e-05,172,52,200,30,86,0.7,0.05628921686784127,0.9831357382226947
EAitb,elu,"[0.7869047619047619,0.8294311165829873]",SGD,0.0774096610767513,0.15,0.00040719746192129097,146,48,200,100,200,0.7,0.033789953380155335,0.8294311165829873
WK7jU,elu,"[0.9666666666666668,0.9923116432830653]",adam,0.06171617283365388,0.15,0.04348047576742184,136,44,200,50,114,0.7,0.010874198735931822,0.9923116432830653
DMx1h,elu,"[0.975297619047619,0.9848858443869885]",adam,0.16323844410228183,0.15,0.002947904411337975,196,42,200,70,157,0.7,0.04639789055897013,0.9848858443869885
RX0DJ,tanh,"[0.9785714285714284,0.9861704158744489]",adam,0.11743180333626678,0.15,2.4063049313968622e-05,73,40,200,5,129,0.7,0.02392578099921217,0.9861704158744489
GAwyU,relu,"[0.9758928571428571,0.9911448645211532]",adam,0.04611218728676682,0.15,0.0002568690588141943,177,29,200,50,59,0.7,0.028863323431031065,0.9911448645211532
gQtqW,elu,"[0.9800595238095238,0.9917139587680242]",adam,0.13345436770822894,0.15,0.010600785108357897,150,47,200,30,79,0.7,0.017575942344377215,0.9917139587680242
BOVo4,elu,"[0.9672619047619048,0.9879482405368984]",adam,0.1471461090504429,0.15,0.0011442939196576998,122,21,200,100,38,0.7,0.004734822441945946,0.9879482405368984
z0yYe,elu,"[0.9806547619047619,0.979610318392927]",adam,0.1011995482666049,0.15,0.00015524577382642848,190,15,200,50,179,0.7,0.03633304100512648,0.979610318392927
A9Sxj,relu,"[0.7822916666666666,0.9606781898897214]",adam,0.08840150971897255,0.15,0.021387552323926865,48,51,200,10,100,0.7,0.043296892051560947,0.9606781898897214
cncB2,elu,"[0.9714285714285713,0.9669899223612761]",SGD,0.07382049365554737,0.15,0.0007795808707337347,181,34,200,5,174,0.7,0.05052037007674186,0.9669899223612761
PmSnd,elu,"[0.9821428571428571,0.9822845191369591]",adam,0.17510454258786626,0.15,0.0005607500765197877,159,36,200,50,64,0.7,0.026661113601611296,0.9822845191369591
NbQK8,elu,"[0.9797619047619047,0.9814976856721976]",adam,0.02049640399800258,0.15,7.966115022818888e-05,168,64,200,30,110,0.7,0.021573021260802034,0.9814976856721976
Up9Y0,relu,"[0.9738095238095237,0.9857798602146648]",adam,0.12728028326230684,0.15,0.00459360156190639,173,27,200,100,169,0.7,0.039334157629094126,0.9857798602146648
JRhEl,tanh,"[0.9794642857142858,0.9884626517273576]",adam,0.15305137970865604,0.15,0.0021064998967934368,185,53,200,50,51,0.7,0.030465950877474043,0.9884626517273576
LQm0X,elu,"[0.9752976190476191,0.9848464125194181]",adam,0.11311199640991136,0.15,0.0014824853007007525,195,30,200,70,89,0.7,0.049022321197428394,0.9848464125194181
dryKt,elu,"[0.9755952380952382,0.9922475531714662]",adam,0.03556738203299166,0.15,0.003465282004334808,87,49,200,5,184,0.7,0.001579486811410475,0.9922475531714662
dLrfc,relu,"[0.9717261904761905,0.9961547270163825]",adam,0.21427786995288162,0.15,0.030145599996762938,98,45,200,50,12,0.7,0.008317032706813932,0.9961547270163825
X5b9e,elu,"[0.8803571428571428,0.9466816748496992]",SGD,0.1687751306944178,0.15,0.22129214712158177,200,37,200,30,136,0.7,0.019022687402710844,0.9466816748496992
PmHGn,elu,"[0.9741071428571428,0.9812156922025344]",adam,0.06684184874350753,0.15,0.00835131635077516,66,57,200,100,119,0.7,0.0417041343885349,0.9812156922025344
VjWTU,elu,"[0.9758928571428571,0.9842193758440898]",adam,0.05584120559906617,0.15,0.0009430062412494004,80,41,200,50,27,0.7,0.052612058411155634,0.9842193758440898
CEyLi,relu,"[0.9779761904761906,0.9806556531900761]",adam,0.18935032183162964,0.15,0.00022583444641357639,188,59,200,5,94,0.7,0.057560882229925954,0.9806556531900761
gzu6e,elu,"[0.9767857142857143,0.9844966305362725]",adam,0.13881046673890973,0.15,0.00043573202578474753,133,34,200,10,19,0.7,0.06387715594550233,0.9844966305362725
eGmvo,elu,"[0.9705357142857143,0.9887554281467326]",adam,0.08352152074640133,0.15,0.015003299643543922,164,50,200,50,75,0.7,0.03490255317268341,0.9887554281467326
My8XK,tanh,"[0.976190476190476,0.9827040114041381]",adam,0.1060348352430616,0.15,0.0001282780532669617,192,62,200,30,191,0.7,0.014698166636659635,0.9827040114041381
rPHYm,elu,"[0.6193452380952381,0.6267288876086787]",adam,0.012481859405840665,0.15,2.791863029698302e-06,154,38,200,100,84,0.7,0.047802948748758706,0.6267288876086787
ykdxv,relu,"[0.9520833333333332,0.9537696729358917]",SGD,0.09292672981467566,0.15,0.0026546038563819204,179,46,200,50,105,0.7,0.025164494161033706,0.9537696729358917
NuEp5,elu,"[0.9791666666666667,0.9847633408764693]",adam,0.04672056835867119,0.15,0.0018538986027801531,175,55,200,70,61,0.7,0.04445260306504474,0.9847633408764693
QOgEf,elu,"[0.9800595238095238,0.9951255004638911]",adam,0.15916520662036596,0.15,0.000700412586099569,200,44,200,5,126,0.7,0.04076376449615122,0.9951255004638911
gQqpw,elu,"[0.9729166666666667,0.9946706805624208]",adam,0.20283935932767802,0.15,0.006587855006711591,110,40,200,50,68,0.7,0.03803716482031688,0.9946706805624208
mTwLJ,relu,"[0.9794642857142856,0.9851365098534973]",adam,0.1158641042365535,0.15,0.00035064465828385066,169,68,200,30,40,0.7,0.01681657835655447,0.9851365098534973
KnKCF,elu,"[0.7770833333333332,0.7615226871519102]",adam,0.0008095520793700815,0.15,4.711632922155775e-06,104,42,200,100,71,0.7,0.060464958245787404,0.7615226871519102
u0Ayv,tanh,"[0.962797619047619,0.9601221740741106]",adam,0.030951342142516006,0.15,4.532340514942521e-05,184,39,200,50,53,0.7,0.03175962695378322,0.9601221740741106
PO0um,elu,"[0.976190476190476,0.9913557401317551]",adam,0.07037709504867248,0.15,0.0005309138048431313,158,52,200,10,77,0.7,0.0117267229916063,0.9913557401317551
qgBXC,elu,"[0.9342261904761904,0.9823801479998556]",SGD,0.22428065810140688,0.15,0.05834270353147458,124,47,200,5,115,0.7,0.05459023532160716,0.9823801479998556
GI1os,relu,"[0.9720238095238095,0.9836760998345667]",adam,0.07922941893180263,0.15,0.0013170437957885763,193,32,200,50,163,0.7,0.045714274746889015,0.9836760998345667
n7oYj,elu,"[0.9672619047619048,0.9831122123490544]",adam,0.14375580575294364,0.15,0.011297271554621655,197,43,200,30,44,0.7,0.0035131730330855704,0.9831122123490544
HhhMY,elu,"[0.9815476190476191,0.9883377568274593]",adam,0.12505989895034447,0.15,0.003986938354905703,94,35,200,100,154,0.7,0.028655091238975552,0.9883377568274593
KwSKk,elu,"[0.9773809523809524,0.9764555327713224]",adam,0.10066777668812299,0.15,0.005483980322741231,113,65,200,50,34,0.7,0.022332041627402904,0.9764555327713224
adb6z,relu,"[0.9755952380952382,0.9867649546812169]",adam,0.023054129741353926,0.15,0.018790917887660026,180,49,200,70,97,0.7,0.034763327745416,0.9867649546812169
MgoPL,elu,"[0.9782738095238095,0.9878143328655853]",adam,0.03948232517025299,0.15,0.0009997962288529748,145,43,200,50,22,0.7,0.04959444549283325,0.9878143328655853
lVXAA,tanh,"[0.9776785714285715,0.9871592686744937]",adam,0.1212362810678825,0.15,0.00016529586803203572,188,41,200,5,103,0.7,0.04347629758406452,0.9871592686744937
HEdgs,elu,"[0.9607142857142857,0.962240980569443]",SGD,0.24478404613909618,0.15,0.002440559889271965,165,54,200,30,92,0.7,0.005870964064573839,0.962240980569443
FsWDa,elu,"[0.9767857142857144,0.9722400550513001]",adam,0.05208029241809653,0.15,6.512341875253569e-05,175,31,200,100,88,0.7,0.03806161297460288,0.9722400550513001
EeGaU,relu,"[0.9684523809523811,0.9854802602685899]",adam,0.19357451533579145,0.15,0.0018156699997063607,140,47,200,50,140,0.7,0.03288376291376306,0.9854802602685899
qnuoh,elu,"[0.9806547619047621,0.9950486162264548]",adam,0.17984289017178862,0.15,0.00024409338283063443,151,24,200,10,82,0.7,0.052376456369055926,0.9950486162264548
xNaL9,elu,"[0.98125,0.9913783140327764]",adam,0.09679585285297297,0.15,0.0006530782660937724,84,45,200,5,147,0.7,0.013180053798218311,0.9913783140327764
dx8vN,elu,"[0.9717261904761904,0.9931729595006231]",adam,0.06395258307528352,0.15,0.0033383765122746035,100,28,200,50,56,0.7,0.047209542246107614,0.9931729595006231
Q0lsF,relu,"[0.9741071428571428,0.9780910733685333]",adam,0.13368704239199913,0.15,0.0013479048030827258,90,39,200,30,66,0.7,0.02020196315511593,0.9780910733685333
a0gNE,elu,"[0.9625,0.9552075239883369]",adam,0.08801978856182294,0.15,0.00011010085355167969,171,56,200,100,30,0.7,0.08248729571679556,0.9552075239883369
fgZVc,tanh,"[0.9684523809523808,0.9584843116383677]",SGD,0.1663688728499787,0.15,0.008321863314830476,161,61,200,50,110,0.7,0.00963131817290823,0.9584843116383677
oaHPG,elu,"[0.9803571428571429,0.9937148439571377]",adam,0.15149310264458005,0.15,0.0003740300945605072,200,36,200,70,159,0.7,0.02456138516190402,0.9937148439571377
ng7jR,elu,"[0.49821428571428567,0.8298778720705284]",adam,0.10855182253507414,0.15,0.09122680767123599,76,52,200,5,100,0.7,0.06900446966363946,0.8298778720705284
oVo7m,relu,"[0.974702380952381,0.9820005345531662]",adam,0.01058088973718156,0.15,0.0009777176616382454,183,50,200,50,134,0.7,0.05839832729744736,0.9820005345531662
bGG7w,elu,"[0.9681547619047619,0.9639523050049366]",adam,0.21014091663823967,0.15,0.00018849680697617194,53,37,200,30,172,0.7,0.09332330341625729,0.9639523050049366
RnSZB,elu,"[0.9776785714285714,0.9840056022408964]",adam,0.13892612520699388,0.15,0.004578119485539722,38,48,200,100,79,0.7,0.05119571938122573,0.9840056022408964
eB4Ys,elu,"[0.9779761904761903,0.9828692893758996]",adam,0.07896494392836524,0.15,0.00047611883215336237,186,45,200,50,167,0.7,0.036667363351074136,0.9828692893758996
mYsuH,relu,"[0.9684523809523808,0.9932148679696597]",adam,0.05958036461448941,0.15,0.0030136436159391763,193,33,200,10,48,0.7,0.040154311768985804,0.9932148679696597
oEls4,elu,"[0.9648809523809524,0.9612176997740732]",SGD,0.02493128264153535,0.15,0.0002710181645356823,117,46,200,5,73,0.7,0.026807209398114477,0.9612176997740732
pIiGi,tanh,"[0.9767857142857143,0.9922165690025879]",adam,0.15765538848177582,0.15,0.01267387413783139,178,66,200,50,123,0.7,0.0559837339882437,0.9922165690025879
RN5Kw,elu,"[0.9726190476190476,0.9910359566070361]",adam,0.11852328936942066,0.15,0.0007716557615717231,126,29,200,30,86,0.7,0.007478747598319985,0.9910359566070361
G0l3a,elu,"[0.9812500000000002,0.9888613244340799]",adam,0.13095969508543465,0.15,0.0016728904055458168,190,59,200,100,152,0.7,0.02989944371634325,0.9888613244340799
mfVnK,relu,"[0.9614583333333334,0.9892634371534627]",adam,0.04026531193573252,0.15,0.02383801838863061,148,38,200,50,16,0.7,7.0128317576356736e-06,0.9892634371534627
GuZ6P,elu,"[0.98125,0.9869161848547288]",adam,0.07255323930100262,0.15,0.005932980745296453,196,18,200,70,181,0.7,0.04251203275311119,0.9869161848547288
AG49D,elu,"[0.980952380952381,0.997047247371345]",adam,0.1091286887883174,0.15,0.0021735374456074816,167,41,200,5,107,0.7,0.045554949519968975,0.997047247371345
eeUP5,elu,"[0.6675595238095238,0.972029864593071]",adam,0.14322756034897882,0.15,0.03982619638704265,166,42,200,5,141,0.7,0.06335037644682251,0.972029864593071
SLjKc,elu,"[0.9732142857142856,0.9788624287678435]",SGD,0.17189048994263925,0.15,0.00972759098943585,106,51,200,5,138,0.7,0.087379031229081,0.9788624287678435
x8hRU,relu,"[0.9705357142857143,0.9850054558218011]",adam,0.287832518421838,0.15,0.002400233748956322,182,48,200,5,175,0.7,0.07310113164313978,0.9850054558218011
NHtS6,tanh,"[0.9818452380952379,0.9947375930195446]",adam,0.11067589857522317,0.15,0.003800524234734925,200,54,200,50,119,0.7,0.07811747881046702,0.9947375930195446
DGnQK,elu,"[0.9767857142857143,0.995606288984141]",adam,0.1257997489124876,0.15,0.0073674474332455055,62,44,200,5,131,0.7,0.06713648149941664,0.995606288984141
Vwd3d,elu,"[0.9785714285714284,0.9809593914857073]",adam,0.10054848898127462,0.15,8.585076946489211e-05,172,41,200,5,148,0.7,0.06488232281390402,0.9809593914857073
g4DgA,elu,"[0.9711309523809524,0.9809034184853298]",adam,0.1631859198135484,0.15,0.015686510870962483,69,44,200,5,144,0.7,0.06138483512804806,0.9809034184853298
noDQG,relu,"[0.9738095238095237,0.983453700320708]",adam,0.14637535580230415,0.15,0.0012142184887514432,188,69,200,5,127,0.7,0.07235122755733606,0.983453700320708
O8RWD,elu,"[0.5880952380952381,0.9606674307939302]",adam,0.11813274909749179,0.15,0.030094867181854505,176,49,200,5,157,0.7,0.054309538518468155,0.9606674307939302
tQuL9,elu,"[0.9702380952380952,0.990121813863829]",SGD,0.18777266666375203,0.15,0.002042603013856641,155,53,200,5,187,0.7,0.07073054677299764,0.990121813863829
qz5au,elu,"[0.9773809523809524,0.9911988120499531]",adam,0.2692810209769904,0.15,0.0005172740340884675,192,56,200,5,135,0.7,0.07563168727661426,0.9911988120499531
mw6X4,relu,"[0.869345238095238,0.9670511695305747]",adam,0.1370331957059003,0.15,0.00517194624019213,195,47,200,5,163,0.7,0.08275836899587345,0.9670511695305747
LCsMd,elu,"[0.9666666666666668,0.9549009229023697]",adam,0.19694495287980313,0.15,7.827112983392153e-06,168,40,200,5,195,0.7,0.060206129974825454,0.9549009229023697
cutGr,tanh,"[0.9806547619047619,0.985562657623683]",adam,0.18016476678717416,0.15,0.00032460668056016016,180,57,200,5,25,0.7,0.05740263414880098,0.985562657623683
gsQwi,elu,"[0.9744047619047619,0.9884652196639004]",adam,0.2311493257993711,0.15,0.0030506689016429607,184,42,200,5,153,0.7,0.04926947113338126,0.9884652196639004
g5zgv,elu,"[0.9747023809523808,0.9753519773626114]",adam,0.15255421831586838,0.15,1.780479449191465e-05,79,50,200,5,123,0.7,0.06240526348820915,0.9753519773626114
ziu4B,elu,"[0.9773809523809526,0.9864688631988404]",adam,0.08833680889874843,0.15,0.0014246362285954125,162,40,200,5,114,0.7,0.046433377775720305,0.9864688631988404
FULuK,elu,"[0.9779761904761906,0.9864171842650103]",adam,0.0962714136367268,0.15,0.0018807993687251212,153,38,200,5,106,0.7,0.04479953667357161,0.9864171842650103
Hq72w,elu,"[0.9770833333333334,0.9824347240272002]",adam,0.10554072547963288,0.15,0.0008913926054113754,160,35,200,5,98,0.7,0.04081838493098332,0.9824347240272002
vUBXS,elu,"[0.9800595238095239,0.983792813492823]",adam,0.0842220959532852,0.15,0.001151189242264415,170,39,200,5,104,0.7,0.04330455034111221,0.983792813492823
Z3GSP,elu,"[0.9767857142857143,0.9796458052894617]",adam,0.12433808289988191,0.15,0.0007193193120220872,157,43,200,5,82,0.7,0.04729596491438974,0.9796458052894617
xIVOs,elu,"[0.9747023809523808,0.9853095188564296]",adam,0.1121968911910638,0.15,0.004105638168249429,164,41,200,5,86,0.7,0.05135241299515048,0.9853095188564296
gco7K,elu,"[0.9738095238095237,0.9900979827862055]",adam,0.0924698026985332,0.15,0.0026211058697045643,173,37,200,5,93,0.7,0.04484776096808643,0.9900979827862055
Dnmmg,elu,"[0.9785714285714284,0.9924501879281852]",adam,0.1031093906311662,0.15,0.0016521254906699,147,43,200,5,94,0.7,0.038196002084599785,0.9924501879281852
RauhX,elu,"[0.975,0.9921833112336287]",adam,0.06993683938414319,0.15,0.0006058690400447315,175,34,200,5,111,0.7,0.04923024500640609,0.9921833112336287
SwHqU,elu,"[0.9767857142857143,0.9658851426986439]",adam,0.13114257860967873,0.15,0.0008532217686013234,167,46,200,30,71,0.7,0.041713833544476046,0.9658851426986439
TOdku,elu,"[0.9779761904761906,0.9864882881659701]",adam,0.07810546615656572,0.15,0.006862741520107737,180,39,200,100,76,0.7,0.05268089845732941,0.9864882881659701
pGFe3,elu,"[0.9684523809523811,0.9851824285315809]",adam,0.11392501175364467,0.15,0.002501637947905472,186,40,200,5,62,0.7,0.03928159558395012,0.9851824285315809
LNbDx,elu,"[0.9827380952380953,0.9911651585980763]",adam,0.06346165365819406,0.15,0.0010640275403394602,137,45,200,50,89,0.7,0.034821454306443886,0.9911651585980763
plgiE,elu,"[0.9723214285714284,0.9874173823887784]",adam,0.05366526952496283,0.15,0.0038936070614459415,143,37,200,10,90,0.7,0.04786068284346346,0.9874173823887784
JCrJ1,elu,"[0.975297619047619,0.9908454681017609]",adam,0.09373567207675544,0.15,0.0004242431611409637,152,36,200,50,108,0.7,0.04595325957136087,0.9908454681017609
qHEKW,elu,"[0.9794642857142858,0.9848524807780938]",adam,0.12201309519369151,0.15,0.0013603961249210761,161,42,200,30,102,0.7,0.03637338053056913,0.9848524807780938
lODYJ,elu,"[0.9782738095238095,0.9874866042110624]",adam,0.08519511506063232,0.15,0.0021567926660161158,157,46,200,5,66,0.7,0.05568331405523646,0.9874866042110624
fpZI9,elu,"[0.9776785714285714,0.9778859807388693]",adam,0.10785647216914047,0.15,0.0005446564204263303,170,44,200,100,80,0.7,0.04216284778251763,0.9778859807388693
kkdWw,elu,"[0.9797619047619047,0.9753318925656387]",adam,0.13572259575087245,0.15,0.005210541054642136,176,41,200,50,96,0.7,0.04390784305454963,0.9753318925656387
DFCUD,elu,"[0.9824404761904761,0.984117127517635]",adam,0.00022445902026960868,0.15,0.0006870878647280485,183,33,200,70,169,0.7,0.05053416895455771,0.984117127517635
JHwcn,elu,"[0.9699404761904761,0.9912992639200404]",adam,0.14643472094887866,0.15,0.009476582830403812,192,43,200,5,119,0.7,0.05351096483351363,0.9912992639200404
vKdwG,elu,"[0.9824404761904761,0.9887195327891923]",adam,0.09833775145232863,0.15,0.0016258801308183988,197,38,200,50,117,0.7,0.03351876695656803,0.9887195327891923
OGpOE,elu,"[0.98125,0.9850167665152186]",adam,0.07456489518390647,0.15,0.00036375724442907164,189,48,200,30,176,0.7,0.04022695292841291,0.9850167665152186
dsPgq,elu,"[0.9785714285714284,0.9902420167551746]",adam,0.12768673539484232,0.15,0.003064925508246822,165,35,200,100,56,0.7,0.03156796746282167,0.9902420167551746
UbEp9,elu,"[0.9770833333333334,0.9884537431408733]",adam,0.04644290588998656,0.15,0.0011035257397164155,131,44,200,50,84,0.7,0.03729203959749078,0.9884537431408733
bjVyq,elu,"[0.9729166666666668,0.9925165343915344]",adam,0.1575058166379153,0.15,0.006279833104691492,178,31,200,5,74,0.7,0.047929537875949925,0.9925165343915344
EOxNu,elu,"[0.9797619047619047,0.9843506775565724]",adam,0.016104061895016272,0.15,0.00023595899005830786,172,39,200,10,129,0.7,0.046000039867150885,0.9843506775565724
I5dbx,elu,"[0.9806547619047619,0.9879730199003063]",adam,0.030351347620575484,0.15,0.003472304603253883,186,42,200,50,99,0.7,0.05067330625786221,0.9879730199003063
Bvdcs,elu,"[0.9770833333333334,0.9895241617689173]",adam,0.05823785953391935,0.15,0.002073746322881201,197,47,200,30,36,0.7,0.03914987461317135,0.9895241617689173
dESzQ,elu,"[0.5889880952380953,0.6501490606009268]",adam,0.1040679495755319,0.15,0.4786908531280053,182,45,200,100,161,0.7,0.03596824039121593,0.6501490606009268
pHzLy,elu,"[0.9717261904761905,0.974220807012296]",adam,0.12148815795727862,0.15,0.011735661560290635,168,40,200,5,60,0.7,0.04282774798612387,0.974220807012296
