trialJobId,optimizer,intermediate,learning_rate,epochs,regularization,layer_1,preweight,train_frac,activation,reward,batch_size,dropout,layer_2,test_frac
DZlU6,adam,"[0.5523809523809524,0.681157616892911]",0.01297530245064607,200,0.012219305140590735,184,22,0.7,elu,0.681157616892911,5,0.04023152800884147,94,0.15
Wn8qz,adam,"[0.6385964912280703,0.5542855353173658]",4.1275865906648564e-06,200,0.07021077713554465,190,29,0.7,tanh,0.5542855353173658,10,0.22713869652652585,147,0.15
iupuS,SGD,"[0.4230576441102757,0.508533030077251]",0.00020658157740296413,200,0.02190774588470184,170,35,0.7,elu,0.508533030077251,100,0.167029667687922,122,0.15
MO5dP,adam,"[0.6255639097744361,0.6733082034861273]",0.0006978514566095349,200,0.09212595662329051,65,45,0.7,elu,0.6733082034861273,50,0.18504089185991163,175,0.15
cy9ik,adam,"[0.7127819548872181,0.5350211166039037]",1.0097998774907225e-05,200,0.049760382040064166,112,17,0.7,elu,0.5350211166039037,10,0.10338399284354632,136,0.15
ooQoZ,adam,"[0.5,0.6391016252183883]",0.03581308398125299,200,0.03330905074668375,124,49,0.7,tanh,0.6391016252183883,30,0.12544069715139144,86,0.15
sJj5Y,SGD,"[0.5182957393483709,0.7089782637402523]",0.08753326673321117,200,0.02893709908221024,138,24,0.7,elu,0.7089782637402523,10,0.053432220851134,76,0.15
hXkQF,adam,"[0.6010025062656641,0.6736906395502956]",2.5532616505831837e-05,200,0.0462227213638791,82,52,0.7,elu,0.6736906395502956,5,0.2671676481488992,109,0.15
yHDFj,adam,"[0.5583959899749373,0.6866637641898865]",0.005673815453550441,200,0.009584072524509366,154,37,0.7,elu,0.6866637641898865,10,0.15218882356191438,151,0.15
ebOjp,adam,"[0.5373433583959899,0.6688015261614939]",0.0003133602733268105,200,0.016216866685705073,96,41,0.7,tanh,0.6688015261614939,100,0.029363067424273578,162,0.15
Unofa,SGD,"[0.6401002506265664,0.6209983726315864]",0.002545958200127473,200,0.02685075454178518,176,33,0.7,elu,0.6209983726315864,10,0.08389885138625983,129,0.15
Cm99F,adam,"[0.4295739348370928,0.47245399919498593]",1.2530176004032042e-06,200,0.004166344890817632,164,56,0.7,elu,0.47245399919498593,50,0.19627700505109685,54,0.15
F9QkC,SGD,"[0.5167919799498747,0.7053623292206049]",0.06995379192331523,200,0.028342134677655246,141,20,0.7,elu,0.7053623292206049,10,0.05408502786745062,76,0.15
lnnxX,SGD,"[0.5022556390977444,0.6528295010863252]",0.28576900757843665,200,0.022445458732399243,134,15,0.7,elu,0.6528295010863252,10,0.0654898417635838,100,0.15
ROLAK,SGD,"[0.5313283208020051,0.6854671339689722]",0.45066658161339646,200,0.013929813856972641,117,11,0.7,elu,0.6854671339689722,10,0.016111944718824354,65,0.15
ihX4G,SGD,"[0.6225563909774436,0.6578268790135631]",0.00902439967134152,200,0.03909480641196698,145,24,0.7,elu,0.6578268790135631,10,0.10119634105585901,113,0.15
bX0Pg,SGD,"[0.6932330827067669,0.5734249084249085]",0.0007863215225938099,200,0.03272524296470742,106,12,0.7,elu,0.5734249084249085,10,0.04637038819571366,51,0.15
U9Mlq,SGD,"[0.5077694235588972,0.6681924019607843]",0.08472367162932311,200,0.042185242609238616,196,28,0.7,elu,0.6681924019607843,10,0.07565556483047359,92,0.15
caeh9,SGD,"[0.5729323308270676,0.48069380227599934]",0.001364556650891865,200,0.019619136909425676,160,16,0.7,elu,0.48069380227599934,70,0.008645416917724857,75,0.15
XVsT2,SGD,"[0.5298245614035088,0.649261442647012]",0.02819970683981488,200,0.02500680241294504,124,27,0.7,elu,0.649261442647012,10,0.0578323086395339,117,0.15
WaCIk,SGD,"[0.4416040100250626,0.4619742972153924]",0.0001373739990279021,200,0.007056560045999891,111,19,0.7,elu,0.4619742972153924,10,0.12534367990533996,44,0.15
JDe0B,SGD,"[0.5263157894736843,0.6684613320587499]",0.247186398899152,200,0.009849153018668486,152,22,0.7,elu,0.6684613320587499,30,0.032880653000887605,105,0.15
m1WDa,SGD,"[0.5363408521303258,0.6974631819793109]",0.015866991194158138,200,0.03470796207595228,136,32,0.7,tanh,0.6974631819793109,10,0.022342251822668916,22,0.15
B0FMG,adam,"[0.6235588972431078,0.6106322857246813]",5.8654907215509386e-05,200,0.01804363787215625,92,37,0.7,elu,0.6106322857246813,70,0.0005533375188190978,136,0.15
X9NP7,adam,"[0.5,0.5192371164572304]",0.15862471453065258,200,0.0010198079087660565,74,24,0.7,elu,0.5192371164572304,5,0.09474830341483235,125,0.15
Tzpba,SGD,"[0.5789473684210527,0.5385207339701391]",0.0003645936024610164,200,0.05228725478707929,176,17,0.7,relu,0.5385207339701391,100,0.0013199120247087892,141,0.15
TRw9H,adam,"[0.4882205513784462,0.6898704951242078]",0.000654964668818203,200,0.03655970920894917,160,68,0.7,elu,0.6898704951242078,10,0.04038821337385394,107,0.15
CDZuM,adam,"[0.5167919799498748,0.742471048020095]",0.001343787917207939,200,0.02968294758451094,131,31,0.7,elu,0.742471048020095,10,0.07651310597276278,153,0.15
cjHpr,adam,"[0.543859649122807,0.7041665029282409]",0.002513153543489635,200,0.02321562048196507,58,43,0.7,tanh,0.7041665029282409,50,0.07981499668120241,192,0.15
v8dha,adam,"[0.5107769423558897,0.726438506180959]",0.001456789419653938,200,0.04463744461277852,130,47,0.7,elu,0.726438506180959,30,0.1426356126002069,180,0.15
lsWFl,adam,"[0.6664160401002506,0.6530969233367834]",0.0012749725292729981,200,0.04503146311178535,85,63,0.7,relu,0.6530969233367834,30,0.15501522340056614,171,0.15
n6bi1,adam,"[0.5809523809523809,0.667517436088888]",0.000505294958675171,200,0.06267797857224756,102,60,0.7,elu,0.667517436088888,30,0.20412207347227126,183,0.15
mDQP0,adam,"[0.5468671679197995,0.6621942452445299]",0.004637328784477008,200,0.08021647184450116,128,47,0.7,elu,0.6621942452445299,30,0.22864615114011475,154,0.15
HYEMe,adam,"[0.568922305764411,0.6806933245917614]",0.00016070440021090325,200,0.05650909638672782,119,65,0.7,elu,0.6806933245917614,30,0.13798073347791925,171,0.15
S896D,adam,"[0.5674185463659148,0.6420941924260435]",0.0002608894218677614,200,0.05016452338068512,42,31,0.7,tanh,0.6420941924260435,30,0.18609432656432004,181,0.15
sGBMf,adam,"[0.5839598997493736,0.6252119361307573]",9.616621653879892e-05,200,0.06742297091982907,109,34,0.7,relu,0.6252119361307573,30,0.1197154862770745,191,0.15
qErhy,adam,"[0.5568922305764412,0.6818987530425551]",0.0033159956264968236,200,0.04013531248755772,70,53,0.7,elu,0.6818987530425551,30,0.28435067956520566,161,0.15
NtvC3,adam,"[0.5115288220551378,0.6734531653417102]",0.009619051195332287,200,0.05979562245688226,94,38,0.7,elu,0.6734531653417102,70,0.15388067157328952,196,0.15
NXtoQ,adam,"[0.5,0.6051513033598855]",0.006040040340943943,200,0.0568259399380705,115,57,0.7,elu,0.6051513033598855,5,0.21054191559597205,155,0.15
kf4k0,adam,"[0.6473684210526316,0.5839272756569217]",1.8942011410449496e-05,200,0.031450593218219164,79,45,0.7,relu,0.5839272756569217,100,0.2412524661434108,147,0.15
LD6vg,adam,"[0.6897243107769423,0.6164890557654787]",5.064319222438595e-05,200,0.048226313646634725,123,68,0.7,tanh,0.6164890557654787,30,0.07176746636124583,187,0.15
fAeou,adam,"[0.544360902255639,0.6161136960893839]",0.022620843194701125,200,0.027331193607855582,131,50,0.7,elu,0.6161136960893839,50,0.0951434632349284,168,0.15
ZmKb8,adam,"[0.5057644110275689,0.7085653455702392]",0.000910604940714159,200,0.04359120966120793,148,40,0.7,elu,0.7085653455702392,30,0.17529887197593846,178,0.15
YEDca,adam,"[0.5473684210526316,0.6889865974149618]",0.0016077799245370705,200,0.03525503984820683,98,62,0.7,elu,0.6889865974149618,70,0.14414144616485858,130,0.15
yU8Ov,adam,"[0.5,0.5394711876414284]",0.007314356295816994,200,0.06177046373519619,142,55,0.7,elu,0.5394711876414284,5,0.19087913479670016,120,0.15
mw8re,adam,"[0.5463659147869674,0.676165312002343]",0.0005851342426454059,200,0.014213413115425583,65,36,0.7,relu,0.676165312002343,100,0.13100546239793576,139,0.15
Iw6Qd,adam,"[0.4829573934837093,0.6780371426903786]",0.0503467339765885,200,0.054279246551633915,107,26,0.7,tanh,0.6780371426903786,50,0.22038004328198227,148,0.15
n4ndD,adam,"[0.5152882205513786,0.684503842325884]",0.0028654004000719505,200,0.03767467705662777,103,42,0.7,elu,0.684503842325884,30,0.16368686758942233,165,0.15
Tgzym,adam,"[0.687218045112782,0.5762187564701796]",7.618622506005738e-06,200,0.07403870767219575,168,30,0.7,elu,0.5762187564701796,10,0.11970617901579307,158,0.15
c4MbW,adam,"[0.5142857142857143,0.6836256088035184]",0.0004129639184119552,200,0.06658816378706191,84,48,0.7,elu,0.6836256088035184,5,0.10451660790543568,153,0.15
obVwA,adam,"[0.6814536340852131,0.5827860675923265]",8.521175538639851e-05,200,0.04682684735195388,90,51,0.7,elu,0.5827860675923265,70,0.06344440299418022,175,0.15
D1yYI,adam,"[0.6631578947368422,0.6114559749326197]",2.375510338101305e-06,200,0.01809564223090021,133,44,0.7,relu,0.6114559749326197,10,0.047166039998328885,195,0.15
Sm9bF,adam,"[0.5017543859649123,0.6667296446243814]",0.011413698528466368,200,0.031835196902883084,121,70,0.7,tanh,0.6667296446243814,100,0.14705722361636908,127,0.15
k9nDw,adam,"[0.5162907268170426,0.7032979872066247]",0.0002526809132235295,200,0.041968582407666766,115,47,0.7,elu,0.7032979872066247,30,0.0836558568513827,142,0.15
zSkZy,adam,"[0.5097744360902255,0.7052021946599152]",0.0022069834442450557,200,0.05152434629800327,75,58,0.7,elu,0.7052021946599152,10,0.328798280441996,133,0.15
qnuiZ,adam,"[0.5604010025062658,0.7066322505509918]",0.015379042860637916,200,0.010353153933456915,184,39,0.7,elu,0.7066322505509918,50,0.027719270463715265,97,0.15
dISxE,adam,"[0.5754385964912281,0.6808003487800738]",0.004411442042559654,200,0.006149676257980893,127,33,0.7,elu,0.6808003487800738,10,0.08865812526102035,189,0.15
iwjMB,adam,"[0.6030075187969925,0.6408875620056995]",3.628869606849644e-05,200,0.02965369345301473,137,28,0.7,elu,0.6408875620056995,30,0.2534384068816127,180,0.15
QOCzz,adam,"[0.5,0.5778469379988765]",0.11695685090314498,200,0.06975738795107624,18,60,0.7,tanh,0.5778469379988765,10,0.18118904801486163,185,0.15
FQphW,adam,"[0.5604010025062657,0.6204292079342789]",0.0010924792402314193,200,0.024021808489267223,47,35,0.7,relu,0.6204292079342789,70,0.11370680677497824,172,0.15
r32Ij,adam,"[0.49724310776942354,0.6542149435531789]",0.00017395532125392916,200,0.012392424797796286,146,42,0.7,elu,0.6542149435531789,5,0.13224391304878338,163,0.15
YZHED,adam,"[0.555889724310777,0.6720325592446308]",7.188594908130734e-05,200,0.015414704537868635,157,21,0.7,elu,0.6720325592446308,10,0.018348916202617613,116,0.15
mFV6V,adam,"[0.5107769423558898,0.700847718589654]",0.03103373593866467,200,0.039361793737068176,180,31,0.7,elu,0.700847718589654,100,0.07219550629522492,137,0.15
EMmfR,adam,"[0.6992481203007518,0.6605317580093555]",0.000815573226581516,200,0.09405486260174048,58,52,0.7,elu,0.6605317580093555,30,0.01169264387991005,150,0.15
x6dGO,adam,"[0.5483709273182957,0.7165047712258381]",0.0003390031006341756,200,0.0023932641115131173,166,65,0.7,tanh,0.7165047712258381,10,0.058590484187363234,89,0.15
XQ6Xr,adam,"[0.5473684210526317,0.7215015621112995]",0.0038624074555697846,200,0.026394451620404994,71,68,0.7,relu,0.7215015621112995,50,0.1642099489682809,123,0.15
Ok3sy,adam,"[0.5,0.5870092652445594]",0.019623754466171064,200,0.07965199886771154,142,55,0.7,elu,0.5870092652445594,10,0.09429115160185399,167,0.15
l2Uyy,adam,"[0.5543859649122806,0.7340767378058929]",0.0054041340073628106,200,0.04538128733159601,172,46,0.7,elu,0.7340767378058929,30,0.038884194159026914,160,0.15
kJCD5,adam,"[0.5328320802005012,0.6266082654205377]",0.007750614039425448,200,0.03370516473192692,175,41,0.7,elu,0.6266082654205377,10,0.008578941258010966,110,0.15
vtvG4,adam,"[0.556390977443609,0.7141171919395228]",0.013634045700586532,200,0.021075366961534024,191,28,0.7,elu,0.7141171919395228,70,0.036846438730731707,144,0.15
jkU3d,adam,"[0.5,0.5910782722130161]",0.04134014156278525,200,0.03588133862309208,197,37,0.7,tanh,0.5910782722130161,5,0.02528151258385436,81,0.15
JVvCN,adam,"[0.6837092731829573,0.592794993211378]",0.00013012929472520804,200,0.0875396061112245,187,23,0.7,relu,0.592794993211378,100,0.0016525105732424644,102,0.15
HUy0P,SGD,"[0.6521303258145363,0.6194188810380453]",0.005195787153795796,200,0.05769004853737556,150,34,0.7,elu,0.6194188810380453,30,0.36082433546782167,159,0.15
GrG08,adam,"[0.4959899749373434,0.7061593002585649]",0.002037061594138664,200,0.05478452099924346,161,45,0.7,elu,0.7061593002585649,10,0.050798820847577475,175,0.15
dcHNj,adam,"[0.49523809523809526,0.5904109765706986]",0.23359630234764756,200,0.04892842035663021,173,25,0.7,elu,0.5904109765706986,50,0.04251410688115848,133,0.15
YB6Pq,adam,"[0.5190476190476191,0.6674850314914231]",0.0543859554366599,200,0.0259664853480085,199,19,0.7,elu,0.6674850314914231,10,0.013574053049079271,198,0.15
nxEgD,adam,"[0.499248120300752,0.7294103849367009]",0.0005011835267493977,200,0.008640789813487346,193,39,0.7,tanh,0.7294103849367009,30,0.2723949670883039,155,0.15
ISUuv,SGD,"[0.6822055137844611,0.6317771422403402]",0.003282732885473602,200,0.04126730044114627,96,59,0.7,relu,0.6317771422403402,10,0.031020191051257452,127,0.15
occXz,adam,"[0.5453634085213033,0.6702531697862848]",0.001171895295780192,200,0.01860698420997478,36,62,0.7,elu,0.6702531697862848,70,0.07688583152271575,139,0.15
kGLTK,adam,"[0.5463659147869675,0.6567377840698556]",0.07741725899770507,200,0.004321411725115052,155,30,0.7,elu,0.6567377840698556,100,0.06273192965119057,114,0.15
q5xOC,adam,"[0.5,0.641252318460593]",0.010864934793972408,200,0.02893908218977664,82,49,0.7,elu,0.641252318460593,5,0.09920081752845666,147,0.15
BVmVw,SGD,"[0.5233082706766917,0.6914007531948599]",0.35463395713968054,200,0.046659474096436206,52,53,0.7,elu,0.6914007531948599,30,0.10880387629991174,70,0.15
qxZnq,adam,"[0.6736842105263158,0.6564721975660429]",2.792688714289351e-05,200,0.06470034905501153,110,44,0.7,relu,0.6564721975660429,10,0.0203484100548823,105,0.15
YCEeU,adam,"[0.6102756892230576,0.6673661151370129]",0.00020196989313123128,200,0.06180810102045254,88,27,0.7,tanh,0.6673661151370129,50,0.31561179053216804,200,0.15
HdtdB,adam,"[0.569172932330827,0.6744314181377045]",0.11085464376209009,200,0.02246165376652674,181,32,0.7,elu,0.6744314181377045,10,0.08715661085375244,163,0.15
MTDBJ,SGD,"[0.6536340852130327,0.6227165248930999]",0.026958087525998764,200,0.05109991309396965,102,36,0.7,elu,0.6227165248930999,30,0.006534112661728514,171,0.15
g9fVp,adam,"[0.5102756892230577,0.679237809887481]",0.0007265717101472257,200,0.03715043257687854,119,66,0.7,elu,0.679237809887481,10,0.06731822656269855,124,0.15
djBA7,adam,"[0.5343358395989976,0.649482014877054]",0.006773662434309259,200,0.03126529519794888,65,38,0.7,elu,0.649482014877054,70,0.23501411345352366,119,0.15
qEkVX,adam,"[0.5393483709273184,0.7003450338468721]",0.0002656314775794795,200,0.016543068086405738,163,64,0.7,tanh,0.7003450338468721,5,0.04722028310733509,185,0.15
ojrSd,adam,"[0.5508771929824562,0.656335200198183]",0.0015681285199952094,200,0.04457137782783947,170,41,0.7,relu,0.656335200198183,30,0.11757387678370276,85,0.15
reJKO,SGD,"[0.6621553884711779,0.6157993773337348]",0.002504454833791696,200,0.011090145565791125,92,18,0.7,elu,0.6157993773337348,10,0.03630494650120393,152,0.15
Fs02k,adam,"[0.5598997493734336,0.5646889216796287]",3.899499769976285e-06,200,0.014308536813565413,135,69,0.7,elu,0.5646889216796287,100,0.0006010179372580096,95,0.15
BLK7n,adam,"[0.5182957393483709,0.7314747380295941]",0.0005817646684898057,200,0.008879363341066114,172,39,0.7,tanh,0.7314747380295941,30,0.27913048118163664,134,0.15
vrkq2,adam,"[0.5824561403508772,0.6973664539129436]",0.0004601238291799422,200,0.007630868229691631,187,43,0.7,tanh,0.6973664539129436,30,0.2973540821970216,132,0.15
XtkY4,adam,"[0.5488721804511278,0.7042082590612002]",0.0009629555464702696,200,0.002231182541434523,178,34,0.7,tanh,0.7042082590612002,30,0.2609194397240746,157,0.15
ZNJZn,adam,"[0.5794486215538848,0.6933054432667436]",0.005216843894742615,200,0.0005979367667213169,158,46,0.7,tanh,0.6933054432667436,30,0.34832815119723937,141,0.15
ye3Ev,adam,"[0.5273182957393483,0.7044011478264263]",0.0030264757281421883,200,0.00536406303904045,139,36,0.7,tanh,0.7044011478264263,30,0.2842995638951498,145,0.15
WY25B,adam,"[0.6832080200501253,0.6323872807527957]",9.839311137108266e-05,200,0.02434709825840315,193,31,0.7,tanh,0.6323872807527957,30,0.3839927541224728,135,0.15
gYe2j,adam,"[0.48471177944862154,0.7030837343188786]",0.0005851512494440739,200,0.02035989114265563,168,49,0.7,tanh,0.7030837343188786,30,0.31255442973253067,150,0.15
RLAN1,adam,"[0.6877192982456141,0.6382975650685399]",2.027016428830536e-05,200,0.013248485239177349,145,38,0.7,tanh,0.6382975650685399,30,0.2479695475743889,160,0.15
V88Lr,adam,"[0.5082706766917294,0.7124988243097825]",0.0013695733828216902,200,0.016919488691338067,128,33,0.7,tanh,0.7124988243097825,30,0.28476383540242717,119,0.15
CZojl,adam,"[0.5353383458646617,0.643318694428529]",0.018604522320352476,200,0.028424451257580155,151,21,0.7,tanh,0.643318694428529,30,0.33805771255484157,130,0.15
JB2dK,adam,"[0.5092731829573934,0.7330478048644433]",0.0003163041030928656,200,0.0388123241685304,185,29,0.7,tanh,0.7330478048644433,50,0.21773441413319272,112,0.15
YEyOt,adam,"[0.5107769423558898,0.6545362079522302]",0.0003950092901757493,200,0.0432222533636521,184,29,0.7,tanh,0.6545362079522302,50,0.2178551982113225,88,0.15
ptg4x,adam,"[0.6656641604010025,0.6052061764508729]",3.966901986957667e-05,200,0.038133394695239665,105,25,0.7,tanh,0.6052061764508729,50,0.1772822333900545,61,0.15
XenKJ,adam,"[0.5734335839598997,0.6756307259738541]",0.0001362132171160303,200,0.03394122532178764,114,15,0.7,tanh,0.6756307259738541,50,0.3979505098421949,111,0.15
TcmCI,adam,"[0.6160401002506266,0.5934664697448352]",5.2384765500561965e-05,200,0.04133814059990318,196,23,0.7,elu,0.5934664697448352,50,0.20379004141798596,106,0.15
dKmXr,adam,"[0.6411027568922305,0.6252111365801382]",0.0003226418645319379,200,0.055064829870582456,78,26,0.7,tanh,0.6252111365801382,50,0.23643049177835196,99,0.15
cSWpK,adam,"[0.5433583959899749,0.7404232075175755]",0.004177255926296527,200,0.03585289954115846,200,27,0.7,elu,0.7404232075175755,50,0.18949684723170712,114,0.15
gYXFu,adam,"[0.549874686716792,0.7115406162464986]",0.008583851008197238,200,0.030850076139996848,199,20,0.7,elu,0.7115406162464986,50,0.19161815657693104,168,0.15
Kowel,adam,"[0.518546365914787,0.6504316769169803]",0.03598985595956245,200,0.035157537036648895,123,23,0.7,elu,0.6504316769169803,50,0.055771244098371316,122,0.15
wQUjf,adam,"[0.5323308270676692,0.6646287832742152]",0.0039038035465370677,200,0.05297788252458502,97,27,0.7,elu,0.6646287832742152,50,0.12428216384311486,126,0.15
ec5Lv,adam,"[0.5368421052631579,0.6661257491194574]",0.0019193905564958607,200,0.04908676117788937,178,12,0.7,elu,0.6661257491194574,10,0.1686880424390939,176,0.15
ZOvgs,SGD,"[0.7218045112781954,0.5537068160597574]",0.0060098424999642545,200,0.026394611061285003,190,18,0.7,elu,0.5537068160597574,50,0.08019854883487787,65,0.15
Kb1wL,adam,"[0.5,0.5945812173873447]",0.01256574702278515,200,0.059984545382363294,110,16,0.7,elu,0.5945812173873447,10,0.15381312257108662,139,0.15
DUJMi,adam,"[0.6085213032581455,0.6522172977479649]",0.023382409306662463,200,0.022029296435763804,69,30,0.7,elu,0.6522172977479649,70,0.02612126975027718,93,0.15
dcn2a,adam,"[0.5,0.6210954987880738]",0.060904725308889456,200,0.03284181767155321,164,32,0.7,elu,0.6210954987880738,5,0.13780722068935525,191,0.15
Df7Am,adam,"[0.5203007518796993,0.674410651193529]",0.0024440441357384077,200,0.044869882105485884,155,20,0.7,elu,0.674410651193529,10,0.07028327765059666,115,0.15
HBf8b,SGD,"[0.6195488721804512,0.6336424982494693]",0.01654120487401845,200,0.04047399757019085,60,25,0.7,elu,0.6336424982494693,100,0.1324145393890527,155,0.15
xlUgr,adam,"[0.5200501253132833,0.6981174712910956]",0.009555512784496234,200,0.04711734408460383,100,22,0.7,elu,0.6981174712910956,50,0.1052173094878989,166,0.15
r26Dx,adam,"[0.5112781954887218,0.685551706635298]",0.0009090837369973954,200,0.06948969442484307,133,28,0.7,elu,0.685551706635298,10,0.2268006112053464,144,0.15
un0DP,adam,"[0.4837092731829574,0.698091353950487]",0.004149438190550953,200,0.03647156510457395,117,35,0.7,elu,0.698091353950487,10,0.3246379238046466,128,0.15
Ynkgp,adam,"[0.5167919799498747,0.7315768659015564]",0.001747061588155629,200,0.02752434788963637,194,14,0.7,elu,0.7315768659015564,50,0.046132751157510206,101,0.15
ql0Wp,adam,"[0.5408521303258146,0.6665177116790021]",0.0012078340379391133,200,0.024164600098938956,84,56,0.7,relu,0.6665177116790021,70,0.012522534140807291,149,0.15
iBI8k,SGD,"[0.5082706766917294,0.7028064642616703]",0.006952625985459268,200,0.030574102926456175,200,40,0.7,elu,0.7028064642616703,5,0.03280920635823187,183,0.15
kse0D,adam,"[0.5388471177944862,0.6992012163439094]",0.0007431440178728523,200,0.05013083221475083,43,31,0.7,elu,0.6992012163439094,100,0.09082339242652519,160,0.15
g9wGo,adam,"[0.5383458646616541,0.541309606074679]",0.1910849175073439,200,0.01998186594420012,174,10,0.7,elu,0.541309606074679,10,0.00021953186060058902,170,0.15
VK7tU,adam,"[0.5090225563909774,0.6644187224582467]",0.003155044046227922,200,0.05837102129742078,143,33,0.7,elu,0.6644187224582467,10,0.02182184916515712,139,0.15
ehFjs,adam,"[0.5,0.6241507820136852]",0.027890340520275,200,0.07382101301357681,121,51,0.7,elu,0.6241507820136852,50,0.1603545537084184,75,0.15
oqeXg,SGD,"[0.6172932330827068,0.6189638214776638]",0.013622533781064585,200,0.03383153222252863,148,24,0.7,relu,0.6189638214776638,10,0.1993637574452472,46,0.15
qet8e,adam,"[0.5393483709273184,0.6909889284961722]",0.005047409470496959,200,0.04331368662809362,88,61,0.7,elu,0.6909889284961722,70,0.05501673890373416,173,0.15
Uh3ek,adam,"[0.6571428571428571,0.5938979932148812]",0.00018587478090252902,200,0.07796731126389692,22,36,0.7,elu,0.5938979932148812,5,0.062172810265873894,107,0.15
g123f,adam,"[0.519298245614035,0.738878774973038]",0.04243512887989028,200,0.04598694068654867,74,27,0.7,elu,0.738878774973038,100,0.11130733536510122,164,0.15
IFPE6,adam,"[0.5127819548872181,0.7137738867928739]",0.0919736119256511,200,0.02969758893206055,35,27,0.7,elu,0.7137738867928739,100,0.18531682903165797,164,0.15
Pp42n,adam,"[0.6516290726817043,0.5995838187286265]",0.1352621108308765,200,0.017969726697490144,52,17,0.7,elu,0.5995838187286265,100,0.1465583613836496,180,0.15
FFnJv,SGD,"[0.5724310776942355,0.6669955534151113]",0.4684353996937793,200,0.025590389383968785,74,22,0.7,relu,0.6669955534151113,100,0.2097100348701225,79,0.15
j0WPz,adam,"[0.49323308270676697,0.6283348935932166]",0.04221216318617358,200,0.03716228621377649,47,29,0.7,elu,0.6283348935932166,100,0.17022848946266633,194,0.15
Hcdwy,adam,"[0.5949874686716792,0.6587989080416736]",0.06835348396541167,200,0.052253432070625425,80,25,0.7,elu,0.6587989080416736,100,0.13082563798299485,118,0.15
eNR49,adam,"[0.5639097744360902,0.6863322042130093]",0.03465477865990598,200,0.05555206193319107,56,19,0.7,elu,0.6863322042130093,100,0.10026184379501855,151,0.15
LJiJL,adam,"[0.5288220551378446,0.588964519696446]",0.20618762082578368,200,0.023055233840888364,68,26,0.7,elu,0.588964519696446,100,0.11693936300363528,55,0.15
Y1CB8,adam,"[0.5538847117794486,0.7179674346155822]",0.009718362378274815,200,0.012075279146377987,61,31,0.7,relu,0.7179674346155822,100,0.19375786822937688,123,0.15
EtZ1T,adam,"[0.5476190476190477,0.7113285291442125]",0.021074233704379355,200,0.03967736229670811,42,34,0.7,elu,0.7113285291442125,100,0.11301362273575427,136,0.15
ZENGk,SGD,"[0.45939849624060153,0.4798094706261676]",1.1729173863918648e-05,200,0.04800930607430003,32,20,0.7,elu,0.4798094706261676,100,0.2600679349599451,146,0.15
WAhd4,adam,"[0.5456140350877193,0.6284761072368912]",0.31831758963613194,200,0.015217433436353574,93,12,0.7,elu,0.6284761072368912,50,0.1609256745649998,130,0.15
rMjSa,adam,"[0.5538847117794485,0.6660426631745626]",7.092609163461605e-05,200,0.027804670438174993,64,37,0.7,elu,0.6660426631745626,10,0.17391929587841162,27,0.15
Agmty,adam,"[0.5147869674185463,0.671624772236197]",0.0023180197862354046,200,0.0601266509661694,13,23,0.7,elu,0.671624772236197,100,0.12625291755603557,187,0.15
RNbNh,adam,"[0.5924812030075188,0.645757497191254]",0.00022920031030969313,200,0.04169429074871224,26,21,0.7,relu,0.645757497191254,10,0.07681160679848363,156,0.15
rjNaA,adam,"[0.4892230576441102,0.6667464443377222]",0.05113616040571537,200,0.03301330782756537,72,28,0.7,elu,0.6667464443377222,50,0.25143905727753973,109,0.15
j3qlV,SGD,"[0.5208020050125313,0.6652460455677256]",0.16434635726064148,200,0.021268890877840667,78,33,0.7,elu,0.6652460455677256,100,0.15034337284278276,89,0.15
L8UuB,adam,"[0.5345864661654135,0.6726450105975762]",0.0015034662970642714,200,0.06482733802946546,85,35,0.7,elu,0.6726450105975762,10,0.13984805496880107,142,0.15
i9FzY,adam,"[0.555889724310777,0.6909971749377157]",0.0036895819038250733,200,0.03556833559887861,56,30,0.7,elu,0.6909971749377157,70,0.08587934427161228,153,0.15
riZOz,adam,"[0.5408521303258145,0.6780214478864954]",0.00810718429313982,200,0.04595927576428386,100,14,0.7,elu,0.6780214478864954,5,0.0944966586251342,177,0.15
FQakD,adam,"[0.5847117794486215,0.6332551698703297]",0.0009795830917586643,200,0.0850423109579364,107,24,0.7,elu,0.6332551698703297,50,0.18392523936130045,167,0.15
FnRT9,adam,"[0.5654135338345865,0.6853282768128803]",0.0004808684377097099,200,0.038706682532511014,38,16,0.7,relu,0.6853282768128803,10,0.10680087477864739,163,0.15
ocK7n,SGD,"[0.6666666666666666,0.5500713393533609]",0.011736008672710586,200,0.06721672354507044,76,26,0.7,elu,0.5500713393533609,100,0.21346584512869976,116,0.15
ZTmoA,adam,"[0.5551378446115288,0.7137020585360243]",0.016241324405388065,200,0.019076389247425954,91,28,0.7,elu,0.7137020585360243,10,0.237527108167511,98,0.15
M2f8l,adam,"[0.4842105263157895,0.689871459961523]",0.0006701023714487086,200,0.031801957184488056,113,41,0.7,elu,0.689871459961523,50,0.2251766170697269,121,0.15
tr5OD,adam,"[0.5385964912280702,0.6501047615569006]",0.0026993218900837235,200,0.06325656911358447,68,32,0.7,elu,0.6501047615569006,10,0.15549872830440709,11,0.15
hV3df,adam,"[0.5057644110275689,0.6319494330143812]",0.0261643930296297,200,0.07162198356597832,95,22,0.7,elu,0.6319494330143812,70,0.0745730476724836,148,0.15
