intermediate,reward,epochs,dropout,layer_1,layer_2,regularization,activation,train_frac,test_frac,learning_rate,batch_size,preweight,optimizer,trialJobId
"[0.5649122807017545,0.7060931607351858]",0.7060931607351858,200,0.07229229800443082,94,78,0.01049961032470257,tanh,0.7,0.15,0.02761607945463338,100,36,adam,mcO3X
"[0.5233082706766918,0.6786458085258396]",0.6786458085258396,200,0.08669894669511578,92,48,0.00915268286504306,tanh,0.7,0.15,0.023205844477749038,100,34,adam,dL5FD
"[0.49072681704260646,0.7199507889093136]",0.7199507889093136,200,0.06890932403669997,88,39,0.006943972995341518,tanh,0.7,0.15,0.03018204929184102,100,38,adam,bZkMI
"[0.5679197994987468,0.6820601826793777]",0.6820601826793777,200,0.06095463075297886,90,86,0.01480744213486807,tanh,0.7,0.15,0.017995365326053225,100,35,adam,OY1eS
"[0.42556390977443614,0.7611790797812802]",0.7611790797812802,200,0.09027218839808178,84,62,0.010593881248502367,tanh,0.7,0.15,0.034734774240431796,100,33,adam,DOvLU
"[0.5117794486215539,0.6573601610124516]",0.6573601610124516,200,0.07841453915396158,102,70,0.013335987217425694,tanh,0.7,0.15,0.04119226427318014,100,35,adam,MWaIP
"[0.4852130325814537,0.6713809102701991]",0.6713809102701991,200,0.06733619763362486,93,83,0.015778790466248305,tanh,0.7,0.15,0.055880468774635664,100,36,adam,YKdxU
"[0.49022556390977445,0.7100555687862189]",0.7100555687862189,200,0.09634309426201008,97,56,0.008379573336198418,tanh,0.7,0.15,0.024518559622563097,100,37,adam,wYvl2
"[0.5543859649122809,0.7631544864923565]",0.7631544864923565,200,0.07713797999691782,90,68,0.011133411757201294,tanh,0.7,0.15,0.01515364715910785,100,39,adam,UBsI9
"[0.5719298245614036,0.7460392412173202]",0.7460392412173202,200,0.056150003676679744,81,52,0.005536944869259456,tanh,0.7,0.15,0.044225437195446,100,32,adam,Icqws
"[0.4977443609022556,0.6945859044954814]",0.6945859044954814,200,0.0843738926978232,104,77,0.012512041876936287,tanh,0.7,0.15,0.02444802394332628,70,40,adam,jUKIy
"[0.5097744360902255,0.7233040361401274]",0.7233040361401274,200,0.09244367139247293,96,80,0.007237187073392196,tanh,0.7,0.15,0.014511527705437574,100,34,adam,wYx9V
"[0.5408521303258145,0.6493650820576704]",0.6493650820576704,200,0.06269552966135258,84,43,0.009778767960242562,tanh,0.7,0.15,0.033680349856486616,50,38,adam,tCUcD
"[0.4992481203007519,0.6981297524236739]",0.6981297524236739,200,0.07675600881919024,60,61,0.016945796418597656,tanh,0.7,0.15,0.06281575564632859,70,36,adam,hpWx4
"[0.5002506265664161,0.7770364087203202]",0.7770364087203202,200,0.04859868726280267,92,38,0.013438249620532602,tanh,0.7,0.15,0.01862202036902695,100,30,adam,qxWZn
"[0.4771929824561404,0.6947411151960784]",0.6947411151960784,200,0.049102862951945506,101,41,0.01498375218458226,tanh,0.7,0.15,0.010901229053786564,70,29,adam,q91LK
"[0.4892230576441102,0.7335104310417867]",0.7335104310417867,200,0.025498871531436686,103,36,0.018771275537496964,tanh,0.7,0.15,0.013314434199370336,100,26,adam,sbD3q
"[0.48020050125313285,0.762062391083289]",0.762062391083289,200,0.04130972501700812,105,30,0.01663176048450653,tanh,0.7,0.15,0.017314861938430976,100,27,adam,ZPEkl
"[0.5974937343358396,0.6398622782446312]",0.6398622782446312,200,0.03044291609946067,99,34,0.014087137175132134,tanh,0.7,0.15,0.009121090081532673,70,25,adam,vNm8q
"[0.5278195488721804,0.6926884191176471]",0.6926884191176471,200,0.046790859723250644,112,38,0.01940360640502273,tanh,0.7,0.15,0.019956596145244785,30,30,adam,EjzYA
"[0.5488721804511278,0.7433796589654756]",0.7433796589654756,200,0.03402403913038659,107,46,0.01724245870208961,tanh,0.7,0.15,0.013135750039846029,100,25,adam,DOFhn
"[0.5318295739348371,0.6844791520525384]",0.6844791520525384,200,0.040605659860323134,99,36,0.013106212207010954,tanh,0.7,0.15,0.016791355960107987,70,23,adam,bWHZ5
"[0.5072681704260651,0.7490691283260943]",0.7490691283260943,200,0.05173271115444088,110,27,0.015117596487832717,tanh,0.7,0.15,0.00837162960702013,100,30,adam,qEqLj
"[0.4822055137844611,0.7345609399089874]",0.7345609399089874,200,0.01809560257571602,95,31,0.010150496056181693,tanh,0.7,0.15,0.0354668039701215,70,28,adam,s6H1z
"[0.5213032581453634,0.7300758272058824]",0.7300758272058824,200,0.0247854501108819,104,46,0.02039769426671099,tanh,0.7,0.15,0.026006453081768504,50,27,adam,XreZb
"[0.5593984962406016,0.6925662083015024]",0.6925662083015024,200,0.013579471454376484,108,51,0.008522411064926067,tanh,0.7,0.15,0.011313075475878853,100,33,adam,DPV8Z
"[0.5132832080200501,0.7189274202801929]",0.7189274202801929,200,0.03127736340371683,99,42,0.005357877553483767,tanh,0.7,0.15,0.04535063337492388,70,29,adam,nqGzJ
"[0.5147869674185463,0.6918133402933163]",0.6918133402933163,200,0.054858261159020705,94,21,0.01162166960479091,tanh,0.7,0.15,0.0077695580329658785,100,31,adam,zqPVf
"[0.48020050125313285,0.731127395053541]",0.731127395053541,200,0.04001082228928756,91,45,0.01732683197424106,tanh,0.7,0.15,0.030682171549534808,100,32,adam,oK8Dq
"[0.5012531328320803,0.7364628158315771]",0.7364628158315771,200,0.05092497967276784,118,39,0.014398392853847152,tanh,0.7,0.15,0.02164569044590694,70,41,adam,P4d2c
"[0.5483709273182956,0.7107911041649597]",0.7107911041649597,200,0.05940986356982271,103,35,0.01919378481551503,tanh,0.7,0.15,0.013298748551276378,30,28,adam,PUT7A
"[0.5844611528822056,0.7125857394239746]",0.7125857394239746,200,0.031797333937485135,114,24,0.01609137247539285,tanh,0.7,0.15,0.0180692883675508,100,34,adam,fFBDL
"[0.4090225563909774,0.7435919833520452]",0.7435919833520452,200,0.04099385152523577,99,33,0.007378905175959847,tanh,0.7,0.15,0.051219871174762635,70,21,adam,wNf7V
"[0.5208020050125314,0.659291236315714]",0.659291236315714,200,0.0194787846649407,91,41,0.009729478444625513,tanh,0.7,0.15,0.006508059998831995,50,29,adam,wqFw8
"[0.4832080200501253,0.7098628798903073]",0.7098628798903073,200,0.04526486453511136,108,48,0.013334718109088024,tanh,0.7,0.15,0.03689882198045254,100,32,adam,GE2O1
"[0.5082706766917294,0.6945020690816655]",0.6945020690816655,200,0.008681785498060583,115,29,0.004196088207639276,tanh,0.7,0.15,0.07038030031023541,70,23,adam,eOF6D
"[0.5909774436090226,0.705607638888889]",0.705607638888889,200,0.02285008411809089,95,45,0.011797006495674401,tanh,0.7,0.15,0.010929352293801207,100,41,adam,FvIlZ
"[0.5228070175438596,0.6887275802274351]",0.6887275802274351,200,0.0643283271557436,111,54,0.018146266623429247,tanh,0.7,0.15,0.024487920818679346,70,39,adam,A8PYk
"[0.5192982456140351,0.6952068744164333]",0.6952068744164333,200,0.05406387843280352,104,38,0.006366658573063829,tanh,0.7,0.15,0.009036573609064492,100,26,adam,KcCbT
"[0.5157894736842106,0.7732075827060743]",0.7732075827060743,200,0.05800961140843769,91,48,0.020380226190085532,tanh,0.7,0.15,0.01725212117784859,100,37,adam,NSmtn
"[0.5258145363408522,0.7426156618664093]",0.7426156618664093,200,0.03401518460986889,99,32,0.015781223593850546,tanh,0.7,0.15,0.014431000083846051,70,42,adam,KO127
"[0.5583959899749373,0.7213819501640006]",0.7213819501640006,200,0.067460833841314,107,27,0.021693496086495064,tanh,0.7,0.15,0.05187974174080685,100,63,adam,xe3kz
"[0.5383458646616541,0.6764789173513535]",0.6764789173513535,200,0.04407311232460974,102,44,0.010425395033292251,tanh,0.7,0.15,0.028624890980982084,30,24,adam,pXbVy
"[0.47518796992481194,0.6938547790721166]",0.6938547790721166,200,0.051192918626728,95,52,0.007827102770857583,tanh,0.7,0.15,0.040235766346911124,70,43,adam,Z142h
"[0.48120300751879697,0.7371292759528054]",0.7371292759528054,200,0.030587130897091742,111,48,0.01318401396721438,tanh,0.7,0.15,0.020786262775036847,50,30,adam,dVZBb
"[0.4997493734335839,0.6677453154001142]",0.6677453154001142,200,0.017607118208764497,89,41,0.004699855631647886,tanh,0.7,0.15,0.010063090650450489,100,38,adam,TcABK
"[0.5213032581453634,0.6441768923478483]",0.6441768923478483,200,0.06248119185128905,116,25,0.015688625489638966,tanh,0.7,0.15,0.005675948405606704,70,34,adam,H2Nxg
"[0.5273182957393483,0.7057252039077662]",0.7057252039077662,200,0.07130153908203567,102,37,0.009069608475644203,tanh,0.7,0.15,0.008106980556392559,100,40,adam,b6FyB
"[0.4852130325814537,0.6391083183268583]",0.6391083183268583,200,0.04815006474112101,121,55,0.018106831853237366,tanh,0.7,0.15,0.07114841768001888,70,28,adam,c7d4k
"[0.5253132832080201,0.6947128851540616]",0.6947128851540616,200,0.00642901857244145,46,17,0.011766646584082137,tanh,0.7,0.15,0.011881001997172458,100,35,adam,gr22P
"[0.5308270676691731,0.7094304592678116]",0.7094304592678116,200,0.010560379116777423,97,57,0.022970555983692263,tanh,0.7,0.15,0.03140748933259646,100,33,adam,mQU0L
"[0.48471177944862154,0.6973728180172303]",0.6973728180172303,200,0.04001498724717634,42,36,0.0066397996999614135,tanh,0.7,0.15,0.016994100603196387,70,31,adam,TflIW
"[0.47969924812030074,0.7159555964761074]",0.7159555964761074,200,0.022849117016574653,107,53,0.014635360928771105,tanh,0.7,0.15,0.0071316894422517995,30,44,adam,YA8db
"[0.5182957393483709,0.7156031383654955]",0.7156031383654955,200,0.06474668928951421,50,40,0.020040220288387298,tanh,0.7,0.15,0.042723296152692096,100,39,adam,l8bBZ
"[0.5293233082706766,0.7386859089337537]",0.7386859089337537,200,0.05647258161038028,98,32,0.01730973611810791,tanh,0.7,0.15,0.02534737556158281,70,36,adam,qG45z
"[0.5223057644110275,0.6585444610536524]",0.6585444610536524,200,0.03743605950071286,87,18,0.009914744560060806,tanh,0.7,0.15,0.012840845696359793,50,26,adam,YJw9e
"[0.5333333333333333,0.7296715062543235]",0.7296715062543235,200,0.04652956964777598,93,59,0.012882610507879111,tanh,0.7,0.15,0.05601781866101563,100,42,adam,DdXs5
"[0.5403508771929824,0.7262595732363576]",0.7262595732363576,200,0.07107906123125254,105,48,0.004541357283499431,tanh,0.7,0.15,0.003854439052768354,70,38,adam,Aj8Q7
"[0.5077694235588972,0.6690560160537922]",0.6690560160537922,200,0.028973156910471032,52,50,0.02121283774557419,tanh,0.7,0.15,0.0048941639143945575,100,22,adam,oSZDA
"[0.46616541353383456,0.7211208056771092]",0.7211208056771092,200,0.0762430210955784,115,22,0.008611245324537862,tanh,0.7,0.15,0.02035015738101464,70,20,adam,f4bCq
"[0.5964912280701753,0.6334966778113629]",0.6334966778113629,200,0.05600003093057843,92,44,0.014236706910686589,elu,0.7,0.15,1.4315426901685805e-05,100,28,adam,H0rhj
"[0.5087719298245614,0.6965149393090571]",0.6965149393090571,200,0.036959244977960694,46,44,0.01192092113833713,tanh,0.7,0.15,0.03633349262703853,100,32,adam,FKQeD
"[0.5754385964912281,0.7208291382779357]",0.7208291382779357,200,0.0019631575280743066,111,29,0.016652387280563032,elu,0.7,0.15,0.01433150272471707,70,43,adam,IXsF5
"[0.5473684210526317,0.7077785697535586]",0.7077785697535586,200,0.012941230522747735,87,53,0.019209997004527853,tanh,0.7,0.15,0.007372594429528559,30,41,adam,O81LR
"[0.5027568922305765,0.678903833796412]",0.678903833796412,200,0.06215492760480679,96,35,0.024288181896899897,elu,0.7,0.15,0.0893059188764213,100,35,adam,qwx63
"[0.5804511278195489,0.7646465124983916]",0.7646465124983916,200,0.07048344431502412,42,38,0.00688604620750524,tanh,0.7,0.15,0.025815205617234393,70,37,adam,Fr0ev
"[0.555889724310777,0.6403398187700192]",0.6403398187700192,200,0.022133621384665715,120,64,0.003893052355741485,elu,0.7,0.15,0.06267751887613757,100,40,adam,UJ3kn
"[0.45964912280701753,0.7068445552985027]",0.7068445552985027,200,0.0008441327906310615,38,57,0.010540475520125051,tanh,0.7,0.15,0.016606235074500805,50,27,adam,DR76v
"[0.5172932330827067,0.7279465744631187]",0.7279465744631187,200,0.05089145403466888,102,42,0.014842641422440721,elu,0.7,0.15,0.010112643612810621,70,47,adam,h2gOf
"[0.5258145363408522,0.7113512822048522]",0.7113512822048522,200,0.046925464936519945,55,27,0.022236416519171024,tanh,0.7,0.15,0.021978941349455623,100,34,adam,ify1g
"[0.5398496240601504,0.7418780651377075]",0.7418780651377075,200,0.08562663835646545,109,60,0.0060243891313056805,elu,0.7,0.15,0.03518261002661498,70,33,adam,dv6EJ
"[0.49423558897243103,0.6494694375045496]",0.6494694375045496,200,0.0786228769698063,49,51,0.01768717136351601,tanh,0.7,0.15,0.006044413628507492,100,30,SGD,p0wSJ
"[0.5593984962406016,0.7174893499066293]",0.7174893499066293,200,0.062082215414848804,52,46,0.012367519808054726,tanh,0.7,0.15,0.009613822847765621,100,36,adam,uSzwa
"[0.4837092731829574,0.7776857864357865]",0.7776857864357865,200,0.024258265988947373,105,64,0.00784435167437008,elu,0.7,0.15,0.047290838297214345,70,44,adam,X1NgG
"[0.5072681704260652,0.6681663571477127]",0.6681663571477127,200,0.007607195089174332,116,62,0.0031067408033233932,elu,0.7,0.15,0.09996347861501757,70,48,adam,a98r0
"[0.46842105263157896,0.7145193558269216]",0.7145193558269216,200,0.001153232548608496,112,67,0.003678290073077943,elu,0.7,0.15,0.12517031990463764,70,43,adam,N2Ux3
"[0.49223057644110274,0.585652593933844]",0.585652593933844,200,0.013187883102217666,106,57,0.005442046632846243,elu,0.7,0.15,0.0855966016662612,70,45,adam,JZyRG
"[0.4837092731829574,0.6740207073787482]",0.6740207073787482,200,0.015846154247144847,125,65,0.007671760586571295,elu,0.7,0.15,0.16806542131793697,70,49,adam,kV6KW
"[0.6115288220551379,0.6610000308321708]",0.6610000308321708,200,0.024614425361780802,101,59,0.0034880781768642797,elu,0.7,0.15,0.1183872520127481,70,46,adam,U6kEh
"[0.5160401002506265,0.6478007329787515]",0.6478007329787515,200,0.00023275527700331727,118,64,0.0018231217172235605,elu,0.7,0.15,0.07354922315214639,70,47,adam,ycrMs
"[0.49223057644110274,0.6574379732679804]",0.6574379732679804,200,0.02026997161079639,112,59,0.004862789516434936,elu,0.7,0.15,0.06159611610069272,70,48,adam,rN0eY
"[0.5634085213032582,0.6433452234567035]",0.6433452234567035,200,0.0053311054893743215,107,55,0.006090402510556642,elu,0.7,0.15,0.1581274234552966,70,46,adam,k4Www
"[0.4852130325814537,0.6945095773529906]",0.6945095773529906,200,0.019033332913533235,100,69,0.008728548699933888,elu,0.7,0.15,0.10019278303081797,70,45,adam,i954i
"[0.47969924812030074,0.6233725819054706]",0.6233725819054706,200,0.026855671006489265,120,63,0.008090542274522468,elu,0.7,0.15,0.057215723037539676,70,44,adam,V3hTL
"[0.4882205513784461,0.6625107230392157]",0.6625107230392157,200,0.008867643645289492,108,54,0.002491627252235345,elu,0.7,0.15,0.20668486040243686,70,49,SGD,CDzNf
"[0.6786967418546366,0.5566148694798196]",0.5566148694798196,200,0.031219889061379187,104,73,0.006948089524790455,elu,0.7,0.15,0.09626092283352719,70,47,adam,O2zVy
"[0.5208020050125313,0.7534219426406926]",0.7534219426406926,200,0.01718628371069137,124,72,0.004916166800853631,elu,0.7,0.15,0.08189772886456895,70,46,adam,YABio
"[0.42857142857142855,0.6590221685106595]",0.6590221685106595,200,0.03699111091084103,115,67,0.002757874161677114,elu,0.7,0.15,0.04692711100203688,70,45,adam,vPlhD
"[0.5478696741854637,0.6953626555807896]",0.6953626555807896,200,0.0021032797350544336,99,51,0.010438411398596095,elu,0.7,0.15,0.30440293652565037,70,45,adam,afBoQ
"[0.48471177944862154,0.6323633415663055]",0.6323633415663055,200,0.012331964178599913,96,62,0.007836527623258911,elu,0.7,0.15,0.049936148738301656,70,49,adam,HNRP9
"[0.5012531328320803,0.7445189897821477]",0.7445189897821477,200,0.023532235972852596,103,58,0.009349517659417772,elu,0.7,0.15,0.07522817076119663,70,44,adam,zI4FW
"[0.4724310776942356,0.6131645457863814]",0.6131645457863814,200,0.0325961190448314,111,53,0.004771900844658925,elu,0.7,0.15,0.141067839588778,70,43,adam,W1hRq
"[0.5243107769423558,0.7071615671258031]",0.7071615671258031,200,0.029487740926240562,133,72,0.010238187962350435,elu,0.7,0.15,0.04266344316049454,70,47,adam,qchtA
"[0.46065162907268176,0.7138861451285455]",0.7138861451285455,200,0.001347859411868168,128,48,0.006325040706243503,elu,0.7,0.15,0.0671062035649612,70,48,adam,Sgzj5
"[0.48270676691729325,0.698872297422505]",0.698872297422505,200,0.00039364686432911966,92,68,0.0021615507792058586,elu,0.7,0.15,0.04848579120515581,70,44,adam,dp9oO
"[0.5112781954887218,0.7261050061050061]",0.7261050061050061,200,0.010912347922487929,121,63,0.00887801558997861,elu,0.7,0.15,0.1055238374021382,70,46,adam,nga1Y
"[0.4671679197994988,0.6701688331582633]",0.6701688331582633,200,0.04110686360479732,114,49,0.01180454530170068,elu,0.7,0.15,0.06650125758344803,70,42,adam,QEGvQ
"[0.5468671679197994,0.6754657760540115]",0.6754657760540115,200,0.030821206588073066,106,55,0.0038865539042034405,elu,0.7,0.15,0.03333801096548046,70,24,SGD,ogkZf
"[0.5408521303258145,0.6857080613370575]",0.6857080613370575,200,0.016059912180893355,96,75,0.00633669927050513,elu,0.7,0.15,0.20275965793680278,70,44,adam,mDLsA
"[0.530325814536341,0.6453080094271326]",0.6453080094271326,200,0.021086393489067323,117,70,0.010546007850538015,elu,0.7,0.15,0.12353221052648271,70,42,adam,Fj2PL
"[0.5373433583959899,0.6988209829386299]",0.6988209829386299,200,0.03471222066383345,109,60,0.00780830746776383,elu,0.7,0.15,0.05346416856700625,70,25,adam,ps1WH
"[0.5087719298245614,0.6625060894973387]",0.6625060894973387,200,0.03971291904243844,100,65,0.002452481404636971,elu,0.7,0.15,0.03873852965354414,70,47,adam,GKtfc
"[0.5543859649122806,0.683838346612621]",0.683838346612621,200,0.01009303760644523,92,49,0.01339414901365715,elu,0.7,0.15,0.033115408282302354,70,29,adam,rrEQZ
"[0.531328320802005,0.7479488502877244]",0.7479488502877244,200,0.024282222530377914,111,45,0.005351129645442785,elu,0.7,0.15,0.0881550397569422,70,46,adam,Lj63p
"[0.5338345864661654,0.6698590305068446]",0.6698590305068446,200,0.030353881320956955,103,54,0.011718298845654292,elu,0.7,0.15,0.04757360450920228,70,48,adam,J9HQC
"[0.5017543859649123,0.6400326636106011]",0.6400326636106011,200,0.04463574475892737,95,40,0.007916573327439749,elu,0.7,0.15,0.05990421394833129,70,70,adam,BVADh
"[0.5162907268170427,0.7254208821236217]",0.7254208821236217,200,0.047407985531744044,109,57,0.00978702160150956,elu,0.7,0.15,0.02718956587572665,70,43,adam,gj2yv
"[0.5203007518796994,0.7330096535035595]",0.7330096535035595,200,0.02563254093429785,98,75,0.013986785480709744,elu,0.7,0.15,0.03164578760996385,70,44,adam,IKxqd
"[0.5684210526315789,0.6911293790156269]",0.6911293790156269,200,0.015270539368786595,86,66,0.0014519763704561382,elu,0.7,0.15,0.0790667265563604,70,50,adam,FB7GT
"[0.5854636591478697,0.6732867460587526]",0.6732867460587526,200,0.052731845854707624,90,61,0.0038412691274939117,elu,0.7,0.15,0.14372587267043616,70,22,adam,PL2Ic
"[0.4947368421052632,0.6366917151454069]",0.6366917151454069,200,0.0009645135998986344,124,44,0.006326242912756322,elu,0.7,0.15,0.2377623048364803,70,45,adam,XhM9O
"[0.5518796992481203,0.7096482907507822]",0.7096482907507822,200,0.00030028559009127875,103,78,0.011633166032749939,elu,0.7,0.15,0.04048259576299648,70,27,SGD,dp8cD
"[0.5526315789473684,0.6011743528151886]",0.6011743528151886,200,0.038396025035662126,118,13,0.09091943281939807,elu,0.7,0.15,0.10384737162951095,70,41,adam,JViYn
"[0.4947368421052632,0.6791311466311466]",0.6791311466311466,200,0.04622081204119219,93,70,0.007816686139933443,elu,0.7,0.15,0.06437802523814977,70,43,adam,gnqjr
"[0.47418546365914793,0.7245841413488472]",0.7245841413488472,200,0.036243832257151866,107,53,0.01005670677946042,elu,0.7,0.15,0.04175038940697095,70,26,adam,hozAE
"[0.5588972431077694,0.6962712777418659]",0.6962712777418659,200,0.012461122209868579,86,34,0.01386284870857455,elu,0.7,0.15,0.02396357163732803,70,67,adam,B2YaI
