test_frac,reward,layer_1,train_frac,batch_size,preweight,intermediate,activation,trialJobId,learning_rate,optimizer,epochs,layer_2,regularization,dropout
0.15,0.6381309045335375,120,0.7,30,60,"[0.5909774436090227,0.6381309045335375]",elu,A8LgU,0.29656679203812225,adam,200,125,0.027039343579621334,0.13479220081858595
0.15,0.6796856394379616,174,0.7,50,51,"[0.5208020050125313,0.6796856394379616]",elu,UNrnm,0.04307701751171312,adam,200,152,0.004973757938877436,0.06483504511928609
0.15,0.7288880881760138,147,0.7,30,65,"[0.5323308270676692,0.7288880881760138]",elu,yA0BG,0.00899519879433898,adam,200,85,0.02496019361114936,0.2698177709815131
0.15,0.6866932413991237,102,0.7,100,44,"[0.5884711779448623,0.6866932413991237]",tanh,R2CUW,0.029036193470313613,adam,200,69,0.036351327892381644,0.22073508795964147
0.15,0.716194057168322,162,0.7,5,53,"[0.5513784461152882,0.716194057168322]",elu,YV45s,0.004552190689717117,adam,200,157,0.008321308870150416,0.24597030357747762
0.15,0.6976086187174577,131,0.7,30,39,"[0.5348370927318296,0.6976086187174577]",elu,Sq7XK,0.0015062935987330787,adam,200,100,0.028718829008055072,0.35109419851841944
0.15,0.6591487718500698,156,0.7,70,55,"[0.5824561403508772,0.6591487718500698]",elu,X2kBn,0.0007898262083226347,adam,200,141,0.04790600350771104,0.15746250029559825
0.15,0.6144879923836424,77,0.7,50,48,"[0.5824561403508772,0.6144879923836424]",elu,aQCdr,0.00034173757106256654,adam,200,93,0.04175982143233681,0.2889152745305054
0.15,0.6630789696951656,170,0.7,10,58,"[0.5654135338345865,0.6630789696951656]",elu,uBjcz,0.0024841583508760567,adam,200,163,0.01352109265279896,0.32290443775926747
0.15,0.7245471374503631,138,0.7,100,43,"[0.5508771929824561,0.7245471374503631]",relu,KUuGc,0.052508187536342156,adam,200,105,0.023489212027187914,0.12578069445357648
0.15,0.6122357565143144,117,0.7,30,68,"[0.6055137844611529,0.6122357565143144]",tanh,rDMDA,0.024270567233662967,SGD,200,112,0.010249510709950628,0.34143666160585706
0.15,0.6878299102167944,197,0.7,30,45,"[0.6110275689223059,0.6878299102167944]",elu,RCpAs,0.19509638145362343,adam,200,136,0.051636191984630056,0.17347268571407842
0.15,0.6382581120948644,141,0.7,100,51,"[0.5446115288220551,0.6382581120948644]",elu,FO24i,0.06677416554279206,adam,200,46,0.09589716975109128,0.39035709892038195
0.15,0.6847119969052612,129,0.7,50,56,"[0.5523809523809524,0.6847119969052612]",elu,vaNCs,0.0033624116705797172,adam,200,118,0.03326439240557342,0.21363896393548115
0.15,0.7004627671130239,110,0.7,5,41,"[0.5754385964912281,0.7004627671130239]",relu,Ux0Hd,0.007704185207034001,adam,200,146,0.020623303266076108,0.16567202425747035
0.15,0.6732685149761468,122,0.7,30,64,"[0.5318295739348372,0.6732685149761468]",elu,YAqbb,0.03623600027139923,adam,200,126,0.04480886462585739,0.25466482536287605
0.15,0.4803970593395796,68,0.7,70,60,"[0.537844611528822,0.4803970593395796]",tanh,nEwhD,0.0011901733555796008,SGD,200,63,0.03121391668515152,0.0998463977115266
0.15,0.6904004191156751,89,0.7,10,36,"[0.5844611528822055,0.6904004191156751]",elu,hylCz,0.12052347443797364,adam,200,55,0.015062039976167525,0.20609437011583578
0.15,0.677271327743464,41,0.7,100,47,"[0.5824561403508772,0.677271327743464]",elu,ErWHo,0.010917855122191636,adam,200,87,0.01784691559329218,0.37183014049853486
0.15,0.6501333450046685,56,0.7,30,12,"[0.5674185463659148,0.6501333450046685]",elu,HI2Kk,0.01693916451158286,adam,200,131,0.039169505483199155,0.2638704252095203
0.15,0.6776194652118608,185,0.7,50,10,"[0.5273182957393484,0.6776194652118608]",elu,Q8JSw,0.005701884038918308,adam,200,78,0.0032634446356158515,0.11468065609304953
0.15,0.6117108791815823,166,0.7,30,62,"[0.6471177944862155,0.6117108791815823]",relu,qGDvy,0.08614278886775006,SGD,200,110,0.06421061424226777,0.2347612452955984
0.15,0.6944388202208037,97,0.7,100,54,"[0.5619047619047619,0.6944388202208037]",elu,S8e8T,0.02301992078049237,adam,200,169,0.03523709038523885,0.2766339453659338
0.15,0.6267937629346644,158,0.7,5,49,"[0.6496240601503759,0.6267937629346644]",tanh,nxgZF,0.4985113095776261,adam,200,165,0.022631574616144012,0.0814119868554227
0.15,0.6098292832021922,151,0.7,30,52,"[0.6140350877192982,0.6098292832021922]",elu,Br4Aj,0.0006507413190020672,adam,200,95,0.06949166225346438,0.3138586736187828
0.15,0.5909784516953634,114,0.7,50,29,"[0.6100250626566417,0.5909784516953634]",elu,yQE1P,0.0005007136766615872,adam,200,151,0.04348076047783483,0.32776512176459893
0.15,0.6224784574878826,135,0.7,70,14,"[0.6385964912280702,0.6224784574878826]",elu,QWQTD,0.00019394661646811252,adam,200,42,0.049422043097099216,0.33598184965879035
0.15,0.6145921646042536,125,0.7,10,16,"[0.6170426065162907,0.6145921646042536]",relu,O3JX7,0.001876760602019891,SGD,200,72,0.007295220555336636,0.14700483977794712
0.15,0.6226895751082787,146,0.7,100,38,"[0.6285714285714287,0.6226895751082787]",elu,uLXqV,0.0002697092575339646,adam,200,122,0.03773925559658563,0.38059336673131156
0.15,0.6823199553090694,188,0.7,30,58,"[0.5348370927318296,0.6823199553090694]",elu,B9LOt,0.00382575536506753,adam,200,143,0.026619188053997773,0.18888660243441907
0.15,0.676391842924101,178,0.7,50,35,"[0.5553884711779449,0.676391842924101]",tanh,gey2M,0.16021498501806863,adam,200,100,0.00452109395139345,0.2836681996125655
0.15,0.6235040879262874,83,0.7,30,56,"[0.5601503759398496,0.6235040879262874]",elu,lr5ED,0.013480702659169614,adam,200,118,0.058239292320190796,0.30039449726599354
0.15,0.6681498758229695,107,0.7,100,43,"[0.6458646616541353,0.6681498758229695]",elu,QvOsc,0.0021698563996905406,adam,200,91,0.0748089211232445,0.36485124147267856
0.15,0.6383810399159664,32,0.7,5,66,"[0.5669172932330827,0.6383810399159664]",elu,rHF4j,0.0070457332907692995,adam,200,155,0.028713159382080716,0.22533091867760824
0.15,0.64428767867652,102,0.7,50,41,"[0.5894736842105264,0.64428767867652]",elu,URMUQ,0.24052210302132604,SGD,200,138,0.012466437582977594,0.3557975542107028
0.15,0.7336609639115005,169,0.7,30,33,"[0.5278195488721804,0.7336609639115005]",relu,TziWH,0.005025413202894612,adam,200,51,0.0008623517963454522,0.3932358213220929
0.15,0.5994638480392156,200,0.7,30,33,"[0.6378446115288221,0.5994638480392156]",relu,EB9XI,0.0010753099866837223,adam,200,21,0.06123701116535149,0.35016717374365347
0.15,0.6310983737533382,193,0.7,30,31,"[0.6095238095238095,0.6310983737533382]",relu,lrk03,0.00013162207733355885,adam,200,33,0.05514744684899228,0.37003567419105643
0.15,0.6489218392546565,182,0.7,30,28,"[0.5954887218045113,0.6489218392546565]",relu,duCgo,0.001429367368979357,adam,200,24,0.04113972336515155,0.3938603583847655
0.15,0.6102239325834337,173,0.7,30,25,"[0.6225563909774436,0.6102239325834337]",relu,x6nUi,0.003015036499562183,SGD,200,13,0.000736946396189847,0.3933787367788374
0.15,0.6337548561855713,162,0.7,30,18,"[0.4957393483709273,0.6337548561855713]",relu,wNtOV,0.00490759464703111,adam,200,14,0.05229940696589044,0.377127718366702
0.15,0.7023199023199024,175,0.7,30,22,"[0.512781954887218,0.7023199023199024]",relu,P8XuY,0.0008730399652990628,adam,200,49,0.0001622888263381802,0.3382400310884686
0.15,0.6449837637718332,156,0.7,30,15,"[0.6085213032581454,0.6449837637718332]",relu,j5snd,0.00040291161998503,adam,200,191,0.04659882242081028,0.3845828591665213
0.15,0.6353095200176753,166,0.7,30,27,"[0.6310776942355891,0.6353095200176753]",relu,zFyKd,4.406808301610257e-05,adam,200,29,0.01895459010821105,0.3989571242342692
0.15,0.6943059073709229,170,0.7,30,37,"[0.5308270676691731,0.6943059073709229]",relu,ySTLN,0.00870922889893865,adam,200,57,0.002450658199322062,0.3102323417928087
0.15,0.6271674889732509,189,0.7,30,11,"[0.6265664160401003,0.6271674889732509]",relu,TV7Nc,0.044500836854245,SGD,200,198,0.02478246238702097,0.34474170882551614
0.15,0.6756813927494075,153,0.7,30,34,"[0.6145363408521304,0.6756813927494075]",relu,hVvix,0.02809914231826922,adam,200,172,0.03469609679347647,0.35885574164074685
0.15,0.6293195090191026,197,0.7,70,19,"[0.599498746867168,0.6293195090191026]",relu,PMO9G,6.679465009303517e-05,adam,200,40,0.00615949838245546,0.0007025561163774702
0.15,0.6659608458781267,182,0.7,30,13,"[0.42030075187969923,0.6659608458781267]",relu,r2Eaj,0.3468018799907059,adam,200,177,0.030822066181089132,0.29587656118458494
0.15,0.6477151942763014,192,0.7,10,32,"[0.5072681704260651,0.6477151942763014]",relu,z4Qzl,0.05741629551749502,adam,200,35,0.021099149659899175,0.320522581502626
0.15,0.6788057763301498,177,0.7,100,24,"[0.5944862155388472,0.6788057763301498]",relu,IWIVJ,0.0006939123305945739,adam,200,149,0.015703328734286225,0.3873702903669613
0.15,0.6472574598544417,163,0.7,30,39,"[0.6203007518796991,0.6472574598544417]",relu,D6qdR,0.01894320024758416,SGD,200,183,0.007985422466827364,0.3302398938603095
0.15,0.6560094246031747,185,0.7,30,29,"[0.5543859649122808,0.6560094246031747]",tanh,WEg1Y,0.0016209425420015268,adam,200,68,0.038838898898913746,0.034394147065058445
0.15,0.6198826514775999,169,0.7,100,37,"[0.6350877192982456,0.6198826514775999]",relu,EqeFG,2.592580424720414e-05,adam,200,53,0.07308202314599312,0.30632038162012376
0.15,0.722754908829016,144,0.7,5,17,"[0.5629072681704261,0.722754908829016]",tanh,H2H25,0.0023455670725726014,adam,200,60,0.03239124265250008,0.26993113024976795
0.15,0.6587637481875763,149,0.7,30,20,"[0.5671679197994988,0.6587637481875763]",relu,uvCrA,0.0033056344488557317,adam,200,44,0.049985330119087616,0.3690963268499142
0.15,0.6810438914738013,160,0.7,70,23,"[0.6476190476190476,0.6810438914738013]",relu,Vr6fz,0.00016043812483020932,adam,200,128,0.011415856667546413,0.39982217679833
0.15,0.6398945340350721,139,0.7,100,30,"[0.6441102756892232,0.6398945340350721]",tanh,eDvlv,0.11247417121657306,SGD,200,161,0.0897991867093553,0.2888553005123633
0.15,0.6389867280749125,179,0.7,10,46,"[0.5401002506265664,0.6389867280749125]",relu,gpHMs,0.004608713921919303,adam,200,132,0.04256419918967709,0.02651492969541938
0.15,0.6778307756108374,195,0.7,30,13,"[0.5092731829573935,0.6778307756108374]",relu,LS81X,0.006850804701238307,adam,200,156,0.01418423767960314,0.0491017277878422
0.15,0.7021991116011881,153,0.7,30,11,"[0.5684210526315789,0.7021991116011881]",tanh,oiN4a,0.0004157410419117353,adam,200,83,0.027271370327996102,0.34770941182629467
0.15,0.696943414912903,189,0.7,100,26,"[0.5428571428571429,0.696943414912903]",relu,qtPyP,0.0057906098645921856,adam,200,38,0.02316708568037349,0.24488344855980032
0.15,0.716592581464498,12,0.7,30,21,"[0.5629072681704261,0.716592581464498]",elu,EM4tn,0.03613552734178499,adam,200,139,0.037098679640721034,0.3166452380026471
0.15,0.6239394071795589,199,0.7,5,42,"[0.5849624060150376,0.6239394071795589]",elu,fkGNI,0.016343472079283067,SGD,200,144,0.017550447966536275,0.37869365838043945
0.15,0.6395884484355137,174,0.7,30,44,"[0.5182957393483709,0.6395884484355137]",elu,hJasy,0.010505874304451225,adam,200,116,0.06559583680532607,0.2582867438566956
0.15,0.6064534740178122,157,0.7,70,14,"[0.6055137844611529,0.6064534740178122]",relu,N6jam,0.000292031767509353,adam,200,26,0.045702206074200405,0.06176678744567808
0.15,0.6442443821190839,134,0.7,100,40,"[0.5754385964912281,0.6442443821190839]",tanh,oua8s,0.07927423173642556,adam,200,187,0.05300911258578188,0.39994280573934554
0.15,0.6316338400259456,168,0.7,10,35,"[0.512280701754386,0.6316338400259456]",elu,Y2WtA,0.0005141964489363566,adam,200,50,0.009529980442435974,0.09073319444453319
0.15,0.6310897083652502,186,0.7,30,47,"[0.5057644110275689,0.6310897083652502]",elu,fC6jc,0.0018912607285491332,adam,200,110,0.004107341187286768,0.3227653619347968
0.15,0.398547568650248,144,0.7,30,31,"[0.45664160401002507,0.398547568650248]",elu,wOLIm,1.590185706368929e-05,SGD,200,76,0.04118285983241702,0.3577573663661341
0.15,0.6295225644053815,129,0.7,100,15,"[0.6320802005012531,0.6295225644053815]",relu,khqnx,0.0010494212346541408,adam,200,103,0.05601162902882856,0.3654301331019165
0.15,0.6619266078332567,163,0.7,30,25,"[0.5,0.6619266078332567]",elu,I13eg,0.021769238260926117,adam,200,65,0.0814346780057544,0.3378090026764137
0.15,0.679841401548299,149,0.7,5,18,"[0.5664160401002507,0.679841401548299]",elu,mtV3Z,0.0037938827781139753,adam,200,134,0.030184478819014503,0.28120004728868947
0.15,0.6338593495519487,142,0.7,30,49,"[0.5791979949874687,0.6338593495519487]",tanh,bHFid,0.00251911686138484,adam,200,181,0.05927528208246562,0.06771416980418879
0.15,0.41316006916835013,182,0.7,70,22,"[0.4250626566416041,0.41316006916835013]",relu,hnSd4,1.0863834379968733e-06,adam,200,166,0.0340350550785989,0.014107858119912234
0.15,0.6799891348373321,137,0.7,100,12,"[0.598997493734336,0.6799891348373321]",elu,ITxiT,0.00010515591216082694,adam,200,126,0.02045738554948102,0.2949020590618325
0.15,0.5697466730238047,171,0.7,10,28,"[0.6516290726817042,0.5697466730238047]",elu,I3Mbh,0.008927030358924753,SGD,200,160,0.025757300071631864,0.1770226172822418
0.15,0.6338323114793704,194,0.7,30,38,"[0.5769423558897243,0.6338323114793704]",relu,iTCWb,0.0014273024552556265,adam,200,17,0.04426046521513541,0.35163177622587644
0.15,0.5307659285882201,49,0.7,30,33,"[0.5899749373433585,0.5307659285882201]",elu,qD26b,4.767918908924956e-06,adam,200,121,0.0476086914898175,0.23562012002617894
0.15,0.7456163419698637,111,0.7,100,20,"[0.5513784461152882,0.7456163419698637]",elu,Ycye8,0.013899211152216737,adam,200,10,6.098973282013531e-06,0.10763214662806118
0.15,0.7088976725571032,110,0.7,100,36,"[0.49223057644110274,0.7088976725571032]",elu,mlL8k,0.14288596491974803,adam,200,10,0.0027976008571471856,0.1327793772004706
0.15,0.7067470687318624,91,0.7,100,23,"[0.537844611528822,0.7067470687318624]",tanh,cgzgJ,0.0653488058062792,adam,200,24,0.0013200193876692842,0.1109146512904426
0.15,0.5912406162704987,94,0.7,100,20,"[0.6275689223057644,0.5912406162704987]",relu,dcBnC,0.1948453856810847,SGD,200,15,0.007092751427126252,0.07800377804714707
0.15,0.6910057384470326,99,0.7,100,26,"[0.5739348370927319,0.6910057384470326]",elu,r9Jxe,0.027546629889523545,adam,200,34,0.005179188659154562,0.12062708672385923
0.15,0.6889507678407677,124,0.7,100,16,"[0.5488721804511278,0.6889507678407677]",elu,Onl8K,0.049497898858986915,adam,200,59,0.009498645081921775,0.043973021123744245
0.15,0.7083999693627451,105,0.7,100,34,"[0.5323308270676692,0.7083999693627451]",relu,YatUy,0.10467527939143123,adam,200,22,0.011690715929932222,0.10017325309944738
0.15,0.6755721849733871,115,0.7,100,27,"[0.5100250626566416,0.6755721849733871]",elu,ps97H,0.427616767316349,adam,200,10,0.005616666489096725,0.0883065605434954
0.15,0.665561988052797,123,0.7,100,30,"[0.5248120300751881,0.665561988052797]",elu,L6E1u,0.012717079936614969,adam,200,18,0.001061186158578483,0.1512171852588484
0.15,0.5855825183571823,80,0.7,100,45,"[0.6882205513784461,0.5855825183571823]",tanh,ePaGs,0.014969850666516139,SGD,200,32,0.00011582591984478884,0.06955530282968064
0.15,0.6873491893383534,59,0.7,100,10,"[0.5363408521303258,0.6873491893383534]",relu,OXfv7,0.034799186367282964,adam,200,42,0.013747918937219874,0.144712252046697
0.15,0.7002172399400038,87,0.7,100,17,"[0.5418546365914787,0.7002172399400038]",elu,T8ASu,0.2822405161308354,adam,200,71,0.008329815896196021,0.05032342043762914
0.15,0.70129816863563,73,0.7,100,39,"[0.5343358395989974,0.70129816863563]",elu,deny9,0.02144430655201956,adam,200,47,4.989871214880311e-05,0.04131418404894943
0.15,0.7165849301242548,132,0.7,100,40,"[0.5348370927318296,0.7165849301242548]",relu,E1h9X,0.006943826977767311,adam,200,38,0.017025057300907132,0.10738892410619783
0.15,0.6105184705772218,83,0.7,5,32,"[0.5,0.6105184705772218]",elu,vdGCd,0.09192524212182362,adam,200,28,0.09376303277173095,0.1227799273752678
0.15,0.6406556372549019,112,0.7,100,24,"[0.5388471177944862,0.6406556372549019]",elu,WMu1E,0.010750344849653815,adam,200,52,0.002951192284508318,0.16441768024193654
0.15,0.6652450535515888,120,0.7,10,28,"[0.6015037593984963,0.6652450535515888]",relu,hBC0h,0.03851726348815956,SGD,200,65,0.015680291979017286,0.021619407477635078
0.15,0.6890505299540887,128,0.7,70,42,"[0.524812030075188,0.6890505299540887]",tanh,pvRfx,0.004371931969224231,adam,200,81,0.01099383752869829,0.13247213279732348
0.15,0.7054909254831856,101,0.7,100,20,"[0.562907268170426,0.7054909254831856]",elu,bwubX,0.05149041858938456,adam,200,59,0.004400010254053989,0.1584667139421838
0.15,0.7349360538675679,147,0.7,100,19,"[0.5478696741854636,0.7349360538675679]",elu,rV5sc,0.07030587746433868,adam,200,88,0.013442784150622736,0.11580311504115284
0.15,0.6958010066666979,133,0.7,100,19,"[0.5308270676691729,0.6958010066666979]",elu,wLfNH,0.2289995930029844,adam,200,91,0.018764840723685196,0.09248172590229757
0.15,0.6285992815479191,117,0.7,100,15,"[0.5977443609022556,0.6285992815479191]",elu,ZWOWz,0.14068250373753646,adam,200,87,0.07765356772226963,0.14031847378955664
0.15,0.6752153082311507,139,0.7,100,21,"[0.5177944862155389,0.6752153082311507]",elu,FPRzo,0.07681380001295784,adam,200,97,0.01317640874741066,0.1165184855537607
0.15,0.7010360436347278,148,0.7,100,13,"[0.5228070175438596,0.7010360436347278]",elu,xuYhm,0.02774857314501333,adam,200,82,0.006754913923198668,0.10251696428621015
0.15,0.6786468283178809,153,0.7,100,17,"[0.5634085213032581,0.6786468283178809]",elu,dgXlU,0.014777602392935955,adam,200,107,0.008522293942184104,0.07091944550335519
0.15,0.7000691500323853,157,0.7,100,22,"[0.5854636591478697,0.7000691500323853]",elu,kG00J,0.06022504334375011,adam,200,76,0.014940471926243539,0.08346227410598225
0.15,0.7001116974160142,146,0.7,100,10,"[0.531328320802005,0.7001116974160142]",elu,knICm,0.01880075517886174,adam,200,74,0.006096332785647404,0.1295000325989841
0.15,0.7041091294260768,127,0.7,100,25,"[0.562406015037594,0.7041091294260768]",elu,VFHqh,0.04410418421893832,adam,200,86,0.021865699332555416,0.05539301027053989
0.15,0.6889859068627452,135,0.7,100,12,"[0.49974937343358394,0.6889859068627452]",elu,RDoSV,0.009023651590896818,adam,200,69,0.0003172687295677271,0.11031044312619132
0.15,0.692277664348506,160,0.7,100,18,"[0.5428571428571429,0.692277664348506]",elu,URtTC,0.005445517747425126,adam,200,99,0.0022691553759750134,0.07395502724666478
0.15,0.6634319428528987,120,0.7,100,15,"[0.5132832080200502,0.6634319428528987]",elu,HtCje,0.11744518946202807,adam,200,103,0.010451091806829927,0.09547447214679206
0.15,0.6722270588954057,140,0.7,100,14,"[0.5729323308270676,0.6722270588954057]",elu,OiXYL,0.03348331059224515,adam,200,63,0.011972168071653595,0.18280883807722317
0.15,0.6642958319464946,109,0.7,100,24,"[0.6140350877192983,0.6642958319464946]",elu,LfKrX,0.1682250219734214,adam,200,89,0.01967238380228821,0.1243987342461125
0.15,0.6708177357908012,130,0.7,5,29,"[0.5939849624060152,0.6708177357908012]",elu,BoMEH,0.02075410702087104,adam,200,80,0.023623163637820733,0.059063070866368854
0.15,0.6897264230621685,151,0.7,100,19,"[0.5438596491228072,0.6897264230621685]",elu,YlVXw,0.3276854085529021,adam,200,113,0.003751751465162985,0.13965938826594795
0.15,0.6957307754830029,125,0.7,70,16,"[0.556390977443609,0.6957307754830029]",elu,senvz,0.0031213187755799185,adam,200,55,0.017081639664664496,0.0837680074944783
0.15,0.6523983636977058,165,0.7,10,22,"[0.5343358395989976,0.6523983636977058]",elu,ckNxm,0.011101415476928988,adam,200,96,0.009338804873431611,0.1562758871945756
0.15,0.6867690231518006,105,0.7,100,50,"[0.5383458646616541,0.6867690231518006]",elu,q2oC5,0.4696299071684242,adam,200,92,0.013459551474010133,0.1137754318021779
0.15,0.6461477255339148,146,0.7,100,12,"[0.518796992481203,0.6461477255339148]",elu,KzlsX,0.006741709493602452,adam,200,45,0.006945264027761587,0.16645800583204218
0.15,0.7459620378008343,155,0.7,100,53,"[0.5363408521303258,0.7459620378008343]",elu,nyosO,0.09152996575072074,adam,200,73,0.016260635585152793,0.19286035770804935
