batch_size,epochs,regularization,reward,layer_2,activation,intermediate,layer_1,test_frac,trialJobId,train_frac,dropout,learning_rate,optimizer,preweight
5,200,0.031582334496369,0.9937705264478719,41,tanh,"[0.9854166666666668,0.9937705264478719]",81,0.15,BKQCv,0.7,0.025932424079162686,0.006328011127819721,adam,67
5,200,0.026632893410507154,0.9952367644001653,37,tanh,"[0.9773809523809524,0.9952367644001653]",95,0.15,kuBvZ,0.7,0.11422947126461676,0.019448433582008765,adam,67
100,200,0.039224245579150135,0.9891516857854601,44,tanh,"[0.9800595238095239,0.9891516857854601]",73,0.15,c8xXk,0.7,0.03022364827663325,0.008276033013797047,adam,39
5,200,0.037402783859961326,0.9873743842376725,193,tanh,"[0.9794642857142858,0.9873743842376725]",85,0.15,aSNbQ,0.7,0.09177102142950985,0.013330454646343333,SGD,62
100,200,0.027802922930120547,0.9908212560386473,49,tanh,"[0.987202380952381,0.9908212560386473]",66,0.15,KtazY,0.7,0.12019158358383793,0.003247062495935597,adam,64
5,200,0.029935890198163638,0.9766774041605503,30,tanh,"[0.9818452380952382,0.9766774041605503]",77,0.15,GLA2G,0.7,0.0008445784783296661,0.004757875451877706,adam,61
100,200,0.03438210967890796,0.9915491457964102,28,tanh,"[0.9839285714285714,0.9915491457964102]",91,0.15,PwWwU,0.7,0.04329892767072953,0.0070396207769638066,adam,68
5,200,0.02631280491742208,0.9897380952380953,179,tanh,"[0.9803571428571429,0.9897380952380953]",70,0.15,Nd7v2,0.7,0.05046575464340808,0.00996372260651017,adam,63
70,200,0.04540126325489929,0.989945242353496,57,tanh,"[0.9821428571428573,0.989945242353496]",84,0.15,Yzs8w,0.7,0.14831178067228404,0.003987641865535542,adam,67
100,200,0.03581997579840047,0.985,38,tanh,"[0.9800595238095238,0.985]",102,0.15,sGx0Q,0.7,0.1313083037232851,0.017139383189722555,adam,65
5,200,0.024942854702688828,0.9964141626838572,21,tanh,"[0.9767857142857143,0.9964141626838572]",98,0.15,Okn4p,0.7,0.0855930679706264,0.02257071570019651,adam,70
5,200,0.03247862692842506,0.9950444527755943,52,tanh,"[0.9851190476190477,0.9950444527755943]",60,0.15,CrPfP,0.7,0.06910639168261848,0.002574336042429579,adam,42
100,200,0.02801406154603993,0.9824126224652542,187,tanh,"[0.9845238095238095,0.9824126224652542]",87,0.15,HFCHS,0.7,0.10807828010791976,0.011770570649967145,adam,66
5,200,0.030789142576608773,0.9910745242553023,11,tanh,"[0.9800595238095239,0.9910745242553023]",81,0.15,K9MNr,0.7,0.14257348638195616,0.00027103089292135574,adam,69
100,200,0.041629775811436565,0.9765541003275807,47,tanh,"[0.9773809523809524,0.9765541003275807]",75,0.15,AGtMo,0.7,0.12366219559933153,0.006139504489530021,adam,45
5,200,0.04945993185138357,0.981709034074763,16,tanh,"[0.9773809523809524,0.981709034074763]",63,0.15,x6wNK,0.7,0.1322464645737585,0.011001113096488605,SGD,61
100,200,0.0388202417698313,0.9928835998100556,32,tanh,"[0.9806547619047619,0.9928835998100556]",93,0.15,T6VNT,0.7,0.0014461519245762555,0.022096862638666365,adam,40
5,200,0.024308747633037163,0.9881794392398108,42,tanh,"[0.9827380952380953,0.9881794392398108]",71,0.15,rSMof,0.7,0.105698221143025,0.004880183381371178,adam,59
70,200,0.03414532852626461,0.9884662818112474,49,tanh,"[0.9764880952380952,0.9884662818112474]",78,0.15,quJZV,0.7,0.15480461543448132,0.00166908144982585,adam,64
100,200,0.027909564612417365,0.9875869493900185,54,tanh,"[0.9851190476190477,0.9875869493900185]",86,0.15,hMjMt,0.7,0.10091814908732087,0.007366342941981865,adam,48
5,200,0.044438884866185635,0.9913110233115493,44,tanh,"[0.9717261904761905,0.9913110233115493]",68,0.15,r7B5c,0.7,0.09352566510287787,0.018024058005835463,adam,38
5,200,0.029875844016701132,0.9888714506212957,24,tanh,"[0.9830357142857142,0.9888714506212957]",57,0.15,RreP1,0.7,0.11961867386842664,0.0011224227140685002,adam,63
100,200,0.03771714186625533,0.9825901503610484,170,tanh,"[0.9836309523809526,0.9825901503610484]",100,0.15,wqTKY,0.7,0.1720684293458022,0.012433126276693789,adam,62
5,200,0.03304023757271246,0.9900764049039911,37,tanh,"[0.98125,0.9900764049039911]",90,0.15,QD78H,0.7,0.1391536651322035,0.0037550389533390167,adam,68
100,200,0.04724230737416803,0.9958642292578658,52,tanh,"[0.9806547619047619,0.9958642292578658]",94,0.15,Kpp0H,0.7,0.07993437171803945,0.01591675439230512,adam,67
5,200,0.025717579018705063,0.9874761904761904,34,tanh,"[0.9842261904761905,0.9874761904761904]",82,0.15,a9fFK,0.7,0.05432205652453115,0.0020787442442042957,adam,47
100,200,0.05522437305981047,0.7221719289482448,197,tanh,"[0.7568452380952382,0.7221719289482448]",64,0.15,rGGx4,0.7,0.14940579044630575,0.0004305859290667915,SGD,65
5,200,0.02316623288727434,0.9932487526816164,157,tanh,"[0.9797619047619047,0.9932487526816164]",75,0.15,U7xd9,0.7,0.18880041310453843,0.009038603828248516,adam,66
70,200,0.07953661785086265,0.9871742639928556,41,tanh,"[0.9761904761904763,0.9871742639928556]",68,0.15,wc1BD,0.7,0.1137641165564008,0.024728744316572186,adam,43
100,200,0.031423658148689616,0.9854612717564661,183,tanh,"[0.9830357142857142,0.9854612717564661]",96,0.15,Er6oz,0.7,0.07192008786041297,0.002987250327559781,adam,41
5,200,0.0364032242044431,0.9868268005446975,29,tanh,"[0.9830357142857142,0.9868268005446975]",80,0.15,eWxoX,0.7,0.16377798544502187,0.0008350119022185811,adam,69
5,200,0.02710632399316241,0.9923026903272765,189,tanh,"[0.9836309523809523,0.9923026903272765]",72,0.15,bTzfw,0.7,0.1775163227468451,0.005657896658764346,adam,37
100,200,0.06056981184799944,0.9871269900365209,56,tanh,"[0.9782738095238095,0.9871269900365209]",86,0.15,YQGKZ,0.7,0.086649981354208,0.015605000623783918,adam,70
5,200,0.05339051297080513,0.9880873311025269,49,tanh,"[0.9619047619047618,0.9880873311025269]",60,0.15,i2aLG,0.7,0.012720989734499893,0.03331296117825051,adam,60
100,200,0.02933067457970489,0.9583713530971778,16,tanh,"[0.96875,0.9583713530971778]",102,0.15,Xc3Oh,0.7,0.13084708490815214,0.00012213336165810154,adam,56
5,200,0.041387891306874425,0.9918776426591094,10,tanh,"[0.9770833333333334,0.9918776426591094]",90,0.15,pZzpP,0.7,0.09905437346066584,0.006884913612053892,adam,44
10,200,0.025167686274325262,0.9471788047224511,46,tanh,"[0.9616071428571429,0.9471788047224511]",83,0.15,UNouL,0.7,0.12274016573370103,0.004574137012670137,SGD,67
100,200,0.03249180916096917,0.9971611147763124,24,tanh,"[0.9836309523809523,0.9971611147763124]",96,0.15,YgxXf,0.7,0.14604590092607733,0.011352689959463473,adam,63
5,200,0.02224187829364767,0.9924565370200542,10,tanh,"[0.9845238095238095,0.9924565370200542]",55,0.15,dEDDG,0.7,0.15644167566708259,0.007909032138090757,adam,65
70,200,0.034969082011093146,0.9913919185315067,153,tanh,"[0.9818452380952379,0.9913919185315067]",76,0.15,SMfbh,0.7,0.11138077751419055,0.026107207730346433,adam,58
100,200,0.028105299402627338,0.9799478820626142,167,tanh,"[0.9821428571428571,0.9799478820626142]",64,0.15,d7c1c,0.7,0.13539939397285086,0.002639053277117947,adam,69
5,200,0.02465144714676311,0.9847061973114606,59,tanh,"[0.9806547619047621,0.9847061973114606]",92,0.15,KtIX1,0.7,0.06435448270812089,0.0038735565284748947,adam,60
10,200,0.03007252505381139,0.9890561396396637,174,tanh,"[0.9845238095238095,0.9890561396396637]",79,0.15,dx39J,0.7,0.1952314638182677,0.0006962972344359412,adam,46
5,200,0.038740718346515116,0.9891802688875192,37,tanh,"[0.9788690476190475,0.9891802688875192]",71,0.15,feMqD,0.7,0.04622606333190967,0.0013552166799168368,adam,39
100,200,0.021205990703231658,0.9968602600371191,54,tanh,"[0.9842261904761905,0.9968602600371191]",106,0.15,c3zKy,0.7,0.09499895605737722,0.01934874678074086,adam,49
5,200,0.042605464530745346,0.9860784469568399,137,tanh,"[0.9702380952380952,0.9860784469568399]",85,0.15,HN79C,0.7,0.07933655536717066,0.03518396795037807,adam,67
100,200,0.026762914016895782,0.9569682300526718,179,tanh,"[0.96875,0.9569682300526718]",98,0.15,S3ala,0.7,0.0308436890581177,3.7347347485106464e-05,adam,61
10,200,0.033971725202041884,0.9796282254485916,40,tanh,"[0.9696428571428571,0.9796282254485916]",67,0.15,qKgV0,0.7,0.16277469900911617,0.013229032606509938,SGD,64
5,200,0.03637023189055637,0.9931417649691762,33,tanh,"[0.9830357142857142,0.9931417649691762]",74,0.15,mYc5I,0.7,0.12440177613581127,0.008756810928201622,adam,62
100,200,0.031691597466235004,0.9919878760090798,193,tanh,"[0.9821428571428571,0.9919878760090798]",89,0.15,jRV5p,0.7,0.08935258010862426,0.005311539697114331,adam,65
5,200,0.09322414356943619,0.9701778309409889,48,tanh,"[0.9702380952380952,0.9701778309409889]",58,0.15,NLEPz,0.7,0.21585353636493024,0.0017145090734670644,adam,45
70,200,0.023650451114389195,0.9906351912522512,28,tanh,"[0.9848214285714285,0.9906351912522512]",80,0.15,a4lXo,0.7,0.10645188198722427,0.010418112535268488,adam,70
100,200,0.04825260434428687,0.989728891263775,162,tanh,"[0.9791666666666666,0.989728891263775]",62,0.15,YbLhK,0.7,0.11712115926254626,0.01873762886300556,adam,68
5,200,0.02931265769601086,0.9888852028189596,51,tanh,"[0.9660714285714285,0.9888852028189596]",104,0.15,wHGxf,0.7,0.14038028797423785,0.030244467242080485,adam,63
10,200,0.02561528619699823,0.9836426834259651,60,tanh,"[0.9803571428571429,0.9836426834259651]",94,0.15,jLZmP,0.7,0.15243611449307393,0.01434190641048011,adam,42
5,200,0.04014178076649191,0.9907802518616207,20,tanh,"[0.9776785714285715,0.9907802518616207]",76,0.15,uiWJu,0.7,0.20054000337983316,0.006148624606736548,adam,57
100,200,0.020204814691710413,0.9932008536026572,55,tanh,"[0.9869047619047618,0.9932008536026572]",99,0.15,KuAXM,0.7,0.05855953477080794,0.0023293381467617536,adam,51
100,200,0.030737996479940608,0.9972931016352069,24,tanh,"[0.9806547619047619,0.9972931016352069]",86,0.15,TQ1s4,0.7,0.0591409402089956,0.027755049717659373,adam,66
100,200,0.03270324893435142,0.9861022207926233,14,tanh,"[0.9839285714285715,0.9861022207926233]",86,0.15,fpthU,0.7,0.022915762769467066,0.02482136106630576,adam,65
100,200,0.031856146880109355,0.994796354423934,14,tanh,"[0.9863095238095237,0.994796354423934]",82,0.15,YnuVV,0.7,0.03256181211753957,0.037201872615523976,adam,66
100,200,0.03499628347350539,0.9840686274509803,23,tanh,"[0.9854166666666666,0.9840686274509803]",85,0.15,Mz1na,0.7,0.05388887927955802,0.021792922572366317,adam,65
100,200,0.02804228731264465,0.9850709926117258,21,tanh,"[0.9797619047619047,0.9850709926117258]",90,0.15,shuzW,0.7,0.06288199821594262,0.03088630745155319,adam,64
100,200,0.03723107105317751,0.9896726249028038,26,tanh,"[0.9857142857142858,0.9896726249028038]",93,0.15,VU9kd,0.7,0.047187475490633464,0.041798244499496165,adam,68
100,200,0.02934153271183745,0.991308899719655,16,tanh,"[0.9875,0.991308899719655]",78,0.15,jB7u9,0.7,0.00039252804308491374,0.015384863236173447,adam,67
100,200,0.03427280756939323,0.9974309051257808,12,tanh,"[0.9821428571428571,0.9974309051257808]",88,0.15,vCKTt,0.7,0.07079716931896811,0.043801667043340195,adam,61
100,200,0.03104484312331363,0.9926290019369144,11,tanh,"[0.9854166666666666,0.9926290019369144]",82,0.15,Xi6mI,0.7,0.050903455509691914,0.022175502547828563,adam,63
100,200,0.02687765922307235,0.9892847402675325,16,tanh,"[0.9806547619047621,0.9892847402675325]",75,0.15,jTAbm,0.7,0.06457528149888775,0.05985843696904909,adam,70
100,200,0.032118954528509255,0.9932635036768822,13,tanh,"[0.9818452380952382,0.9932635036768822]",70,0.15,ParDl,0.7,0.01576745477799848,0.010884092720927637,adam,64
100,200,0.0287262385917901,0.9926144463215401,18,tanh,"[0.9842261904761905,0.9926144463215401]",84,0.15,tNsHf,0.7,0.08001743869300343,0.029602056517907444,adam,66
100,200,0.035984895895305576,0.9779647735940642,20,tanh,"[0.9794642857142858,0.9779647735940642]",98,0.15,OVjlv,0.7,0.04049785457658135,0.01544670889054354,adam,68
100,200,0.025496951601378475,0.9952380952380953,15,tanh,"[0.9889880952380953,0.9952380952380953]",91,0.15,nhyCp,0.7,0.0690662467478441,0.02001276068285672,adam,65
100,200,0.03322964399119085,0.9952358168147641,20,tanh,"[0.9830357142857142,0.9952358168147641]",101,0.15,zkkUM,0.7,0.042595742455987434,0.008532189181582321,adam,67
100,200,0.023814829559195342,0.9956270501771007,16,tanh,"[0.9851190476190477,0.9956270501771007]",79,0.15,MBmkG,0.7,0.058226307103907415,0.045158826846265696,adam,62
100,200,0.03853754809005801,0.991210945032764,27,tanh,"[0.9830357142857142,0.991210945032764]",87,0.15,q9zsR,0.7,0.03816941121953921,0.01272601183689455,adam,69
100,200,0.03010524055685675,0.9968723003744634,32,tanh,"[0.9839285714285715,0.9968723003744634]",72,0.15,x2BeC,0.7,0.07695278495267965,0.02482652324904215,adam,63
100,200,0.028371438010930672,0.9874353587588882,21,tanh,"[0.9797619047619047,0.9874353587588882]",96,0.15,V9017,0.7,0.08782746395842508,0.017153018026003188,adam,66
100,200,0.02311129408560224,0.9933844450123519,18,tanh,"[0.981547619047619,0.9933844450123519]",83,0.15,IJGEu,0.7,0.01342488485379511,0.03315908183622624,adam,70
100,200,0.02585790675840825,0.9868213718685854,26,tanh,"[0.9800595238095238,0.9868213718685854]",75,0.15,YXhd4,0.7,0.0707485115172275,0.05693703431834669,adam,60
100,200,0.04028059220606475,0.989654774020998,33,tanh,"[0.98125,0.989654774020998]",89,0.15,gnyRV,0.7,0.07697773968844185,0.010701765065117894,adam,64
100,200,0.03317115626799811,0.9892788791128406,12,tanh,"[0.9830357142857142,0.9892788791128406]",93,0.15,RLTVm,0.7,0.02933665864617517,0.008045442021986626,adam,62
100,200,0.03110186300121628,0.9793607705063103,17,tanh,"[0.9791666666666666,0.9793607705063103]",68,0.15,zzI4M,0.7,0.025002889552799862,0.07405388822860628,adam,59
100,200,0.027816213449059136,0.9945823344497381,29,tanh,"[0.9860119047619047,0.9945823344497381]",80,0.15,CIozL,0.7,0.05304850681522934,0.03911657519020502,adam,68
100,200,0.03620067328780517,0.9152575361328221,13,tanh,"[0.9255952380952379,0.9152575361328221]",103,0.15,whIJq,0.7,0.08446420457237044,1.482207348050997e-05,adam,69
100,200,0.02138699465413564,0.9937590358102515,23,tanh,"[0.9892857142857142,0.9937590358102515]",84,0.15,DjHlc,0.7,0.039173086694556755,0.024826389546712496,adam,67
100,200,0.02415950633627098,0.9946817176631418,10,tanh,"[0.9889880952380953,0.9946817176631418]",78,0.15,aZ8lS,0.7,0.09791147072259593,0.013865242010813156,adam,63
100,200,0.02626339624273072,0.9939327205347439,28,tanh,"[0.9866071428571429,0.9939327205347439]",73,0.15,ramw4,0.7,0.06124146719072794,0.019155563695196328,adam,65
100,200,0.0334464397673967,0.983071273374477,37,tanh,"[0.9863095238095239,0.983071273374477]",66,0.15,PDJFY,0.7,0.08555636186588472,0.006303443172212942,adam,68
100,200,0.03771760842626422,0.9859603365379833,43,tanh,"[0.9770833333333334,0.9859603365379833]",97,0.15,s4ry3,0.7,0.09295363436360643,0.010001466469547948,adam,65
100,200,0.043543551850792436,0.9885525733909916,23,tanh,"[0.9782738095238095,0.9885525733909916]",93,0.15,LwaYk,0.7,0.07398119197204875,0.05233492831694851,adam,60
100,200,0.0222935945834572,0.9938687104370981,11,tanh,"[0.9848214285714285,0.9938687104370981]",88,0.15,r2lbe,0.7,0.021376252174346896,0.09395696715887265,adam,66
100,200,0.02993784535133993,0.9852376357133897,32,tanh,"[0.9803571428571429,0.9852376357133897]",71,0.15,hpC8n,0.7,0.09584153704473215,0.004546779311556236,adam,64
100,200,0.0238765483520259,0.989980906786981,19,tanh,"[0.9800595238095239,0.989980906786981]",107,0.15,hbH0M,0.7,0.10362973320463531,0.03398867921366325,adam,69
100,200,0.03498024864046036,0.9840075006356471,36,tanh,"[0.9806547619047619,0.9840075006356471]",82,0.15,deUTQ,0.7,0.037205203413876745,0.0075067258597735385,adam,62
100,200,0.031425134435510635,0.994222080233522,42,tanh,"[0.9886904761904761,0.994222080233522]",78,0.15,f1L4R,0.7,0.04654449998661242,0.01727320714077491,adam,67
100,200,0.026753930292115684,0.9918419550193004,17,tanh,"[0.9830357142857142,0.9918419550193004]",101,0.15,EfeDs,0.7,0.0683218914173619,0.012319124504391885,adam,58
100,200,0.040766399285824276,0.9921015278581068,30,tanh,"[0.9842261904761905,0.9921015278581068]",91,0.15,kwzzA,0.7,0.05332074592575859,0.027890435061011572,adam,66
100,200,0.028604863895681853,0.9888305518544656,45,tanh,"[0.9794642857142858,0.9888305518544656]",68,0.15,eI3jN,0.7,0.08316212891991251,0.021969698869288855,adam,61
100,200,0.02072014028865441,0.9940607467867529,142,tanh,"[0.9875,0.9940607467867529]",85,0.15,rMl8D,0.7,0.10444362201964587,0.009183681514318828,adam,64
100,200,0.025357121906114756,0.9895238095238096,24,tanh,"[0.9824404761904761,0.9895238095238096]",62,0.15,fodUR,0.7,0.007175481612516011,0.006227861445817943,adam,68
5,200,0.03519808912912842,0.9768439760918458,36,tanh,"[0.9211309523809526,0.9768439760918458]",76,0.15,UO6Hw,0.7,0.09048627413479149,0.06573777046966965,adam,70
100,200,0.02734209560884495,0.9874163987422415,39,tanh,"[0.9818452380952382,0.9874163987422415]",95,0.15,MykYE,0.7,0.06235435551194857,0.04539503844434343,adam,70
10,200,0.03788748009474754,0.9921255433008765,57,tanh,"[0.9818452380952382,0.9921255433008765]",89,0.15,LqAWT,0.7,0.029225237032274903,0.013953447666680347,adam,62
5,200,0.031670207768903946,0.9932436773752563,11,tanh,"[0.9848214285714286,0.9932436773752563]",74,0.15,v9Sw6,0.7,0.07788723718766997,0.003987272137624408,adam,59
100,200,0.022293777259090704,0.9921705939698595,11,tanh,"[0.9863095238095239,0.9921705939698595]",65,0.15,p63bH,0.7,0.014632685920364555,0.03448071142944074,adam,63
5,200,0.029637448179761813,0.9909586554792034,51,tanh,"[0.96875,0.9909586554792034]",181,0.15,NbliV,0.7,0.11432225859105147,0.018859876944505315,adam,69
100,200,0.019550188149895856,0.9954608930230423,30,tanh,"[0.9875000000000002,0.9954608930230423]",82,0.15,R6Tgn,0.7,0.10139011533739403,0.00545435013007398,adam,66
70,200,0.03368849412523699,0.989761143384075,62,tanh,"[0.9803571428571429,0.989761143384075]",70,0.15,ImhB2,0.7,0.07245830173762904,0.07859083621439447,adam,65
5,200,0.024261009865397136,0.9948940450434438,26,tanh,"[0.9875,0.9948940450434438]",101,0.15,PB25B,0.7,0.11061923836831192,0.009422395645517223,adam,67
100,200,0.03941401367960546,0.9915946011681364,41,tanh,"[0.9821428571428573,0.9915946011681364]",86,0.15,UW9mY,0.7,0.09411465685300945,0.007706609219398297,adam,47
10,200,0.026955584819357392,0.9950436854644907,11,tanh,"[0.9815476190476191,0.9950436854644907]",80,0.15,qdrJ2,0.7,0.08182037299977063,0.026030640298473365,adam,61
5,200,0.045133157470355637,0.9876346166373526,47,tanh,"[0.9803571428571429,0.9876346166373526]",95,0.15,fgN5Z,0.7,0.08934520074626051,0.012364221790663375,adam,64
100,200,0.04263310167516341,0.9969211384516867,16,tanh,"[0.9797619047619047,0.9969211384516867]",59,0.15,zD3d9,0.7,0.0511928529727862,0.054023483051060354,adam,63
5,200,0.021949497142461496,0.9345663012606622,10,tanh,"[0.693452380952381,0.9345663012606622]",107,0.15,YS1BM,0.7,0.06501540054272432,0.10374837811376947,adam,70
100,200,0.03598025058656062,0.9894389795305127,53,tanh,"[0.9863095238095237,0.9894389795305127]",76,0.15,tANDn,0.7,0.058647479513605605,0.0032568910751937224,adam,68
10,200,0.03188464482448511,0.9956651821112501,59,tanh,"[0.9818452380952379,0.9956651821112501]",97,0.15,jOP0p,0.7,0.03186423469745073,0.01585739547808501,adam,60
5,200,0.02895897155804889,0.9904953672058936,22,tanh,"[0.9815476190476191,0.9904953672058936]",91,0.15,N0kW1,0.7,0.10500829521824058,0.0049185582452160575,adam,48
100,200,0.018331826074420816,0.9931886899687411,130,tanh,"[0.9875,0.9931886899687411]",104,0.15,XzLiE,0.7,0.042127763932517936,0.03903954636210339,adam,56
5,200,0.0249067465720064,0.9873650717128978,33,relu,"[0.9720238095238095,0.9873650717128978]",66,0.15,l6Z56,0.7,0.11884097444754602,0.022874215539514957,adam,44
100,200,0.03406830527551111,0.9531951466433641,48,tanh,"[0.9550595238095237,0.9531951466433641]",72,0.15,kGxXh,0.7,0.12637039958127225,0.010802078598138348,SGD,41
