train_frac,dropout,activation,trialJobId,layer_1,learning_rate,optimizer,regularization,reward,test_frac,epochs,preweight,intermediate,batch_size,layer_2
0.7,0.39991948314919934,elu,wlDZd,118,0.3311068372790526,adam,0.0770354108238595,0.9757315790114491,0.15,200,10,"[0.8625,0.9757315790114491]",30,173
0.7,0.17003711505414515,elu,EaYVR,13,0.17756561175185484,adam,0.08291354615334726,0.9199427726947125,0.15,200,32,"[0.6852678571428571,0.9199427726947125]",100,53
0.7,0.28371302364189116,elu,J62bA,11,0.05841169948555469,adam,0.049695888242527984,0.9674482967506222,0.15,200,36,"[0.556547619047619,0.9674482967506222]",10,54
0.7,0.13877328336227718,elu,IFNuW,119,0.0002655271817164132,adam,0.03303243873944718,0.9871039590631178,0.15,200,10,"[0.96875,0.9871039590631178]",70,38
0.7,0.08049205081024993,elu,xqsOL,129,0.0003700495071318009,adam,0.03202316378526074,0.9787878115414255,0.15,200,13,"[0.9732142857142856,0.9787878115414255]",70,33
0.7,0.12424715382378874,elu,vBMV6,160,0.0003516931344727426,adam,0.02420429280396247,0.9804933959351502,0.15,200,37,"[0.9696428571428571,0.9804933959351502]",70,152
0.7,0.131491245536103,elu,ug7IX,147,6.0564696254519206e-05,adam,0.042719244024247746,0.9612885340923267,0.15,200,28,"[0.9607142857142857,0.9612885340923267]",70,28
0.7,0.16562140563919725,elu,lsQwF,117,0.0033218964355720463,adam,0.035168231250790626,0.9868749560032622,0.15,200,14,"[0.9729166666666667,0.9868749560032622]",5,199
0.7,0.07999220835492167,elu,HcB4e,75,0.0002531880177823193,adam,0.01485532795218298,0.981243332261134,0.15,200,30,"[0.9669642857142857,0.981243332261134]",70,51
0.7,0.10475027843070284,relu,dGwjH,111,0.0007001734075116984,adam,0.05314812754596074,0.9866089768870697,0.15,200,23,"[0.9794642857142858,0.9866089768870697]",30,62
0.7,0.20263259359573585,elu,NTiEC,99,3.188955114331933e-05,adam,0.0673258924666836,0.9449098529619789,0.15,200,40,"[0.9532738095238095,0.9449098529619789]",30,44
0.7,0.32448567008334284,relu,H5LLp,133,0.00275608891522411,adam,0.08773597745641758,0.9836918915188372,0.15,200,11,"[0.9794642857142858,0.9836918915188372]",70,14
0.7,0.15663574963381804,relu,VGT5w,152,1.2819235247971151e-06,adam,0.024545540369078092,0.8573026035571936,0.15,200,34,"[0.8366071428571429,0.8573026035571936]",5,144
0.7,0.24035339472586287,elu,Jx2YP,86,0.009397118409449692,adam,0.05149065564194928,0.9916295721187026,0.15,200,21,"[0.9794642857142858,0.9916295721187026]",30,92
0.7,0.2306087615096964,elu,GKCo8,75,0.06479800657238173,adam,0.0162776962775299,0.9890187991546137,0.15,200,15,"[0.9711309523809524,0.9890187991546137]",70,168
0.7,0.23863608713847573,elu,x6M9a,90,0.0795156208136955,adam,0.010119593469436423,0.9811688692201305,0.15,200,15,"[0.875,0.9811688692201305]",30,169
0.7,0.25139986150610344,elu,zsF6E,59,0.02132839494143972,adam,0.017091344734459658,0.9836507500047892,0.15,200,21,"[0.8735119047619048,0.9836507500047892]",10,166
0.7,0.2224220236346955,elu,zANhE,79,0.43398884857644043,adam,0.023041604155331324,0.8340620276862998,0.15,200,20,"[0.5940476190476189,0.8340620276862998]",50,189
0.7,0.19248793652477017,elu,SOWr7,66,0.0707563305202798,SGD,0.053842777549438996,0.9836821896638831,0.15,200,24,"[0.9693452380952381,0.9836821896638831]",5,112
0.7,0.3113664006149952,elu,ALych,100,0.007891379051346167,adam,0.045790306210397855,0.9934692246956448,0.15,200,26,"[0.9758928571428571,0.9934692246956448]",30,97
0.7,0.3281528470314853,elu,QMXtv,99,0.009409674468575555,adam,0.04437906376729015,0.9672649591699936,0.15,200,40,"[0.9735119047619047,0.9672649591699936]",30,93
0.7,0.3749616085334807,elu,OjAY2,106,0.0019061535842497383,SGD,0.0729764331794987,0.9467110543611768,0.15,200,26,"[0.9014880952380953,0.9467110543611768]",30,88
0.7,0.27392322406529196,elu,ePFeR,91,0.035216120508893514,adam,0.06450019076949728,0.9735891674547226,0.15,200,31,"[0.9779761904761906,0.9735891674547226]",30,131
0.7,0.3012740373054649,tanh,Unrtc,125,0.13864093630933635,SGD,0.028194297602109435,0.9822430995142666,0.15,200,37,"[0.9755952380952382,0.9822430995142666]",30,71
0.7,0.3781175938840363,elu,T8zcH,141,0.0013049753043674105,adam,0.037514625867553206,0.9767125472556994,0.15,200,51,"[0.9678571428571429,0.9767125472556994]",30,118
0.7,0.26253847208260706,elu,jW3Au,60,0.015538457809450372,adam,0.04658474849948363,0.9840553983190945,0.15,200,26,"[0.9767857142857143,0.9840553983190945]",30,102
0.7,0.3168809472628609,tanh,vKGGn,193,0.006426912644794117,SGD,0.05524801296042879,0.9689343806270163,0.15,200,43,"[0.9619047619047618,0.9689343806270163]",50,152
0.7,0.34055233510721883,elu,eaTOm,177,0.029832319167830836,adam,0.06273453039938987,0.9803945749380532,0.15,200,19,"[0.9803571428571427,0.9803945749380532]",30,110
0.7,0.24994419788913405,tanh,C5fpA,41,0.0008657370101664582,adam,0.07103486498179239,0.9851525375100291,0.15,200,22,"[0.9803571428571429,0.9851525375100291]",5,130
0.7,0.30397986800666893,elu,VDjws,84,0.1418577136577327,SGD,0.03977136049630534,0.9903345512648283,0.15,200,33,"[0.980952380952381,0.9903345512648283]",10,93
0.7,0.2802909993974593,elu,QbJTv,105,0.27738648635789653,adam,0.09946201031841127,0.9219561062973158,0.15,200,16,"[0.8092261904761905,0.9219561062973158]",100,71
0.7,0.21675560135007824,tanh,EF2Yj,137,0.011268536936084235,adam,0.008022798724535998,0.9909892575642004,0.15,200,62,"[0.9711309523809524,0.9909892575642004]",30,64
0.7,0.18375741887968292,relu,vZ1wQ,70,0.00013212694413338854,SGD,0.08190862891759068,0.5488456844161748,0.15,200,45,"[0.6336309523809525,0.5488456844161748]",50,123
0.7,0.3831044503398593,elu,ZeygS,48,0.004511435869733916,adam,0.029379112850160205,0.9838461538461539,0.15,200,12,"[0.9711309523809524,0.9838461538461539]",30,140
0.7,0.3414480711700353,elu,S63hO,96,0.0017357311076315962,adam,0.05665533806571314,0.9925623702164843,0.15,200,29,"[0.9827380952380953,0.9925623702164843]",100,85
0.7,0.3649315127075812,tanh,PuqJD,124,6.838540678895809e-05,adam,0.056216361364943346,0.9696571839802409,0.15,200,42,"[0.9633928571428572,0.9696571839802409]",100,83
0.7,0.3474103159732454,elu,vCU5o,96,0.0028696035450658007,SGD,0.09310070020215211,0.8783500866858202,0.15,200,29,"[0.8767857142857143,0.8783500866858202]",100,76
0.7,0.39224191970700734,relu,mwqFH,112,1.5629062384904218e-05,adam,0.05873428831724995,0.7590330005762647,0.15,200,47,"[0.7946428571428572,0.7590330005762647]",100,103
0.7,0.3374181682571734,elu,moAuH,29,0.0015369120701250075,adam,0.0881911111861785,0.9910351276628659,0.15,200,35,"[0.9788690476190476,0.9910351276628659]",10,49
0.7,0.29385841132924545,elu,i89KR,166,0.0006385724992307724,adam,0.06745964361090453,0.9885715430363209,0.15,200,25,"[0.9779761904761906,0.9885715430363209]",100,59
0.7,0.30961569097869257,tanh,NyOOq,150,0.040722731000003315,SGD,0.04759685990125454,0.9787903883556057,0.15,200,54,"[0.9741071428571428,0.9787903883556057]",100,152
0.7,0.36341536733026025,relu,UGrMc,53,0.019355553753027863,adam,0.08114763892723405,0.9258075180202603,0.15,200,51,"[0.5776785714285714,0.9258075180202603]",100,115
0.7,0.2660546762641459,elu,iJcJ0,143,0.0004647737096555339,adam,0.07339380172559423,0.9716462321223022,0.15,200,17,"[0.9776785714285715,0.9716462321223022]",5,28
0.7,0.2056329347696489,elu,MLA2z,199,2.2129518338921945e-06,adam,0.03587208100896732,0.6749039728902428,0.15,200,39,"[0.6901785714285713,0.6749039728902428]",100,97
0.7,0.3322875603622928,relu,m8CuW,110,0.00022728733400673027,adam,0.04152454485371825,0.9785479668358359,0.15,200,58,"[0.980952380952381,0.9785479668358359]",50,86
0.7,0.2433586212612645,elu,uBaxh,61,0.005361529060373562,adam,0.051344515342036316,0.9891771810173345,0.15,200,31,"[0.9741071428571428,0.9891771810173345]",30,106
0.7,0.3182875212003971,elu,T0d4Y,85,0.00874968647412475,adam,0.04571589569691897,0.9884467232562535,0.15,200,28,"[0.9767857142857143,0.9884467232562535]",30,77
0.7,0.27150792050190287,elu,y0hE6,74,0.0021305497181571074,adam,0.06281917324688824,0.9858296046059204,0.15,200,20,"[0.9723214285714284,0.9858296046059204]",30,89
0.7,0.2910030384365632,elu,bVUAZ,85,0.0009293628453152906,adam,0.05131817701155905,0.9777571584189232,0.15,200,33,"[0.9758928571428571,0.9777571584189232]",100,61
0.7,0.1490658124025523,elu,CX6QX,92,0.003455274817062008,adam,0.05859551346757942,0.9939502270420066,0.15,200,23,"[0.9794642857142858,0.9939502270420066]",10,120
0.7,0.02984033213574655,elu,gWxZQ,121,0.0012706472851076644,adam,0.06020315025878651,0.9877422527914804,0.15,200,24,"[0.9836309523809522,0.9877422527914804]",10,158
0.7,0.08069063322573007,elu,UmoGQ,115,0.003568878507741007,adam,0.07832259753710134,0.9870568186477398,0.15,200,38,"[0.975,0.9870568186477398]",10,138
0.7,0.11076367944792828,elu,oTiaC,96,0.00017884059279283285,adam,0.056660236066468764,0.982910747758973,0.15,200,27,"[0.975297619047619,0.982910747758973]",10,122
0.7,0.1573074863806765,elu,LBNwL,134,8.472625979770501e-05,adam,0.06599400010129908,0.9798507148227114,0.15,200,35,"[0.9803571428571429,0.9798507148227114]",10,99
0.7,0.05115579873800008,elu,fDkP7,130,0.04688683175012153,adam,0.07066948519362451,0.9800879769208726,0.15,200,23,"[0.8226190476190475,0.9800879769208726]",10,127
0.7,0.14575553084601234,elu,esoml,106,0.014229640415064467,adam,0.031894411056411894,0.9898760929431395,0.15,200,30,"[0.9767857142857144,0.9898760929431395]",10,146
0.7,0.18010044314550172,elu,bBkgn,93,0.00037307470880752476,adam,0.08688077387400539,0.9784794369866384,0.15,200,13,"[0.9836309523809523,0.9784794369866384]",5,134
0.7,0.12489676145899972,tanh,mY5aA,79,3.799312932181928e-05,SGD,0.000134459493482543,0.4103690279402423,0.15,200,41,"[0.49375,0.4103690279402423]",70,109
0.7,0.0026899433364314107,elu,z4LMH,64,0.02317659464985776,adam,0.021316973727160286,0.9941017821684875,0.15,200,19,"[0.9675595238095237,0.9941017821684875]",10,114
0.7,0.05371936536045242,relu,UKPBe,19,0.10412354796210695,adam,0.004076722136223343,0.9266618359869743,0.15,200,17,"[0.5,0.9266618359869743]",10,181
0.7,0.015065919758603524,elu,ceKJw,65,0.019465265328620925,adam,0.019114080985971393,0.9850703834685527,0.15,200,11,"[0.9755952380952382,0.9850703834685527]",10,117
0.7,0.0919110779306164,elu,OdgSu,55,0.3235554424513036,adam,0.02206966290021052,0.9396600115550134,0.15,200,19,"[0.7687499999999999,0.9396600115550134]",10,162
0.7,0.0016393872728382465,elu,gG8Kg,48,0.026658801493117872,SGD,0.02655803244116591,0.9840207718298293,0.15,200,14,"[0.9705357142857144,0.9840207718298293]",10,179
0.7,0.0666452416972034,tanh,FfE72,38,0.23964511170664923,adam,0.01417816859720105,0.8938124596487306,0.15,200,26,"[0.3476190476190476,0.8938124596487306]",10,126
0.7,0.04300467065996155,elu,rJKSm,80,0.006784445331447095,adam,0.043101264160588675,0.9942916666666667,0.15,200,22,"[0.9773809523809524,0.9942916666666667]",50,143
0.7,0.044558525688912665,relu,cTUPx,80,0.11065470463683741,adam,0.006599676893519847,0.9788744680009117,0.15,200,10,"[0.677827380952381,0.9788744680009117]",50,200
0.7,0.06788823212132747,elu,oIabd,70,0.004219715044705564,adam,0.012144955786028422,0.9798713407157947,0.15,200,22,"[0.9610119047619048,0.9798713407157947]",50,148
0.7,0.04041647700327879,elu,XxMIn,57,0.05222353118074142,SGD,0.019564834971347485,0.9741652864044168,0.15,200,16,"[0.9773809523809524,0.9741652864044168]",50,160
0.7,0.005284872156118781,elu,Xy6n5,33,0.4306214724707769,adam,0.030517526008074877,0.8720508246641219,0.15,200,19,"[0.6770833333333334,0.8720508246641219]",50,189
0.7,0.11024117298439276,tanh,UHJ5L,45,0.0022885957761850824,adam,0.0003954165072901743,0.9692362958318987,0.15,200,69,"[0.9535714285714286,0.9692362958318987]",50,135
0.7,0.02375865584374193,elu,o6nOa,102,0.21303573592366504,adam,0.03356534824806444,0.9264953700460898,0.15,200,12,"[0.7406250000000001,0.9264953700460898]",50,173
0.7,0.09830147610583564,relu,rzgF4,17,0.011348787206393079,SGD,0.02667621537811685,0.9830893678045382,0.15,200,23,"[0.975,0.9830893678045382]",10,142
0.7,0.06241066612673199,elu,B4qVX,64,0.005997663763033332,adam,0.038696202565686295,0.9821946912736387,0.15,200,21,"[0.9738095238095239,0.9821946912736387]",70,121
0.7,0.03441979809023,elu,PXNKm,30,0.09427381831106366,adam,0.04195944311433766,0.9826186313977117,0.15,200,32,"[0.6032738095238096,0.9826186313977117]",10,192
0.7,0.017196992764352537,tanh,uSugo,88,0.027535815900034576,adam,0.048568978497059205,0.9921027037286716,0.15,200,17,"[0.9732142857142858,0.9921027037286716]",50,155
0.7,0.14235025927547962,elu,FiFTg,24,0.0010475536481406955,adam,0.05298949913429117,0.9808150151399578,0.15,200,15,"[0.9773809523809524,0.9808150151399578]",5,112
0.7,0.09038972240187539,elu,zC8ld,50,0.0006700893838222401,SGD,0.03459369152497665,0.9246524339322839,0.15,200,25,"[0.9089285714285715,0.9246524339322839]",10,131
0.7,0.07317226749730187,relu,jOOLs,71,6.514926782065786e-06,adam,0.036344665638012905,0.8375549126596689,0.15,200,36,"[0.79375,0.8375549126596689]",50,150
0.7,0.17852716270992944,elu,QFmAu,42,0.002464295232560838,adam,0.0748286813552967,0.9770946454015477,0.15,200,49,"[0.9741071428571428,0.9770946454015477]",10,164
0.7,0.006498039633861207,elu,zDuUP,81,0.038301126965926933,adam,0.044690936933616275,0.982543794905234,0.15,200,20,"[0.9741071428571428,0.982543794905234]",70,175
0.7,0.11906244865320352,tanh,QLecf,93,0.007500869685059533,adam,0.06296612304786818,0.9930037174669394,0.15,200,13,"[0.975,0.9930037174669394]",5,106
0.7,0.16262470427441728,elu,jLwHK,11,0.00047398017662380427,SGD,0.02147826665058434,0.7454390712033246,0.15,200,29,"[0.7327380952380953,0.7454390712033246]",50,143
0.7,0.08508040704345667,elu,oz8qj,63,0.003510155885342312,adam,0.025048795079120043,0.9698875427479546,0.15,200,66,"[0.9690476190476189,0.9698875427479546]",10,157
0.7,0.19248023448221657,relu,COGrj,76,0.02168512214959758,adam,0.04028875478089239,0.9244751823127484,0.15,200,34,"[0.7657738095238095,0.9244751823127484]",10,169
0.7,0.12988795233767447,elu,AxcmI,24,0.07313126301966033,adam,0.009791086048850796,0.9924334533985627,0.15,200,18,"[0.8553571428571429,0.9924334533985627]",50,113
0.7,0.14977719546279242,elu,g8MfP,113,0.15705676108845307,adam,0.01677711708897812,0.8316346619445991,0.15,200,44,"[0.6071428571428571,0.8316346619445991]",10,119
0.7,0.100925015647082,tanh,KJiuw,121,0.012034683710399136,SGD,0.04339172715550428,0.9773171111243194,0.15,200,31,"[0.9818452380952379,0.9773171111243194]",70,137
0.7,0.044013494273452414,elu,vx71B,107,0.017590017063293575,adam,0.055090869149503646,0.9377406433698168,0.15,200,27,"[0.7848214285714286,0.9377406433698168]",5,126
0.7,0.057789612252395484,elu,qrqxl,155,0.005107222768794417,adam,0.06910235632928577,0.9785034712449573,0.15,200,25,"[0.9741071428571428,0.9785034712449573]",10,92
0.7,0.22952129898416107,relu,lJIzq,102,2.2478624771243567e-05,adam,0.05026913796252558,0.9335279804077672,0.15,200,38,"[0.898809523809524,0.9335279804077672]",50,69
0.7,0.1177479082829076,elu,anYWY,68,0.00013765007547138276,adam,0.09726062643994822,0.9859836344445506,0.15,200,11,"[0.9764880952380952,0.9859836344445506]",10,81
0.7,0.02322930588053551,elu,sgSZm,127,0.0002672265782227576,SGD,0.03761255327408406,0.5883235957916264,0.15,200,22,"[0.6,0.5883235957916264]",50,73
0.7,0.16960712232143843,elu,a0tDh,54,0.001685481778568609,adam,0.05926919497895324,0.9851263834790067,0.15,200,14,"[0.9803571428571429,0.9851263834790067]",10,102
0.7,0.21051904563292065,tanh,hP72W,90,0.0012507023354522782,adam,0.0790279650404973,0.9809800743871462,0.15,200,16,"[0.9797619047619047,0.9809800743871462]",70,140
0.7,0.03272385019954678,elu,rLhux,74,0.06002852430295167,adam,0.01369564325064248,0.9893226186668302,0.15,200,24,"[0.5397321428571429,0.9893226186668302]",5,65
0.7,0.13669155061407848,relu,HBFyq,171,0.03370229459515969,adam,0.028469732618387394,0.9222263362804763,0.15,200,27,"[0.7782738095238095,0.9222263362804763]",10,130
0.7,0.19655597362140675,elu,pYwBq,38,0.008116937078774618,adam,0.0847755489720001,0.9880973942418251,0.15,200,30,"[0.9773809523809524,0.9880973942418251]",50,181
0.7,0.07357973711901228,elu,JsTfm,59,9.546437745518045e-05,SGD,0.0019176534113555972,0.7272584349054937,0.15,200,46,"[0.7461309523809525,0.7272584349054937]",10,47
0.7,0.015514017255100706,elu,Vzk7u,83,0.000557252138714624,adam,0.030514744828722594,0.976877551637277,0.15,200,33,"[0.9782738095238095,0.976877551637277]",10,96
0.7,0.1525808276993536,tanh,IXu8e,117,0.48635032950687995,adam,0.06508138911523205,0.7874152006047223,0.15,200,20,"[0.6008928571428571,0.7874152006047223]",50,194
0.7,0.04890936407749516,elu,CYIdg,15,0.0008671305068292697,adam,0.06137086093308032,0.9862127122707598,0.15,200,42,"[0.980952380952381,0.9862127122707598]",70,133
0.7,0.10919366589379302,relu,DN8Oh,143,5.019356745839316e-05,adam,0.053772560187800855,0.9805187728249244,0.15,200,18,"[0.9773809523809524,0.9805187728249244]",5,57
0.7,0.2577497030454094,elu,DDC71,97,0.004011832980858911,SGD,0.006978509744062056,0.8893998294970162,0.15,200,23,"[0.8869047619047619,0.8893998294970162]",100,154
0.7,0.2198322749588354,elu,DjHQ5,138,0.02388763994071233,adam,0.07140509678238154,0.994904310998727,0.15,200,12,"[0.9800595238095238,0.994904310998727]",10,185
0.7,0.28045854689061245,elu,osFX0,186,0.18493448827742298,adam,0.08998730226181467,0.8779291626253789,0.15,200,11,"[0.8538690476190476,0.8779291626253789]",50,197
0.7,0.23740520713250113,tanh,VPwcC,166,0.1271034887101069,adam,0.0939646316531176,0.8658041315499425,0.15,200,61,"[0.509672619047619,0.8658041315499425]",10,185
0.7,0.2237587049403308,elu,fWvQG,134,0.02331626073185697,adam,0.07670469149183083,0.9878792633709856,0.15,200,12,"[0.9767857142857143,0.9878792633709856]",10,176
0.7,0.244683353707704,elu,nIER9,184,0.04698264704497802,SGD,0.07127294727186617,0.9676840079997975,0.15,200,14,"[0.9770833333333332,0.9676840079997975]",100,187
0.7,0.3016278191906615,relu,LMqa7,157,0.015173613441593018,adam,0.08050262942049313,0.9652983158224085,0.15,200,10,"[0.7895833333333334,0.9652983158224085]",50,149
0.7,0.27121498980290515,elu,cYxbF,180,0.08385120621411364,adam,0.01838243049694575,0.9853841486130994,0.15,200,15,"[0.940922619047619,0.9853841486130994]",70,171
0.7,0.00029423062453379223,elu,GwYWx,161,0.030297895459321093,adam,0.0842985859672302,0.891295087444562,0.15,200,17,"[0.6883928571428571,0.891295087444562]",5,166
0.7,0.2160714110471181,tanh,aGfRo,192,0.011257173543909732,adam,0.07294646029024872,0.9891546000021469,0.15,200,13,"[0.9758928571428571,0.9891546000021469]",10,161
0.7,0.19087527088389702,elu,ukWsu,138,0.326848214875294,SGD,0.022899160429516993,0.9760426969830995,0.15,200,20,"[0.9791666666666666,0.9760426969830995]",50,21
0.7,0.1861101487540763,elu,lwvP9,147,0.26703766866156714,adam,0.04690743514997204,0.9255556541616304,0.15,200,53,"[0.3659226190476191,0.9255556541616304]",10,183
0.7,0.23136135021407603,relu,aL8IR,130,0.006610407597015093,adam,0.09111746272526183,0.9576842311665272,0.15,200,19,"[0.594047619047619,0.9576842311665272]",30,145
0.7,0.17501444077113437,elu,pr0zV,109,0.010058306933457358,adam,0.09598602538651838,0.8857346052451867,0.15,200,58,"[0.69375,0.8857346052451867]",10,196
0.7,0.20250047922670253,elu,XU7lS,122,0.39610495357851216,adam,0.009156805620275196,0.9263556786481495,0.15,200,28,"[0.878125,0.9263556786481495]",100,177
0.7,0.09358545855028796,tanh,vQKqj,149,0.06360703785514761,SGD,0.06779371072276696,0.9715806582838047,0.15,200,36,"[0.9776785714285715,0.9715806582838047]",50,192
0.7,0.2530276073371377,elu,HPGDf,171,0.0028213407902368407,adam,0.09975122074361309,0.9767421270805865,0.15,200,16,"[0.9839285714285714,0.9767421270805865]",70,42
0.7,0.03874807908648357,elu,HrlhN,44,0.042004432404944815,adam,0.026409276754972146,0.9848599913681777,0.15,200,18,"[0.9135416666666666,0.9848599913681777]",10,108
0.7,0.2633989277000731,relu,Uk8bN,88,0.00033517818095363266,adam,0.032848714280537226,0.9773123452279462,0.15,200,21,"[0.9696428571428571,0.9773123452279462]",5,116
0.7,0.287729552872031,elu,aUYuv,77,3.554785680481399e-06,adam,0.03975192372365324,0.8116704932121124,0.15,200,10,"[0.78125,0.8116704932121124]",30,125
0.7,0.16198976162692025,elu,dCrV9,102,1.0089968042939845e-05,SGD,0.07485407635447147,0.4675285481567162,0.15,200,13,"[0.4898809523809525,0.4675285481567162]",50,88
0.7,0.20689107408610408,elu,sZjFG,51,0.015067583730158821,adam,0.04882151604582914,0.9911257788171305,0.15,200,40,"[0.9717261904761905,0.9911257788171305]",10,159
0.7,0.06074222080032266,tanh,R6i58,35,0.0019189296792808778,adam,0.020675360300258745,0.9825649935034562,0.15,200,25,"[0.9696428571428571,0.9825649935034562]",10,138
0.7,0.009730930797202691,elu,ZwZeV,92,0.005247583009722788,adam,0.06384662413666888,0.9772297314283918,0.15,200,22,"[0.9785714285714284,0.9772297314283918]",10,121
0.7,0.14272863047447198,elu,M2rRY,67,0.001135340914223753,adam,0.057356436208876975,0.9802420489726991,0.15,200,32,"[0.9717261904761905,0.9802420489726991]",10,105
0.7,0.1260544596939463,elu,thpB7,115,0.0036699395675349614,adam,0.061210356575139166,0.987501172717891,0.15,200,28,"[0.975297619047619,0.987501172717891]",10,100
0.7,0.08386480700523521,elu,MTbQ4,73,0.0025282115820518523,adam,0.06891716603461567,0.9888792938434682,0.15,200,24,"[0.975,0.9888792938434682]",10,114
0.7,0.021927868617489993,elu,VyonT,125,0.006805214621380868,adam,0.065965117992808,0.9829398559435887,0.15,200,21,"[0.9770833333333334,0.9829398559435887]",10,130
0.7,0.11641208172605141,elu,o0HW7,83,0.023671654842180603,adam,0.051693175914229283,0.9857550054591323,0.15,200,15,"[0.9770833333333334,0.9857550054591323]",10,148
0.7,0.1689579299713249,elu,VtuK8,104,0.017640840252259597,adam,0.05934294284948423,0.9705137229950441,0.15,200,26,"[0.881845238095238,0.9705137229950441]",10,82
0.7,0.21701263077147637,elu,DrLzu,62,0.10815818148719927,adam,0.05578345760232688,0.9877430345818616,0.15,200,34,"[0.631547619047619,0.9877430345818616]",10,135
0.7,0.1337408192116137,elu,nD34Q,112,0.008342708160957316,adam,0.0421074373721845,0.9896815247838265,0.15,200,17,"[0.9726190476190476,0.9896815247838265]",10,75
0.7,0.15924409532192754,elu,YZ1OF,57,0.0015910647451855568,adam,0.07199288700757861,0.9757767696914904,0.15,200,23,"[0.9776785714285714,0.9757767696914904]",10,91
0.7,0.09858660771438726,elu,f1wTp,69,0.004880000234276347,adam,0.04605740672257883,0.9793325928457508,0.15,200,12,"[0.9806547619047619,0.9793325928457508]",100,110
0.7,0.07249477038461627,elu,YT9As,79,0.012721749843942252,adam,0.07807985728250227,0.977206384946323,0.15,200,29,"[0.98125,0.977206384946323]",50,118
0.7,0.24814192016615547,elu,TnSNO,99,0.000695190036921011,adam,0.011720470054491713,0.9793930333232659,0.15,200,38,"[0.9610119047619048,0.9793930333232659]",70,142
0.7,0.03523877642134512,elu,cuEZ4,143,0.05000297064385776,adam,0.08359698696804677,0.9796769057033551,0.15,200,19,"[0.7892857142857144,0.9796769057033551]",10,95
0.7,0.17582049945801367,elu,Eetsn,94,0.0032726304617916174,adam,0.05792071458373241,0.9961344537815127,0.15,200,30,"[0.9752976190476191,0.9961344537815127]",5,164
0.7,0.1983014127680218,relu,QDunt,118,0.03213464040736796,adam,0.04457483248346965,0.7433441134502757,0.15,200,31,"[0.5,0.7433441134502757]",5,166
0.7,0.3271943479574371,elu,k6ciO,87,0.2029595409320481,adam,0.08710157365061585,0.9459413151639264,0.15,200,32,"[0.7066964285714287,0.9459413151639264]",5,173
0.7,0.22606268310436695,elu,QNvae,131,0.003025146892853962,adam,0.07581743067291681,0.9822545021684504,0.15,200,36,"[0.9821428571428571,0.9822545021684504]",5,155
0.7,0.18550954364729305,elu,M44hU,95,0.0828520780787039,adam,0.04961731134273481,0.9778052530040515,0.15,200,30,"[0.9458333333333334,0.9778052530040515]",30,189
0.7,0.35242177932749963,tanh,iZMQ1,108,0.0008543350544970128,SGD,0.0530821060026883,0.9376280538010088,0.15,200,26,"[0.95,0.9376280538010088]",5,161
0.7,0.2733439144828736,elu,INE7m,49,0.009323548489469372,adam,0.03653473284793199,0.9910598527236611,0.15,200,34,"[0.9785714285714284,0.9910598527236611]",5,151
0.7,0.30724722415267014,elu,FjWdE,27,0.13695137744561295,adam,0.0802496793230164,0.9635857776069399,0.15,200,27,"[0.480952380952381,0.9635857776069399]",5,170
0.7,0.000925000642557932,relu,XmLRd,135,0.002149067040148783,adam,0.07007376431239266,0.9604074433358832,0.15,200,39,"[0.5,0.9604074433358832]",5,164
0.7,0.1764500035992142,elu,Rw0Ai,41,0.019759835438526482,adam,0.06694316035672278,0.9431436310259841,0.15,200,16,"[0.7869047619047619,0.9431436310259841]",5,178
0.7,0.3916843935932533,elu,DNRZf,139,0.00040990088926889126,adam,0.0157197954779754,0.9821478506941549,0.15,200,25,"[0.961904761904762,0.9821478506941549]",5,185
0.7,0.23317020722858345,elu,lVuaF,72,0.037133487617176,SGD,0.062092518930641334,0.9915547971672014,0.15,200,21,"[0.975595238095238,0.9915547971672014]",5,147
0.7,0.02848517517524196,tanh,tfhLX,162,0.0013821291639383824,adam,0.005883069457628275,0.981891045643906,0.15,200,14,"[0.9648809523809524,0.981891045643906]",50,157
0.7,0.049898617602869615,elu,IJte0,65,0.005636320517153339,adam,0.03138256995520568,0.9923481661709588,0.15,200,18,"[0.9720238095238095,0.9923481661709588]",5,181
0.7,0.10506060975651618,elu,mmJa9,77,0.00017259007670964504,adam,0.03381687323451451,0.983374857408639,0.15,200,43,"[0.96875,0.983374857408639]",100,199
0.7,0.2569226198669309,relu,psMue,128,0.05673634276797098,adam,0.05531273502300505,0.8893499825827567,0.15,200,28,"[0.5,0.8893499825827567]",50,128
0.7,0.318809580408558,elu,UCFzN,151,0.026234149228212662,SGD,0.03831189153253166,0.99042993848257,0.15,200,22,"[0.974702380952381,0.99042993848257]",70,140
0.7,0.212575189181099,elu,ZMDFG,57,0.013409892666161738,adam,0.0642781584505432,0.9771606787642593,0.15,200,29,"[0.9773809523809524,0.9771606787642593]",30,152
0.7,0.29766993354804616,tanh,KT6fR,81,0.004194664052426128,adam,0.04827545300327541,0.986118634013371,0.15,200,24,"[0.9755952380952382,0.986118634013371]",50,192
0.7,0.07555008397427412,elu,lbCFl,99,0.00033101666021610537,adam,0.028285482325441775,0.98512077294686,0.15,200,20,"[0.9732142857142858,0.98512077294686]",5,168
0.7,0.3714730625573164,elu,DBfgI,122,0.010420961999752404,adam,0.07403892529354197,0.974873780226104,0.15,200,35,"[0.980952380952381,0.974873780226104]",100,173
