,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
iaCtw,3.2927552756240012e-06,5.0,0.04297158075102181,adam,relu,0.09176593502303111,68.0,101.0,0.7,0.15,200.0,0.801209688685835,0.08659321910098566,0.8208333333333334,0.04750358024459232
PAtoH,0.0006868931921256977,10.0,0.05362938911839628,SGD,tanh,0.05481585589578436,77.0,108.0,0.7,0.15,200.0,0.809647640688509,0.09552965008266345,0.819047619047619,0.032948458340709606
vQX5e,0.03146454097089348,5.0,0.20089237682188751,adam,tanh,0.008411593463368217,163.0,80.0,0.7,0.15,200.0,0.8706165530527894,0.044463409093336764,0.6452380952380953,0.23763646276481679
kB2Ts,4.9080884709425556e-05,70.0,0.07159419576566224,SGD,relu,0.022933429534143613,57.0,16.0,0.7,0.15,200.0,0.4264222668865526,0.15405908505928329,0.4666666666666667,0.1631256488853394
nll0J,0.0008993462669312508,50.0,0.2788152384646835,SGD,tanh,0.03212017126128585,171.0,83.0,0.7,0.15,200.0,0.7885929318895818,0.07909566509101999,0.7642857142857143,0.07729849086070441
mPyJG,0.30982730660572294,5.0,0.16001197954336432,SGD,elu,0.08027053174940288,67.0,170.0,0.7,0.15,200.0,-1,-1,-1,-1
GwpS7,0.004903967958760433,50.0,0.023908872392910265,adam,tanh,0.018619580729635734,154.0,130.0,0.7,0.15,200.0,0.9004051712350906,0.053402437317278874,0.8791666666666667,0.01901969679603627
Qrixp,0.0004916537503646308,10.0,0.2957924314859102,SGD,elu,0.09134100189039973,48.0,173.0,0.7,0.15,200.0,0.8017984568891798,0.08157855629267677,0.8125,0.04456342139105903
A7Hnf,2.816712206632663e-05,100.0,0.12171705501168986,adam,tanh,0.002436318264975002,34.0,162.0,0.7,0.15,200.0,0.7982202691390612,0.05233647380817594,0.780952380952381,0.06691069283998283
PCzjV,1.2532773180387257e-06,5.0,0.22376322213118935,adam,relu,0.05814012445326133,118.0,123.0,0.7,0.15,200.0,0.7021880806593374,0.1428025073953529,0.7636904761904761,0.10796805240503347
PXEqj,0.021953936886732632,100.0,0.23118363151195967,SGD,tanh,0.003881460936640546,113.0,106.0,0.7,0.15,200.0,0.8158171970607546,0.10084221207032756,0.838095238095238,0.015476190476190477
nZOsR,1.16312675072115e-06,10.0,0.12673797547610857,adam,tanh,0.006869015139938173,46.0,198.0,0.7,0.15,200.0,0.630892118463547,0.1548607640882744,0.6202380952380953,0.12629151390834134
ZZgUd,0.0001541739571696646,70.0,0.14848337552024052,adam,relu,0.01175977325982367,184.0,16.0,0.7,0.15,200.0,0.8649599098462586,0.062137746590755695,0.856547619047619,0.011434150423987263
LzZCG,0.003618643680305225,50.0,0.019679872904758835,adam,relu,0.044076130554213534,33.0,39.0,0.7,0.15,200.0,-1,-1,-1,-1
RL92K,0.0005523055338270975,10.0,0.009213877048166497,SGD,tanh,0.07043862009181566,199.0,162.0,0.7,0.15,200.0,-1,-1,-1,-1
