,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
LfPkX,0.0011912986488664722,70.0,0.027022718693312388,SGD,elu,0.016885557374587603,129.0,42.0,0.7,0.15,200.0,41.0,0.5257668516458697,0.13188587789052375,0.6231259968102073,0.1368065035868169
WKC1X,0.0034684516306911673,100.0,0.3203773947195266,adam,elu,0.015307752399958331,64.0,64.0,0.7,0.15,200.0,65.0,0.8385807112933144,0.11229521661424664,0.885645933014354,0.0245017814426905
Vk4Lt,1.9910726271593165e-06,100.0,0.07153957801938149,adam,relu,0.09886303267455582,72.0,183.0,0.7,0.15,200.0,59.0,0.4302658697296855,0.1848548885972847,0.49880382775119614,0.15644675011652456
zmHw6,0.03335256621414202,100.0,0.11111397562498762,adam,elu,0.010746960743789148,196.0,20.0,0.7,0.15,200.0,26.0,0.7719180415209653,0.15933085266532374,0.740749601275917,0.1776697512223984
RRft3,0.0010384033135418776,70.0,0.2522317338025874,SGD,relu,0.014006845342563523,31.0,71.0,0.7,0.15,200.0,10.0,0.4902357107621664,0.1267465052851042,0.536682615629984,0.06056827496659703
UtRsu,0.000997295253576246,5.0,0.28012878780856004,adam,tanh,0.09155464679173203,80.0,87.0,0.7,0.15,200.0,20.0,0.7520792076086739,0.12632222525173736,0.6920255183413079,0.19505712545255954
KQy8c,3.3617493750031294e-06,30.0,0.08342688965433515,SGD,elu,0.03543275985538071,178.0,127.0,0.7,0.15,200.0,15.0,0.45346669376096943,0.1263784558910165,0.49920255183413076,0.14258230484997653
ljv9t,0.028545445288778275,10.0,0.15816998694510406,adam,tanh,0.057534903617554804,38.0,110.0,0.7,0.15,200.0,29.0,0.7364816715532926,0.12053282411625435,0.5,0.0
Mk3QG,0.00613128764720014,70.0,0.12800308366100763,adam,tanh,0.04385368654739585,197.0,80.0,0.7,0.15,200.0,50.0,0.9176633790039311,0.04346304377923657,0.8976076555023924,0.014403600516587728
hvuOu,0.06785612219560037,50.0,0.3353686886008973,SGD,tanh,0.024968577390905,94.0,71.0,0.7,0.15,200.0,66.0,0.8120794905369836,0.0785065574975142,0.9027113237639555,0.010482728373304634
S2yP2,0.00022692901363439923,50.0,0.31831167358488943,adam,tanh,0.013587451529419627,145.0,106.0,0.7,0.15,200.0,52.0,0.8536689995329441,0.08613202843788,0.9055821371610845,0.01281487044759214
uV5GF,0.006029142069065367,30.0,0.35444732902352527,SGD,tanh,0.033846895426189905,109.0,82.0,0.7,0.15,200.0,48.0,0.6828132842365607,0.18051489225639075,0.7931419457735248,0.13927207911399972
kfqBM,0.006358253348205393,50.0,0.18338345668737255,adam,elu,0.031756723199253815,70.0,73.0,0.7,0.15,200.0,33.0,0.8749811146359712,0.07304277300599718,0.8931419457735247,0.01961138902576001
nb3s5,0.09860000504990081,70.0,0.2928205097691661,SGD,relu,0.05294095678019095,55.0,187.0,0.7,0.15,200.0,37.0,0.701618475791339,0.16291598179967934,0.7522328548644338,0.16639709050312781
ZFLzq,0.0026609394107016725,100.0,0.08269926810281931,adam,tanh,0.021805755223683554,35.0,186.0,0.7,0.15,200.0,27.0,0.8813075370650892,0.0746476238523621,0.8937799043062201,0.020894968083141698
s5pR6,0.2290953799218759,70.0,0.1648433415817587,SGD,relu,0.06034074319459745,122.0,160.0,0.7,0.15,200.0,51.0,0.7643690578925966,0.09889904168944971,0.8690590111642743,0.04760411560924671
Zb3v3,1.7949576899095098e-06,5.0,0.0018679785521605653,SGD,tanh,0.0889107299426406,108.0,196.0,0.7,0.15,200.0,13.0,0.43197791580351375,0.17199299098235435,0.4931419457735247,0.1894100387684375
UfzvX,0.02087723232867265,100.0,0.06654958329080705,adam,relu,0.015097891920282037,106.0,189.0,0.7,0.15,200.0,29.0,0.8029629479237606,0.14678911440195347,0.6953748006379585,0.24744419530105485
LWhQQ,0.012423228250162231,100.0,0.056012052009978455,adam,relu,0.06463571954027308,186.0,111.0,0.7,0.15,200.0,14.0,0.786202993392724,0.15240995934374774,0.7740829346092504,0.17628657253397692
CaATn,6.486058784749095e-05,70.0,0.08032400054835494,adam,relu,0.04611396018507649,193.0,138.0,0.7,0.15,200.0,59.0,0.6570833313136235,0.16049602061290458,0.7067783094098883,0.18000510780701745
REnFm,5.615680459932761e-06,10.0,0.26021997419812154,SGD,tanh,0.05138514035225156,100.0,32.0,0.7,0.15,200.0,45.0,0.4821103477375055,0.137089285784322,0.5023923444976076,0.13890439184047276
otKXH,5.4213422606646554e-05,70.0,0.2217027811033924,SGD,tanh,0.062966891531115,91.0,31.0,0.7,0.15,200.0,50.0,0.35698534269847726,0.14586340245415932,0.42966507177033486,0.1532017269382046
SoAIs,0.008646739436429855,50.0,0.09410326029176792,adam,tanh,0.015659611384447138,152.0,158.0,0.7,0.15,200.0,47.0,0.9025653808202867,0.05318385043696763,0.8800637958532695,0.010232226432118317
y7IBO,0.4888231544421075,5.0,0.24094735636960107,SGD,elu,0.030651508282616494,72.0,124.0,0.7,0.15,200.0,44.0,-1,-1,-1,-1
aXXya,0.18828736577324864,100.0,0.3686339576390536,SGD,elu,0.06280423002673564,197.0,187.0,0.7,0.15,200.0,14.0,0.778549671456995,0.11461302647594132,0.8511961722488038,0.08022201716919537
OUXkD,1.5060535355244955e-06,10.0,0.21198800337978962,SGD,elu,0.05701464136208295,96.0,124.0,0.7,0.15,200.0,57.0,0.42363892134595,0.12068647361214507,0.4792663476874003,0.14157838231728073
QzgO1,5.308192404020249e-06,70.0,0.22713372921080766,adam,relu,0.030152964118525985,79.0,165.0,0.7,0.15,200.0,25.0,0.5643887776583878,0.0977763084476846,0.5839712918660287,0.10995769254008553
kgU51,1.7429566305750946e-05,50.0,0.25826060165773995,SGD,relu,0.007318708483669278,27.0,108.0,0.7,0.15,200.0,39.0,0.43009717147701715,0.11594220915692108,0.4667464114832535,0.09214102055895265
W33OT,0.09865054625306564,100.0,0.1481427619815197,SGD,tanh,0.025005620142028354,168.0,168.0,0.7,0.15,200.0,63.0,0.8503103107650661,0.09943978348343946,0.9078149920255182,0.01055045321119059
QH2ew,5.904330413654819e-05,30.0,0.12226324002577425,SGD,elu,0.06928294502759019,147.0,100.0,0.7,0.15,200.0,36.0,0.42407282620166853,0.11602286165944639,0.4807814992025518,0.07582088347840259
M8mIF,0.08019571169088857,30.0,0.2291390027103829,adam,tanh,0.09451642911676908,12.0,23.0,0.7,0.15,200.0,51.0,0.7455352549177128,0.09213283325785104,0.5,0.0
GhMRz,3.6105220083181233e-06,50.0,0.01096288159304666,SGD,tanh,0.05270961209002924,92.0,111.0,0.7,0.15,200.0,14.0,0.44877994069189214,0.12809417257287267,0.45438596491228067,0.13760258678857037
P1D68,0.02196073253513468,100.0,0.3352445758143707,adam,elu,0.02670542835198374,119.0,91.0,0.7,0.15,200.0,32.0,0.8085994797181038,0.1592000396942599,0.8339712918660286,0.14563848927599024
lrH4f,0.18551990435608137,5.0,0.38554166545622187,SGD,tanh,0.0013999101012124428,93.0,104.0,0.7,0.15,200.0,48.0,0.9256453682196716,0.04535581240328346,0.8940988835725678,0.025047490181053362
QHyQI,1.0962926885938941e-06,70.0,0.08046101462463731,SGD,tanh,0.09182595025538597,189.0,165.0,0.7,0.15,200.0,12.0,0.36483808021982816,0.11307555309560803,0.4502392344497608,0.13600089792112688
ZUskq,1.035329444233744e-06,50.0,0.03307588451420003,SGD,relu,0.025651106101147958,192.0,130.0,0.7,0.15,200.0,49.0,0.4680002228174038,0.140194708749314,0.49752791068580543,0.1366978053825788
OdvYo,0.008394602887284029,10.0,0.38054240253731847,adam,elu,0.07285191323541158,138.0,67.0,0.7,0.15,200.0,33.0,0.7559383274290852,0.06994479621660638,0.6080542264752791,0.1651069198028722
AtDqo,5.832933710493731e-05,100.0,0.011680761555349584,SGD,relu,0.035576984876064234,13.0,35.0,0.7,0.15,200.0,61.0,0.46631340850638275,0.07686462224008554,0.467304625199362,0.07320817389016213
pYnFB,0.002340995939629348,70.0,0.26922554811524246,SGD,elu,0.07922850782926766,135.0,155.0,0.7,0.15,200.0,27.0,0.5984551983462135,0.12891185501178695,0.593939393939394,0.16830985648291877
bK7qi,0.00027073124976075274,10.0,0.07150356366820275,SGD,elu,0.018680366256987047,78.0,107.0,0.7,0.15,200.0,28.0,0.5281163914893543,0.11787533298641757,0.5940988835725678,0.13759297383523872
Eh7pD,0.4090682026431448,5.0,0.06283058134694652,SGD,relu,0.06042538852971531,151.0,99.0,0.7,0.15,200.0,57.0,0.5972224050459345,0.1327224221870392,0.5,0.0
bLGJY,1.2353640543991998e-06,5.0,0.21143200876311674,adam,relu,0.01979226068425315,191.0,143.0,0.7,0.15,200.0,53.0,0.5424403134104032,0.09971840260098191,0.6155502392344496,0.12150161120245327
Eueru,0.032629379771973555,70.0,0.37715955853026967,adam,elu,0.09890470852651291,110.0,85.0,0.7,0.15,200.0,58.0,0.7917520561425682,0.0935090271440721,0.7328548644338119,0.14926218869741814
VMgC6,0.0001877777932073828,70.0,0.03607174360720946,SGD,elu,0.03696177480086251,179.0,165.0,0.7,0.15,200.0,41.0,0.47717712484405733,0.13765034030493323,0.4918660287081339,0.17830655674150234
OHvP9,0.0005314881976013001,70.0,0.24714481151900342,SGD,relu,0.005551715254368628,190.0,144.0,0.7,0.15,200.0,26.0,0.4847819803609119,0.0693995441322565,0.47998405103668257,0.06541646710989833
aG2dK,0.00976789256856836,70.0,0.06290931934915629,adam,elu,0.05568212484831099,75.0,200.0,0.7,0.15,200.0,33.0,0.9010171944487515,0.056776786010415886,0.9052631578947368,0.01248101916842989
Q6ccI,0.00022686994517257813,50.0,0.15346197858645183,adam,elu,0.04083700654493836,64.0,101.0,0.7,0.15,200.0,43.0,0.829291115108191,0.07877003291246312,0.8773524720893141,0.020342901148312807
MTFEh,0.00011497941303905199,10.0,0.2543139228748371,adam,elu,0.08465803654829505,37.0,117.0,0.7,0.15,200.0,16.0,0.7636313124762348,0.09250449553996377,0.8277511961722489,0.10525107465324667
GjOMl,0.13943339912511718,10.0,0.15585590520802925,SGD,relu,0.051618019984841036,110.0,161.0,0.7,0.15,200.0,23.0,0.7545356055010312,0.12139381585322832,0.7805422647527911,0.14520206338951933
E3iqL,1.4961496902754051e-06,50.0,0.23211994308544523,adam,tanh,0.09617055150130122,73.0,68.0,0.7,0.15,200.0,38.0,0.49995554516293605,0.10488139714869739,0.5534290271132376,0.12015826604042976
F2rCz,0.0003749698818578325,5.0,0.22309764881982685,SGD,relu,0.05296565310135376,55.0,38.0,0.7,0.15,200.0,46.0,0.5398736509839268,0.10177847979979246,0.5980063795853269,0.11732706652934957
mWkQd,9.870532382236469e-05,70.0,0.3114558064479406,adam,tanh,0.04360995674397061,158.0,64.0,0.7,0.15,200.0,69.0,0.7566321625134422,0.083157209951479,0.8700159489633175,0.046494715920171695
ZVDdA,0.004541186765477913,70.0,0.34854262397286906,adam,relu,0.028910650788386217,143.0,58.0,0.7,0.15,200.0,35.0,0.8098206239505593,0.16156556598957428,0.8161084529505581,0.15890450880556095
BGNrl,0.00018617185525650177,70.0,0.0659814168916153,adam,relu,0.0981264138775229,45.0,133.0,0.7,0.15,200.0,21.0,0.5997635833350017,0.1333628763149996,0.6641945773524721,0.18353835607803626
Qs7Mq,0.0005103225385522675,30.0,0.27082245400013627,adam,elu,0.03887783975807634,43.0,54.0,0.7,0.15,200.0,62.0,0.8381702175837988,0.08081280659471668,0.8692185007974483,0.07333748868712515
gqH4a,1.5557186749773723e-05,50.0,0.3595462636268983,SGD,elu,0.009088597990774716,53.0,184.0,0.7,0.15,200.0,62.0,0.5123408945304387,0.09081066204196342,0.5728867623604466,0.10213016760822044
Nu1GT,5.4344600648173045e-05,10.0,0.17602311843555968,adam,relu,0.048437110048657396,185.0,192.0,0.7,0.15,200.0,19.0,0.6663604851031322,0.1539912888572748,0.7140350877192982,0.1785337383091448
QXN5t,9.015498184976109e-06,30.0,0.020284710358465265,adam,tanh,0.06878975939749785,51.0,197.0,0.7,0.15,200.0,17.0,0.6110359092341401,0.09616433403475644,0.672567783094099,0.1289008792184272
ZfXWo,5.2654516147066494e-05,50.0,0.26018101847873576,SGD,tanh,0.05136858662518567,31.0,30.0,0.7,0.15,200.0,59.0,0.44885872628362733,0.12381872059395059,0.5712918660287081,0.12105630882030274
Av0sh,0.040140750021522814,10.0,0.3784394964561628,adam,relu,0.04790137461434531,104.0,31.0,0.7,0.15,200.0,52.0,0.6133314077688177,0.11592545677864965,0.5,0.0
fDg2y,0.0002776454920035505,70.0,0.025047307871383095,adam,elu,0.026020026932258602,139.0,146.0,0.7,0.15,200.0,26.0,0.8274002037603235,0.06411137626095761,0.8872408293460925,0.018213269196817497
qq1Ik,4.198925993325792e-06,100.0,0.07491034946743254,adam,relu,0.08350480647326529,182.0,163.0,0.7,0.15,200.0,13.0,0.49273058131405145,0.10255045891016344,0.5626794258373206,0.0934384685967124
izmp2,0.00026881414455646275,50.0,0.028786753896586605,SGD,relu,0.03083559219685036,120.0,16.0,0.7,0.15,200.0,41.0,0.49687048335940487,0.07492905861962695,0.5328548644338118,0.12603556628416485
Wfsqp,4.817136342679119e-05,70.0,0.013925994607744263,adam,elu,0.018486650323473,12.0,116.0,0.7,0.15,200.0,53.0,0.6259265031835384,0.19603536508282907,0.7299840510366826,0.1622238515722025
h4Icz,0.030848480275853397,50.0,0.024369313460603427,SGD,elu,0.025069430491531097,82.0,146.0,0.7,0.15,200.0,39.0,0.7747375711755927,0.10822227949193759,0.8456140350877192,0.09874920128883138
Gpcid,0.1707705459672708,30.0,0.2012112761763052,adam,elu,0.047609317183834446,157.0,139.0,0.7,0.15,200.0,53.0,0.7634881703675898,0.11202916241305319,0.7401913875598086,0.14930555374391283
DGMff,2.5169235263613775e-05,30.0,0.2780951759659449,SGD,relu,0.002635416463797369,140.0,30.0,0.7,0.15,200.0,70.0,0.43028724551114406,0.12979109199127617,0.4783891547049442,0.0854516595304998
mB4yb,0.010018823462674539,50.0,0.264258032898921,adam,relu,0.03099391667380611,83.0,110.0,0.7,0.15,200.0,16.0,0.7961810710340731,0.15079758519429182,0.8150717703349282,0.15836342806676815
Vbyvs,0.3613985263794868,10.0,0.045113935315046885,adam,elu,0.000781992194588399,106.0,115.0,0.7,0.15,200.0,40.0,0.5834567451347159,0.12304798780970883,0.5420255183413077,0.12607655502392343
cjdkd,0.0008135767073829333,100.0,0.2441629940624949,adam,relu,0.0018681356950516648,73.0,61.0,0.7,0.15,200.0,68.0,0.7711867413126074,0.15820002233973007,0.8239234449760765,0.16314308319929277
OQvjP,0.49389873264722456,10.0,0.3876633702399976,SGD,elu,0.03285949749847609,176.0,34.0,0.7,0.15,200.0,24.0,-1,-1,-1,-1
HoeAp,0.19473703117336083,5.0,0.3037469454075408,adam,tanh,0.08033980733871394,171.0,66.0,0.7,0.15,200.0,45.0,0.6418819964104687,0.09430317221958143,0.43381180223285487,0.1103778884666288
zc247,2.7096732223242867e-06,100.0,0.11878916362228686,SGD,tanh,0.0711909394158291,154.0,91.0,0.7,0.15,200.0,60.0,0.43295819285430187,0.11640609714095425,0.522488038277512,0.13599743772754855
hjeuV,0.00015418957060127093,30.0,0.2698731066536734,adam,relu,0.0491862970965361,51.0,16.0,0.7,0.15,200.0,20.0,0.6116230191401477,0.12608187116083885,0.6358851674641148,0.15769250658235173
aY7Lu,3.1908751783989824e-06,5.0,0.012441161678276115,SGD,tanh,0.0789209825146038,56.0,75.0,0.7,0.15,200.0,15.0,0.4380761961874561,0.1421435038991457,0.384688995215311,0.14390667496492648
KajUP,6.392332674149668e-06,50.0,0.002447162233988465,SGD,tanh,0.03716045183003226,144.0,137.0,0.7,0.15,200.0,45.0,0.4178365969309702,0.18240679842133628,0.4787878787878787,0.13015135855431464
f3awN,0.0009723999191228564,50.0,0.04398680038970491,SGD,elu,0.09760550916317359,71.0,180.0,0.7,0.15,200.0,34.0,0.5330109578483373,0.06810150736704833,0.6082934609250399,0.15819924562111526
B6EGb,0.0001462586924855464,50.0,0.02694006771024986,adam,tanh,0.07943935693156706,19.0,195.0,0.7,0.15,200.0,48.0,0.7573660491596205,0.1151393133025835,0.8456140350877194,0.11830605148524398
Klefv,0.009403998428639255,70.0,0.2074707298769557,adam,elu,0.00038821382002690585,140.0,71.0,0.7,0.15,200.0,58.0,0.9225161151008251,0.08716225432867164,0.8993620414673045,0.043558192663775454
mKOkU,1.1073464377251398e-06,100.0,0.17340019688967712,adam,relu,0.07140334230725608,88.0,70.0,0.7,0.15,200.0,27.0,0.5118778677172109,0.060747013739640345,0.5633971291866028,0.10577737361283697
rlYHz,0.0002851205534052282,70.0,0.10950420639899146,adam,relu,0.057516927928248446,106.0,42.0,0.7,0.15,200.0,56.0,0.728034787266208,0.1445144214630095,0.8056618819776714,0.12787351753093246
eij4q,2.489434984580973e-06,5.0,0.025490105692806297,SGD,elu,0.057606418262122185,161.0,20.0,0.7,0.15,200.0,58.0,0.4933188496272799,0.08487393790992394,0.4759170653907496,0.11123690190056786
VdRBD,0.002006112366851001,10.0,0.39135574847177146,adam,tanh,0.0017736581740329328,147.0,133.0,0.7,0.15,200.0,53.0,0.9217362651604727,0.05950909508100703,0.8942583732057419,0.019689704153023235
U3dbA,3.0302854780908067e-06,10.0,0.16481157114025266,adam,relu,0.009088695036436901,89.0,125.0,0.7,0.15,200.0,53.0,0.5646303035911957,0.11372480671635225,0.6035885167464115,0.12481551597677222
XzbLD,0.006401226666061434,5.0,0.22546326413968162,SGD,elu,0.055878838694921044,55.0,15.0,0.7,0.15,200.0,27.0,0.7885741807928937,0.07197779668991376,0.8722488038277512,0.028283677682280302
TKyMS,4.27227933479202e-06,30.0,0.2731664477711861,adam,tanh,0.04371908401003641,44.0,143.0,0.7,0.15,200.0,60.0,0.503226587082261,0.12020687108151958,0.5363636363636364,0.15946100221482976
Ws8ru,0.01949944644490702,10.0,0.20706238408178967,adam,elu,0.006437584564961185,123.0,146.0,0.7,0.15,200.0,24.0,0.8920162124063189,0.043080352568080765,0.8948963317384371,0.016520077554655406
vVFoO,1.8767129955751172e-05,5.0,0.26936668791223267,SGD,relu,0.07077431410977238,161.0,133.0,0.7,0.15,200.0,60.0,0.5290388279472907,0.08404134907771371,0.5661881977671451,0.07756100731715863
i9FYY,0.03049265768482334,30.0,0.3446860550795787,adam,tanh,0.06916843454688287,136.0,72.0,0.7,0.15,200.0,66.0,0.788096426973163,0.07572722718624823,0.5141945773524721,0.04258373205741625
pUZ7D,0.0002226272170259828,10.0,0.06055197906001402,SGD,relu,0.011220170712215871,102.0,139.0,0.7,0.15,200.0,40.0,0.5356386556255833,0.07663550327082935,0.5373205741626794,0.09518458358803274
apRAf,1.6139944067539093e-06,10.0,0.025342933498472543,adam,elu,0.07693256616800825,168.0,119.0,0.7,0.15,200.0,12.0,0.5509740562275212,0.19399998878021193,0.6105263157894736,0.16934885328338362
l0eso,0.0021840439548468996,10.0,0.3631465625593322,adam,elu,0.03501371101966896,11.0,175.0,0.7,0.15,200.0,32.0,0.9047465875524902,0.04715072929454592,0.8942583732057416,0.010459650674366577
wNL1l,1.1789341461241869e-05,70.0,0.22815676718492117,SGD,elu,0.02820058628119401,139.0,177.0,0.7,0.15,200.0,50.0,0.43651458141659905,0.1428516120896178,0.503987240829346,0.12806133666699673
pJ5Bo,1.2543876681826447e-05,5.0,0.24393258728428713,adam,relu,0.017608517902395895,16.0,27.0,0.7,0.15,200.0,46.0,0.606937608322412,0.11540397297664316,0.6331738437001595,0.15915834811942486
LpPAg,5.088973326398009e-06,10.0,0.39178639950628286,adam,relu,0.06232738503368277,189.0,58.0,0.7,0.15,200.0,48.0,0.5820772839813211,0.10640592397950485,0.6381977671451355,0.1450891358860712
SjRzk,0.001328239014866727,30.0,0.35196414291684824,SGD,tanh,0.08215615053818234,11.0,19.0,0.7,0.15,200.0,59.0,0.5590674030514177,0.12932394621872553,0.6311004784688995,0.15297217676130107
A2uOg,0.007879943252369456,50.0,0.09179707712136903,SGD,relu,0.08866747672557476,70.0,152.0,0.7,0.15,200.0,45.0,0.6462707069904108,0.1233506707657752,0.7330143540669856,0.16001341424554333
Gztm6,9.249183037993565e-05,30.0,0.25221869692187665,adam,tanh,0.03574762923109537,195.0,18.0,0.7,0.15,200.0,34.0,0.7678265779472413,0.06258161174247048,0.8668261562998406,0.061626802513529665
f3brF,0.05789246880361517,100.0,0.1837725363639383,adam,tanh,0.03974492960872348,21.0,22.0,0.7,0.15,200.0,35.0,0.8783054696750445,0.050047990176711646,0.9051036682615632,0.00871374059307671
bH5Mt,0.0006376456051830619,100.0,0.26535100488545427,adam,relu,0.026465724495877863,152.0,189.0,0.7,0.15,200.0,35.0,0.6715858964363365,0.15251211114769095,0.7413078149920256,0.1977173626698487
AiT10,3.0190581650575434e-06,10.0,0.24919865778677108,SGD,relu,0.08544354556627518,89.0,45.0,0.7,0.15,200.0,41.0,0.41356579539073907,0.12415757749585782,0.44649122807017544,0.12637802443631352
HW2Z1,0.004827837687465214,100.0,0.1655767477191299,SGD,tanh,0.061437945472780114,140.0,33.0,0.7,0.15,200.0,64.0,0.62458446933784,0.15620074532958994,0.7730462519936204,0.11089760449198667
SgBOY,0.08190409273927407,50.0,0.2375866448453008,SGD,elu,0.0013963812954587485,64.0,22.0,0.7,0.15,200.0,24.0,0.8570622122198678,0.05029234237811064,0.8818181818181818,0.022740000353454935
lZ4hx,0.0001135283204648051,5.0,0.35946946640421906,SGD,elu,0.0006276666822140121,168.0,111.0,0.7,0.15,200.0,46.0,0.5499966721722522,0.16050641881514,0.5960127591706538,0.07751934515014622
WkQhf,3.076164525638761e-05,10.0,0.2058195320127037,SGD,relu,0.007869973791971475,66.0,74.0,0.7,0.15,200.0,38.0,0.5006875634956189,0.07329040333360229,0.5447368421052632,0.08085939586863976
PesUn,0.02836816024382064,50.0,0.07702658927283196,adam,elu,0.022917458806141645,154.0,16.0,0.7,0.15,200.0,29.0,0.8422331310112267,0.11151000632135816,0.852153110047847,0.10341042651468224
NJiM3,0.0009317800500762324,30.0,0.15338604940861497,adam,elu,0.013966802715713246,196.0,34.0,0.7,0.15,200.0,57.0,0.8648641712731111,0.07138216745549754,0.8792663476874003,0.0402094210321271
sBoQp,0.0920240173570997,10.0,0.3411490079258118,adam,tanh,0.09623349019178662,23.0,17.0,0.7,0.15,200.0,33.0,0.6637305581550421,0.10083109499503752,0.5,0.0
zflPc,0.004998755159413525,100.0,0.08997464543099337,SGD,relu,0.03147765235712452,198.0,112.0,0.7,0.15,200.0,58.0,0.5371836684682977,0.0719664538796887,0.576555023923445,0.10696690402173757
Er7NY,4.393641488344061e-06,100.0,0.044332083124678734,adam,tanh,0.08452955566239936,110.0,57.0,0.7,0.15,200.0,64.0,0.4336717970692715,0.17199388684865421,0.520414673046252,0.15450594741943754
hOGtp,0.000411105835769896,5.0,0.0633868779919207,SGD,relu,0.02905784936969491,27.0,110.0,0.7,0.15,200.0,40.0,0.5815699779688531,0.09312334207226555,0.6035885167464115,0.12564374755413116
k4mHT,0.0007879492845039737,5.0,0.22158598689720438,SGD,elu,0.008488543168723583,44.0,193.0,0.7,0.15,200.0,59.0,0.7415503975774217,0.1070970289002248,0.8229665071770335,0.11574157294973696
sx6CO,0.07506005494860384,70.0,0.22725942272349242,adam,relu,0.03248252455303901,134.0,73.0,0.7,0.15,200.0,23.0,0.7129690304451322,0.09131997151373386,0.5771929824561404,0.14127522926692404
WxugX,0.05468546295985008,10.0,0.18770785195288608,adam,tanh,0.03128742847796258,114.0,192.0,0.7,0.15,200.0,37.0,0.7500166587856032,0.08942127465659486,0.5,0.0
OSr2G,0.33289627013422174,5.0,0.38590678571644776,SGD,relu,0.02722509351232614,57.0,145.0,0.7,0.15,200.0,53.0,0.5650043563721848,0.10207999247135713,0.5,0.0
hkbTJ,0.0001272725384146886,10.0,0.0008527429974205969,SGD,relu,0.0655105083032548,111.0,172.0,0.7,0.15,200.0,33.0,0.4519703890641781,0.06680817619564207,0.47073365231259967,0.041116244928158706
WvxBT,0.0023042089387257537,70.0,0.19292313567952368,SGD,relu,0.08698017080829047,167.0,24.0,0.7,0.15,200.0,25.0,0.5078828709511705,0.09543635624910772,0.5385167464114833,0.09680577331807906
xBnm9,0.005137976025093784,100.0,0.0682615910000135,adam,elu,0.03490079635044786,188.0,152.0,0.7,0.15,200.0,22.0,0.880809478262284,0.08879560640447631,0.8966507177033491,0.01586581194953224
fQMlJ,0.0004450749654186769,5.0,0.28716291271203603,SGD,tanh,0.07365774397571992,164.0,108.0,0.7,0.15,200.0,27.0,0.6502468111796871,0.10198562665742775,0.7170653907496013,0.13165808842214127
H2Nqp,0.00043743932062709635,100.0,0.3684715406262408,adam,relu,0.003997820737494284,85.0,130.0,0.7,0.15,200.0,58.0,0.6978066215196372,0.16346602678415376,0.7382775119617225,0.19514904119562657
cqk8o,1.7283018993265697e-05,30.0,0.3717516862628141,adam,tanh,0.06371943175500945,117.0,142.0,0.7,0.15,200.0,23.0,0.6416388516499185,0.14132072301667148,0.7433811802232855,0.15678642159234227
DBdeD,0.0003544123233826285,70.0,0.23532297798733925,SGD,tanh,0.028729034929759124,68.0,126.0,0.7,0.15,200.0,68.0,0.45669611131953447,0.12183957583565219,0.5566188197767146,0.1598639944529408
JcyNr,1.929325046431817e-06,100.0,0.2838065544355733,SGD,elu,0.03226396328915362,35.0,151.0,0.7,0.15,200.0,22.0,0.40221495730328033,0.10913246903812472,0.43540669856459324,0.07799679037875208
gymj0,0.003066453469298421,100.0,0.32798608070852897,adam,elu,0.03801475803722792,154.0,69.0,0.7,0.15,200.0,60.0,0.8881701033068368,0.04269123651303843,0.8921850079744817,0.016283571314960416
gzeFp,0.000991212614570589,5.0,0.24722578518347432,SGD,tanh,0.09228542877576021,114.0,42.0,0.7,0.15,200.0,10.0,0.6713184929660001,0.14042479151075318,0.7598086124401913,0.15414027400873526
i72VS,1.7137958504892124e-05,5.0,0.033710207198210496,adam,tanh,0.013639627745094052,164.0,139.0,0.7,0.15,200.0,17.0,0.7327533357639127,0.12061360924242844,0.8349282296650717,0.1171684486982275
aPgX5,6.046222325702818e-06,50.0,0.29585872664022017,SGD,relu,0.09607239503367235,60.0,82.0,0.7,0.15,200.0,60.0,0.4738416033151921,0.1143574911590249,0.5011961722488038,0.09581415209690605
W5e5e,1.9079101731828234e-05,30.0,0.09238085919438417,adam,relu,0.08272264547669939,98.0,161.0,0.7,0.15,200.0,46.0,0.5276101847665049,0.1625677090558929,0.6171451355661882,0.12485321260380587
wO1C5,0.001958042047440435,10.0,0.1596498981089147,SGD,tanh,0.013495083094901696,126.0,92.0,0.7,0.15,200.0,32.0,0.7641984430327907,0.09535606013412543,0.8548644338118022,0.07597132608494134
o79um,4.0696734822632495e-05,5.0,0.055930125210732574,SGD,tanh,0.08644104404398925,57.0,152.0,0.7,0.15,200.0,68.0,0.43054710972758103,0.1736594294033748,0.5014354066985646,0.14969306481781663
wdKce,7.876947903849586e-06,100.0,0.38860968976195953,SGD,elu,0.0951067358347043,20.0,49.0,0.7,0.15,200.0,13.0,0.45641010173414437,0.13169398041536137,0.5161084529505582,0.11485512802747912
FgebP,3.890544917657298e-05,50.0,0.3229823276220468,SGD,tanh,0.053814784233324156,10.0,148.0,0.7,0.15,200.0,56.0,0.4199007551806231,0.0873852414324026,0.3762360446570973,0.09443469934803887
k94NT,3.1206409119706647e-06,50.0,0.33834751080501624,adam,tanh,0.07386648391518807,94.0,19.0,0.7,0.15,200.0,42.0,0.4950678902361324,0.13974843681195287,0.5452950558213716,0.19174269284143067
