,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
UJVTt,8.576935671559521e-05,5.0,0.15081270827779567,SGD,tanh,0.03280792052472586,51.0,141.0,0.7,0.15,200.0,58.0,0.4988437272316807,0.09450036307529486,0.5586921850079744,0.108916473576597
It0JP,0.0011185743973516,10.0,0.04582202347422282,adam,tanh,0.06221508295682994,102.0,128.0,0.7,0.15,200.0,29.0,0.9341298505130844,0.029376384380081413,0.9429027113237639,0.009980534511746124
wqz0q,0.009561614403534818,10.0,0.08980903590958596,SGD,relu,0.007887120802226555,24.0,123.0,0.7,0.15,200.0,63.0,0.8922277556695372,0.06822178243423387,0.9379585326953747,0.013024552716570563
mTgJO,0.0005029752987594723,5.0,0.1830440686343624,adam,elu,0.07754830913812871,58.0,133.0,0.7,0.15,200.0,38.0,0.9208772051545896,0.03750648760563261,0.9416267942583731,0.010656008349913936
QPbab,4.37985188207479e-06,50.0,0.29966066954058923,SGD,relu,0.005721625919766382,92.0,57.0,0.7,0.15,200.0,39.0,0.406737076545072,0.07516865809767928,0.44720893141945767,0.06226308597136243
ZQZhP,0.053232160189166794,70.0,0.19391589035673615,SGD,tanh,0.018369172450549122,107.0,109.0,0.7,0.15,200.0,30.0,0.8680654377920932,0.0977977085547093,0.9258373205741627,0.016299965355002742
nOEAj,0.005222000345072389,70.0,0.20851927410793825,adam,elu,0.09178547806600469,186.0,84.0,0.7,0.15,200.0,25.0,0.916638106946168,0.03563224204624868,0.9363636363636363,0.00851292258059491
UJoSC,0.008174162772965472,10.0,0.1262008765299217,SGD,relu,0.07928769321192165,156.0,66.0,0.7,0.15,200.0,11.0,0.7973608102704018,0.09082760347431726,0.8931419457735246,0.030176854750278318
orjWu,0.013775361446397537,50.0,0.14686170530359074,adam,tanh,0.07333355728837872,47.0,171.0,0.7,0.15,200.0,37.0,0.9278539600539191,0.025483610807512942,0.9400318979266347,0.012087588721847805
gYMnb,4.3113380695028035e-06,50.0,0.19666842079738564,adam,relu,0.017752811551440897,159.0,103.0,0.7,0.15,200.0,43.0,0.49868817409066646,0.07832619899840285,0.5555023923444976,0.1028826817084567
LRdXn,0.01055665294084344,100.0,0.027895938515739484,adam,tanh,0.0799269046598611,135.0,118.0,0.7,0.15,200.0,50.0,0.9299448160628503,0.03197625093271034,0.9398724082934609,0.007879820942287489
uqCpp,0.3248025387560664,30.0,0.38725108363136895,adam,tanh,0.06615337468435663,193.0,89.0,0.7,0.15,200.0,24.0,0.6501549758290585,0.10429172184713732,0.573524720893142,0.18487896288266378
LWrPE,3.45224255548792e-06,5.0,0.2797428087951898,SGD,relu,0.065181139905166,152.0,152.0,0.7,0.15,200.0,28.0,0.419021896077469,0.08808972620799702,0.4960127591706538,0.14647019424457872
yFsmg,0.00011895333152816592,70.0,0.2306341701015572,SGD,relu,0.03697375040085187,139.0,49.0,0.7,0.15,200.0,57.0,0.468081779907574,0.10233260662856566,0.4947368421052631,0.12469152074826402
MAVyO,0.013725257568102462,100.0,0.3770328784693863,SGD,relu,0.06631574401675394,84.0,47.0,0.7,0.15,200.0,17.0,0.6216092716007828,0.06163834444600206,0.6915470494417862,0.07209989901261919
V2gqL,4.0478037733401894e-05,100.0,0.21539963395233752,SGD,elu,0.000215998376508153,32.0,38.0,0.7,0.15,200.0,26.0,0.4901217846096949,0.10412572742969915,0.5357256778309409,0.12471120509613846
jxzc8,0.0025737911277696176,70.0,0.22521261306796855,SGD,relu,0.08429974971419717,64.0,64.0,0.7,0.15,200.0,28.0,0.5509114816625738,0.07494527034366047,0.5717703349282296,0.13613213325093762
S3bZF,0.00405813261367796,100.0,0.26958008970929564,adam,elu,0.05939153754942962,16.0,120.0,0.7,0.15,200.0,16.0,0.9308070322780075,0.031975834311695595,0.9421052631578947,0.008258113853907253
vc6nb,4.1744024721115175e-05,100.0,0.1431121111296584,adam,tanh,0.030782209809033935,14.0,36.0,0.7,0.15,200.0,61.0,0.5598173765064398,0.11691063373659864,0.6875598086124401,0.08230793167245322
FJTF4,2.22781086522599e-05,10.0,0.303525572784628,adam,relu,0.032041413067216105,151.0,96.0,0.7,0.15,200.0,35.0,0.8075334855043442,0.1121515900675977,0.9023923444976075,0.06021784502228277
sXpDV,0.00028717959553122675,10.0,0.2491161496230832,SGD,relu,0.08111200914437368,37.0,127.0,0.7,0.15,200.0,60.0,0.4623227882701513,0.11396316935487678,0.5424242424242424,0.13104468402990516
HMPSZ,1.2067953489959738e-06,10.0,0.09852649793327722,adam,relu,0.002325528484049777,33.0,47.0,0.7,0.15,200.0,45.0,0.4650035046498736,0.1331270285306714,0.5763955342902711,0.13486109912450783
Nd3nM,0.0001014304632899069,50.0,0.3966920031758821,SGD,tanh,0.009202010025120822,82.0,195.0,0.7,0.15,200.0,51.0,0.46923811809761296,0.10201353615701825,0.5555023923444975,0.1127402197980735
dppbG,0.0008791492945630231,100.0,0.09615354639642165,adam,elu,0.09726286842960775,59.0,156.0,0.7,0.15,200.0,20.0,0.8845446252703658,0.05163627347024614,0.9341307814992025,0.009135568415706353
FcYFl,7.934527957091596e-06,70.0,0.06309131472244504,SGD,relu,0.02921751311776334,128.0,119.0,0.7,0.15,200.0,51.0,0.4805948385630397,0.08199992002659605,0.5094098883572569,0.13140087510497472
U6duE,0.15731548641966508,70.0,0.07548969429114667,adam,elu,0.02349797483991184,68.0,84.0,0.7,0.15,200.0,69.0,0.9236844989581385,0.04671156089984877,0.9177033492822966,0.02831738324716579
KMekC,0.0016344236306156488,70.0,0.04854868814495608,adam,elu,0.0992368174084855,182.0,119.0,0.7,0.15,200.0,54.0,0.906985202123758,0.060418863494024484,0.9362041467304625,0.008348486333845238
SfrUr,0.00010970436288066907,50.0,0.15479966010030793,adam,tanh,0.011928129631935104,136.0,176.0,0.7,0.15,200.0,24.0,0.9032396551720805,0.04931523195702522,0.9470494417862838,0.010081965313734691
NG13A,0.011770789350458825,50.0,0.1295380758415119,adam,elu,0.0664647421149474,172.0,188.0,0.7,0.15,200.0,63.0,0.9387726765193871,0.025600402793957824,0.9409888357256777,0.007682038008798909
GPWnK,0.27356689717629556,10.0,0.10336179471679961,SGD,tanh,0.039938142423851825,178.0,193.0,0.7,0.15,200.0,51.0,0.9255209377835094,0.029804532739107745,0.9266347687400318,0.02042463871589427
G3m9R,0.12492042724167503,5.0,0.038838051866501244,SGD,elu,0.0921147355765311,146.0,196.0,0.7,0.15,200.0,62.0,0.9148702242216347,0.03661865030129543,0.9291866028708133,0.018187413448355255
lUh3Q,0.00013356635203823277,100.0,0.3410118718685927,SGD,tanh,0.0174928557629094,106.0,137.0,0.7,0.15,200.0,45.0,0.4678086197567267,0.11123733511153894,0.5113237639553428,0.1564823333282703
MaHQD,1.1590638460160887e-06,10.0,0.37029929945764883,SGD,elu,0.04662208359302569,65.0,11.0,0.7,0.15,200.0,16.0,0.4368598581827771,0.0974291889148338,0.507177033492823,0.06483209449169118
rWeO2,0.10165455958480633,5.0,0.01265272898695189,SGD,relu,0.09115290680208452,73.0,148.0,0.7,0.15,200.0,28.0,0.8962819960166895,0.03251345721433053,0.9180223285486443,0.013058685480356446
eDeRw,2.8645469625470754e-06,100.0,0.2981652432949153,SGD,relu,0.055713233866547376,93.0,107.0,0.7,0.15,200.0,31.0,0.46754437833049745,0.12850922787448849,0.541786283891547,0.10718142411451725
aYelF,0.06608314718142663,30.0,0.38028126462896555,SGD,relu,0.00914764125699834,51.0,143.0,0.7,0.15,200.0,69.0,0.9383174465413726,0.06030237685293126,0.9377990430622007,0.012818839743164364
erblB,2.184243197943915e-06,30.0,0.36231865148851794,SGD,elu,0.05476121705752025,166.0,32.0,0.7,0.15,200.0,23.0,0.47794534754208823,0.1178156632349501,0.4582137161084529,0.10791462700845317
a1t8r,0.07427704796440518,70.0,0.07714050496423304,SGD,relu,0.08678137982072175,184.0,72.0,0.7,0.15,200.0,42.0,0.874452688071587,0.04594864560686189,0.9239234449760765,0.007683693442070776
elZuf,0.0002824804229767743,10.0,0.30882072249232106,SGD,relu,0.021989281125042205,59.0,171.0,0.7,0.15,200.0,53.0,0.5670248928122522,0.0809439229199204,0.6615629984051037,0.13780088899466547
Nyeon,0.00016201124996281628,30.0,0.32650310362932017,SGD,tanh,0.00969504966149789,17.0,56.0,0.7,0.15,200.0,17.0,0.4110278031867942,0.11878368005199962,0.5094098883572568,0.13153631323204654
nbZRo,0.019399481045343094,50.0,0.17921468586157402,adam,relu,0.03285946009712727,94.0,133.0,0.7,0.15,200.0,55.0,0.9485023065759366,0.03765803445092477,0.945773524720893,0.011232419050500174
O2R3G,1.966681385523117e-05,5.0,0.04311936979041371,adam,tanh,0.05136495787123366,76.0,167.0,0.7,0.15,200.0,47.0,0.7958333505861764,0.10930607618870364,0.909250398724083,0.03940685141821111
SFq2t,0.00841186845746752,70.0,0.24685903001801726,SGD,tanh,0.021290162267552037,116.0,52.0,0.7,0.15,200.0,59.0,0.7435539802360194,0.10578613769421161,0.8848484848484848,0.0534268846722254
X52w6,3.989888663367886e-06,5.0,0.3520044548588104,SGD,elu,0.023083491906133947,60.0,44.0,0.7,0.15,200.0,57.0,0.3884883235796628,0.11027393292824965,0.46220095693779906,0.157420065269001
ZhTae,0.016733875582207552,100.0,0.3077460171604847,adam,elu,0.020015515298430167,173.0,34.0,0.7,0.15,200.0,37.0,0.941938105861287,0.027948754873741218,0.941786283891547,0.014517061462294862
lffYZ,0.00022530697543638402,5.0,0.09837299388739336,adam,elu,0.03414000207089057,117.0,143.0,0.7,0.15,200.0,16.0,0.9308815094258833,0.04458290867079212,0.9443381180223286,0.010709583390238956
Rm923,0.00035340269514412195,70.0,0.2745790711139597,SGD,relu,0.03196302387500669,186.0,181.0,0.7,0.15,200.0,20.0,0.4895833617318922,0.13696655466117064,0.5137161084529505,0.1369726274767865
sExpc,2.5960597479680394e-05,100.0,0.3001289478705875,adam,elu,0.07220209697837258,150.0,65.0,0.7,0.15,200.0,43.0,0.5730038683323064,0.16480940156154544,0.6757575757575757,0.0952409541258966
Vwijp,0.10056040529629538,50.0,0.333505968180295,SGD,relu,0.0044035826529146725,198.0,186.0,0.7,0.15,200.0,18.0,0.9138047777190123,0.06450166628150862,0.9449760765550239,0.0062689773547156364
IeKYc,0.0005828297898511398,100.0,0.1793153028996625,adam,tanh,0.034212633099916394,39.0,94.0,0.7,0.15,200.0,40.0,0.8789865659402734,0.07244445050353351,0.935566188197767,0.02660371223220801
Gy7ZE,0.029094741696479107,30.0,0.11318959722946836,adam,relu,0.09400031177971116,154.0,145.0,0.7,0.15,200.0,57.0,0.8684487313514166,0.04468803755909834,0.8517543859649122,0.13446709444966423
evToa,0.0392710467637366,30.0,0.05006962433072664,adam,relu,0.05045048861610146,45.0,16.0,0.7,0.15,200.0,68.0,0.9361643878869298,0.026664550083601024,0.9272727272727271,0.01656236680797089
bCGdD,0.005076791271699369,100.0,0.11809343611714654,adam,relu,0.07876986578352,131.0,153.0,0.7,0.15,200.0,48.0,0.9245758441533821,0.032656357799532985,0.9328548644338118,0.013141210242497313
Knenn,0.001449019672842967,5.0,0.2216676781927804,SGD,elu,0.016132648334350932,109.0,95.0,0.7,0.15,200.0,45.0,0.8048780215579521,0.09652970547083488,0.8980861244019138,0.04861399948103474
tlkPb,0.00032187872113960495,100.0,0.30868455997390976,adam,relu,0.06286447622464289,163.0,52.0,0.7,0.15,200.0,55.0,0.7963065632127486,0.14292500163080635,0.874481658692185,0.07318836596631983
OYBiW,0.07178326696951656,10.0,0.10154572300419798,adam,relu,0.02520755886832904,44.0,31.0,0.7,0.15,200.0,39.0,0.8921343288290388,0.028628790075941907,0.8517543859649124,0.12808837244923563
Buxtw,2.0279078825250415e-06,100.0,0.2810179990432776,SGD,relu,0.01151953366276457,59.0,120.0,0.7,0.15,200.0,69.0,0.36448049769681107,0.14928173102623918,0.513237639553429,0.128318900607819
SeNdB,1.1877608436032935e-06,5.0,0.20687539737795332,SGD,tanh,0.049422851266235926,125.0,166.0,0.7,0.15,200.0,47.0,0.4023197547921561,0.1385537374066135,0.5290271132376396,0.13130375746502443
luwCQ,0.00023105581822462028,70.0,0.18266530081608778,SGD,relu,0.08133935807340249,158.0,49.0,0.7,0.15,200.0,36.0,0.4540374100983642,0.06286307654671659,0.4615629984051036,0.09515317793537456
kBdfJ,0.00021655267890711912,70.0,0.13765117466566257,adam,relu,0.002884274386667718,97.0,179.0,0.7,0.15,200.0,33.0,0.9092221534287794,0.0478006947882609,0.9451355661881978,0.014268752310267961
CsurJ,0.015432081675917685,50.0,0.14265639579230524,SGD,tanh,0.08321650740032174,54.0,34.0,0.7,0.15,200.0,43.0,0.7532698736400072,0.09484332817639118,0.876395534290271,0.06460511440211764
IDgpg,0.16633839128715636,50.0,0.033172453724545116,SGD,relu,0.0044516465191441704,165.0,114.0,0.7,0.15,200.0,42.0,0.9230166626586369,0.08225022612443675,0.9393939393939392,0.01202005976485915
zWt3B,1.861457798451012e-05,70.0,0.3188579866212709,SGD,relu,0.07955273120653045,89.0,135.0,0.7,0.15,200.0,54.0,0.49462366675935404,0.08423756378267347,0.6014354066985647,0.1212718102007228
xk40r,6.413340030777016e-05,5.0,0.17700349662955342,adam,elu,0.07218206414945276,99.0,195.0,0.7,0.15,200.0,43.0,0.89223648004964,0.0520212488315212,0.9405103668261562,0.007134376155134018
MC1rn,0.0006234254552082469,10.0,0.17448680742084588,adam,tanh,0.07041735102492232,123.0,83.0,0.7,0.15,200.0,62.0,0.9321696390339966,0.0361788909170223,0.9381180223285487,0.00870059438404202
WtVgL,0.0006954190285630603,100.0,0.0416030813614134,SGD,tanh,0.09521226821268003,43.0,121.0,0.7,0.15,200.0,39.0,0.5225853657176698,0.08544388705705692,0.5822966507177034,0.1237940615152656
VRvWZ,0.08723386074980208,30.0,0.21484831329248394,adam,elu,0.0205853409270073,46.0,192.0,0.7,0.15,200.0,46.0,0.9398943711656875,0.03141924645524615,0.9102073365231259,0.03539843575008516
WzPdU,0.00039576562163930775,30.0,0.23160212309195505,SGD,elu,0.08839753702601945,111.0,181.0,0.7,0.15,200.0,46.0,0.5789987974071914,0.08045191764065923,0.6690590111642745,0.11087512363562656
lsceU,0.024067542939613346,100.0,0.26697107290155364,SGD,tanh,0.014982606731272287,191.0,26.0,0.7,0.15,200.0,15.0,0.8063585010833727,0.08758190442858774,0.8952153110047846,0.05267047038265896
EzxuT,0.00047283854828257364,50.0,0.2772968954049191,SGD,tanh,0.0433250260831074,163.0,35.0,0.7,0.15,200.0,48.0,0.45172094008113667,0.10670465629633626,0.5307814992025518,0.08700828267844266
Bophx,5.917988744972162e-06,70.0,0.1018039052048923,SGD,tanh,0.003995830754637964,175.0,176.0,0.7,0.15,200.0,14.0,0.49078301220058906,0.1479552778354852,0.5272727272727272,0.1774542752806442
WJgIF,0.03446818007109212,30.0,0.2572279461493777,SGD,tanh,0.054261265858885604,70.0,153.0,0.7,0.15,200.0,30.0,0.8744879362025424,0.06377404051275147,0.9320574162679425,0.008653690568580882
ZJ2aP,0.1830527522496371,70.0,0.3256575110168426,SGD,relu,0.08059402171416874,21.0,71.0,0.7,0.15,200.0,58.0,0.8852010138846556,0.047633760134850656,0.9259968102073364,0.010117225854643561
UzNuG,0.0023082935949456877,70.0,0.2913920695639242,SGD,elu,0.010550086279929384,181.0,170.0,0.7,0.15,200.0,29.0,0.6002140538414638,0.07173311825499752,0.7312599681020735,0.07602906110475463
VxVba,8.069982196760561e-06,70.0,0.3363473757754011,SGD,elu,0.026665699481015295,75.0,139.0,0.7,0.15,200.0,14.0,0.5333763931855147,0.09696763574235977,0.5891547049441787,0.10728141040385718
IwXn2,0.019998809653406963,30.0,0.15971625871161077,adam,relu,0.08729649682647764,56.0,34.0,0.7,0.15,200.0,32.0,0.8981870956674761,0.03029136701731113,0.9130781499202552,0.014162284288351092
AjZbu,0.011704528453913732,70.0,0.2958516559453558,SGD,relu,0.00430015718582707,184.0,138.0,0.7,0.15,200.0,35.0,0.704488063311813,0.1296743131026696,0.8170653907496013,0.10026064336129371
CyAHi,0.00027384360273743767,70.0,0.22291897584528658,adam,elu,0.023685708607152214,23.0,118.0,0.7,0.15,200.0,15.0,0.8833794837301925,0.06251278828650049,0.9401913875598085,0.008684499770374483
X3kl8,0.009670995385178491,100.0,0.2368254788865484,SGD,relu,0.0029006350793119307,88.0,37.0,0.7,0.15,200.0,67.0,0.5787456558093987,0.08372198476897985,0.6409888357256779,0.13965582937084517
Xh3Gq,0.005074068236852568,5.0,0.19677034246369873,SGD,relu,0.08758220465947858,105.0,118.0,0.7,0.15,200.0,20.0,0.7957010789833896,0.06638717397574988,0.9074960127591705,0.013209747522072527
IE6ff,5.431205425590047e-05,100.0,0.006057574849005487,SGD,relu,0.07201796688655146,139.0,190.0,0.7,0.15,200.0,31.0,0.4192208803746399,0.10223548153415549,0.501116427432217,0.1299498981560529
eajzh,0.043290801517458906,100.0,0.34495467470137847,adam,relu,0.028064110030884007,110.0,56.0,0.7,0.15,200.0,27.0,0.9443396311286119,0.028275044073833796,0.9419457735247209,0.011767698083379064
NtPqD,2.8757244661155806e-05,70.0,0.08001805795483669,SGD,tanh,0.06169702156225326,118.0,199.0,0.7,0.15,200.0,44.0,0.44869688106351446,0.13523994534620065,0.512280701754386,0.16921060880781533
zAQ9n,4.522124832600856e-06,100.0,0.03299452712550943,SGD,relu,0.029251249827703597,169.0,18.0,0.7,0.15,200.0,57.0,0.4380824752492873,0.0877122570100236,0.4741626794258373,0.09262778385115095
Te57l,0.004350586833613046,30.0,0.13554741345737256,adam,elu,0.0005678599337709201,127.0,168.0,0.7,0.15,200.0,63.0,0.9359401555211889,0.04422056036839436,0.9236044657097289,0.02045512837618509
aYV4o,0.0016306223950936615,30.0,0.11225228399871728,SGD,tanh,0.002659367032744997,56.0,91.0,0.7,0.15,200.0,66.0,0.6555372495436471,0.10502396930972174,0.7234449760765551,0.12176320625364356
d1QD6,0.03594763106862242,5.0,0.3721834807338613,adam,relu,0.08058815328528857,14.0,80.0,0.7,0.15,200.0,35.0,0.712392442985313,0.10737660825756792,0.4954545454545455,0.01363636363636364
gxVdi,2.7743436077243595e-05,5.0,0.12859172105375918,SGD,relu,0.02015174620270829,147.0,118.0,0.7,0.15,200.0,52.0,0.43272782140966015,0.10893346021350113,0.4676236044657097,0.12140042454016163
jVInA,5.056513770196172e-05,10.0,0.2924818976164426,adam,relu,0.02846754849807336,78.0,26.0,0.7,0.15,200.0,59.0,0.8180519632898318,0.13355396053024066,0.9146730462519935,0.039988666236175925
gCqe3,0.031554264539530266,30.0,0.1443814041297034,adam,tanh,0.06379358583511785,76.0,143.0,0.7,0.15,200.0,53.0,0.9286673817245596,0.022977831931691502,0.9275917065390751,0.02161305214224554
CFDgd,2.759856789443731e-05,10.0,0.3523966016077023,adam,relu,0.004126195784147857,121.0,60.0,0.7,0.15,200.0,33.0,0.8341748716905837,0.11007768378800682,0.8985645933014353,0.07372217446851527
Op4jE,0.2586864945562782,50.0,0.14660595470530643,SGD,relu,0.07372974143957482,148.0,47.0,0.7,0.15,200.0,52.0,0.8884947933354697,0.06794741812603822,0.9282296650717703,0.00695199193547156
BaSAg,4.731133034330061e-05,50.0,0.3522856164060843,SGD,relu,0.0467040097150906,57.0,81.0,0.7,0.15,200.0,21.0,0.4470475830947316,0.09743815241428824,0.4942583732057416,0.13979418739974597
p774L,2.7242877618953012e-05,10.0,0.026704412313352677,adam,tanh,0.03371366098463471,188.0,140.0,0.7,0.15,200.0,26.0,0.8626965142309337,0.07109180850620776,0.9315789473684211,0.01956528958539372
gmiq1,0.00045586022680812696,10.0,0.37702922805485295,SGD,elu,0.009119729127217058,100.0,127.0,0.7,0.15,200.0,15.0,0.6022766110699048,0.11757425754067842,0.6931419457735246,0.14879143388199342
qMiff,1.1251702740817858e-05,5.0,0.05310748627620585,SGD,tanh,0.008626782788380616,62.0,20.0,0.7,0.15,200.0,66.0,0.4497501409348856,0.11438400336764813,0.5146730462519936,0.09866480404611483
OK8eg,0.00019571318252607986,50.0,0.14360306556108446,SGD,relu,0.08843763672209755,187.0,83.0,0.7,0.15,200.0,45.0,0.49790674512837363,0.04895854464187258,0.5271132376395535,0.11330108068539382
gbYxo,0.04151960068626612,30.0,0.19504587066529766,SGD,relu,0.08163713571301284,148.0,43.0,0.7,0.15,200.0,28.0,0.7810991395939741,0.09835957481083786,0.9014354066985645,0.03166421558846157
zqxRm,0.032636087819921625,30.0,0.13062115843835898,SGD,tanh,0.03300319532767736,14.0,31.0,0.7,0.15,200.0,11.0,0.8868700046823003,0.05938391449552698,0.9318979266347686,0.01202111782214436
elWvz,3.904887029511618e-05,100.0,0.22372359984987616,SGD,elu,0.013299808408217519,148.0,109.0,0.7,0.15,200.0,63.0,0.37112473558909637,0.14562655716917108,0.42328548644338115,0.10747802726032009
a5e4T,0.03622507213112873,50.0,0.38998868671664116,SGD,elu,0.09023595347914326,39.0,173.0,0.7,0.15,200.0,68.0,0.8579209996951571,0.06299357703991386,0.932695374800638,0.007125457066567348
vPzQQ,0.20292701338250077,5.0,0.36830385958379297,adam,relu,0.05873682928915863,170.0,160.0,0.7,0.15,200.0,66.0,0.7167017279114458,0.07864348641312048,0.49657097288676233,0.08061885442092984
nhigS,2.2197525036942067e-06,5.0,0.30674191091676595,SGD,elu,0.0847951876079472,23.0,92.0,0.7,0.15,200.0,20.0,0.45277776274080717,0.13091239359325255,0.5435406698564593,0.13033494384294197
