learning_rate,trialJobId,layer_1,epochs,reward,activation,train_frac,dropout,preweight,intermediate,layer_2,batch_size,optimizer,test_frac,regularization
0.001517247469604,ZXREN,10,200,0.583436605212798,elu,0.7,0.339190537310617,6,"[0.5898809523809524,0.5834366052127976]",145,30,adam,0.15,0.011886858261769
0.003616768624456,R008W,159,200,0.583298621384925,elu,0.7,0.298229322626478,4,"[0.5892857142857143,0.5832986213849254]",94,30,adam,0.15,0.015975467584769
3.61257581002439E-05,zIOlE,181,200,0.583148690309622,relu,0.7,0.273689247888583,3,"[0.5958333333333334,0.5831486903096216]",128,5,adam,0.15,0.077567387140824
0.00985958286796,Hjq5I,101,200,0.582921580842652,tanh,0.7,0.190269129513844,3,"[0.5892857142857143,0.5829215808426518]",147,50,adam,0.15,0.040013444260522
0.096598717691362,O5WbB,89,200,0.582908879652589,relu,0.7,0.265785634679619,6,"[0.593452380952381,0.5829088796525893]",200,10,SGD,0.15,0.004187353861401
0.000746607055393,yJo1c,103,200,0.582843561029128,elu,0.7,0.379167703176289,5,"[0.5708333333333334,0.5828435610291276]",63,10,adam,0.15,0.095533225841343
0.000894385739255,FMU89,68,200,0.58273971970224,relu,0.7,0.193061093421287,3,"[0.5892857142857143,0.5827397197022405]",129,5,adam,0.15,0.022820448837949
0.041373399506001,FtPOf,74,200,0.582691205648442,tanh,0.7,0.227933790789246,3,"[0.5732142857142857,0.5826912056484417]",153,70,adam,0.15,0.004324129463292
0.052353899956441,dHqXo,28,200,0.582348553918861,relu,0.7,0.322736410492528,5,"[0.5922619047619048,0.582348553918861]",32,30,adam,0.15,0.0067633145185
0.002429620585192,XXtHF,37,200,0.581850688468484,tanh,0.7,0.351656140243906,4,"[0.5892857142857143,0.5818506884684844]",186,10,adam,0.15,0.013191803498721
0.001254115570141,J32YN,96,200,0.581825252789587,relu,0.7,0.338038940674475,5,"[0.555952380952381,0.5818252527895871]",16,50,adam,0.15,0.023240809280377
0.031309385806227,x05p9,110,200,0.581745675051224,relu,0.7,0.324134574935711,4,"[0.5928571428571429,0.581745675051224]",33,5,SGD,0.15,0.012825704525737
0.033953537971878,CHJhx,113,200,0.581727677383786,tanh,0.7,0.347063295758737,5,"[0.5148809523809523,0.581727677383786]",140,30,adam,0.15,0.032629351597068
9.47067768853631E-05,GKrL3,151,200,0.581282111858957,tanh,0.7,0.302674192507539,6,"[0.5738095238095238,0.5812821118589573]",168,10,adam,0.15,0.016131356986083
0.004400595381147,wLUDP,138,200,0.581272905080411,elu,0.7,0.386146899093841,6,"[0.5892857142857143,0.5812729050804106]",104,30,adam,0.15,0.006541253343929
0.256265203987757,bYNOH,67,200,0.58126167689254,relu,0.7,0.272640840174553,3,"[0.5589285714285714,0.5812616768925399]",154,70,adam,0.15,0.031514838039647
0.002381482615684,fkrC8,31,200,0.58124778707398,elu,0.7,0.21128400378071,6,"[0.5898809523809524,0.5812477870739804]",44,30,adam,0.15,0.01508025763845
0.011881260234672,hcAM9,22,200,0.581221401701578,relu,0.7,0.353252582358554,5,"[0.5892857142857143,0.5812214017015782]",114,100,adam,0.15,0.019363194448707
0.002312234378011,UUBN4,130,200,0.581182264789557,elu,0.7,0.399642137258194,5,"[0.5773809523809523,0.5811822647895571]",109,30,SGD,0.15,0.038220082835265
0.014600352110312,DKa4z,101,200,0.581102073254426,elu,0.7,0.306275512605942,6,"[0.575,0.5811020732544259]",113,10,adam,0.15,0.007342605434219
0.007460280171607,hMXKW,115,200,0.580931509222618,elu,0.7,0.315328218298657,8,"[0.5892857142857143,0.5809315092226184]",105,30,adam,0.15,0.051697407811025
0.055831264829616,kXom2,48,200,0.58074888213152,elu,0.7,0.349145832218564,2,"[0.5577380952380953,0.5807488821315203]",140,5,adam,0.15,0.012494148172082
0.013609603766011,zVTz0,136,200,0.580274362562552,elu,0.7,0.355797439767389,7,"[0.5892857142857143,0.5802743625625525]",47,30,adam,0.15,0.007861168718175
0.009002072193921,Nuoz9,50,200,0.580239805175562,tanh,0.7,0.250130258603257,2,"[0.5892857142857143,0.5802398051755622]",123,10,adam,0.15,0.007984984712124
0.004592540199718,NdaMQ,154,200,0.580194760437869,elu,0.7,0.36804424496136,5,"[0.5898809523809524,0.5801947604378692]",103,5,adam,0.15,0.002199417039193
0.002485150136433,JeJjA,45,200,0.580103443095938,elu,0.7,0.162354005981974,5,"[0.5714285714285715,0.5801034430959383]",198,10,adam,0.15,0.074191017306717
0.150500366883585,jmB1m,98,200,0.579958037696632,tanh,0.7,0.264360063377173,3,"[0.481547619047619,0.5799580376966325]",149,70,adam,0.15,0.010740304224922
0.001964572800246,PsjFW,76,200,0.579952200269182,relu,0.7,0.280973202948905,10,"[0.5940476190476189,0.579952200269182]",75,100,adam,0.15,0.002671583260432
0.000385318205855,DSHr8,153,200,0.57954815556552,elu,0.7,0.378771645254888,8,"[0.5928571428571427,0.5795481555655199]",100,30,adam,0.15,0.09238193623353
0.023065274939279,OaQUs,95,200,0.579474629902261,elu,0.7,0.389843151977488,6,"[0.555952380952381,0.5794746299022615]",45,10,adam,0.15,0.006465630928886
0.00129110838634,wiuzT,159,200,0.579109130716954,elu,0.7,0.398032626823704,8,"[0.5898809523809524,0.5791091307169539]",112,30,adam,0.15,0.053763173192086
0.009917380697068,RXW8n,39,200,0.579000774552245,relu,0.7,0.29760881144678,4,"[0.6142857142857141,0.5790007745522452]",88,30,adam,0.15,0.002678093355698
0.008427145506576,NlMJG,48,200,0.578888495763496,relu,0.7,0.353451860063746,6,"[0.5714285714285715,0.5788884957634958]",81,10,adam,0.15,0.025484242106849
0.082019826565888,XdbQb,98,200,0.578768796377601,tanh,0.7,0.335849494008014,4,"[0.5928571428571427,0.5787687963776014]",100,50,SGD,0.15,0.057880299790807
0.018262051582447,WQPB3,117,200,0.578411087799837,elu,0.7,0.307181957244791,7,"[0.5892857142857143,0.5784110877998365]",117,50,adam,0.15,0.019633043530761
0.005940971575051,Y9dbF,71,200,0.578296567911459,tanh,0.7,0.398595564647347,4,"[0.5904761904761904,0.5782965679114588]",188,10,SGD,0.15,0.06243032225188
0.264116823020492,zVbIi,61,200,0.578208320025517,relu,0.7,0.274894392916849,4,"[0.593452380952381,0.5782083200255174]",192,5,SGD,0.15,0.003077931529012
0.013985375023154,lTVvJ,55,200,0.57811416838554,relu,0.7,0.274245070600785,4,"[0.5892857142857143,0.5781141683855395]",101,30,adam,0.15,0.007279474317769
0.003377851294191,ZcHqq,38,200,0.578110117587051,elu,0.7,0.399686929736835,3,"[0.555952380952381,0.5781101175870513]",135,70,adam,0.15,0.014695402288096
0.018366007693775,egd9p,13,200,0.578056833060478,relu,0.7,0.21911157931116,3,"[0.5910714285714286,0.578056833060478]",34,30,adam,0.15,0.014857722305712
2.78417340180098E-05,WKgyp,78,200,0.577892806511228,elu,0.7,0.305641161777899,6,"[0.5791666666666666,0.5778928065112277]",161,5,adam,0.15,0.035848137866323
0.000115158522305,UFy9d,81,200,0.577294907689645,relu,0.7,0.348888822863206,5,"[0.5964285714285713,0.5772949076896446]",184,30,adam,0.15,0.009706873826442
0.005434741402657,uNyx7,29,200,0.577266316820286,elu,0.7,0.329105311805737,3,"[0.5892857142857143,0.5772663168202856]",82,70,adam,0.15,0.02323241838053
0.021492633444163,WzqCN,141,200,0.577093913630215,elu,0.7,0.25214185277309,6,"[0.5363095238095238,0.5770939136302151]",160,10,adam,0.15,0.015386610052317
0.004049975750612,pTVcf,73,200,0.577038946879414,relu,0.7,0.225843989252659,2,"[0.5357142857142858,0.5770389468794141]",58,70,adam,0.15,0.021345173693814
0.028736735081678,S07hK,116,200,0.577031790294788,tanh,0.7,0.372018133345699,5,"[0.5922619047619049,0.5770317902947877]",55,30,adam,0.15,0.010505931647833
0.00469714603016,Gc2FY,133,200,0.577018892265706,tanh,0.7,0.359204104765852,6,"[0.5714285714285715,0.5770188922657061]",63,30,adam,0.15,0.071206606274416
0.00422943192009,HYeaD,99,200,0.576887125362735,tanh,0.7,0.233288274094425,3,"[0.5898809523809524,0.5768871253627352]",88,100,adam,0.15,0.029073418936581
0.001549217053727,Jn7Ah,195,200,0.576429473304473,elu,0.7,0.368761260611522,5,"[0.5892857142857143,0.5764294733044732]",48,10,adam,0.15,0.007322881154979
0.006835610962637,EViCE,176,200,0.576191832780125,relu,0.7,0.139019537419981,3,"[0.5892857142857143,0.5761918327801248]",197,100,adam,0.15,0.040465186167784
0.011934788678134,my6xc,137,200,0.57605137453459,elu,0.7,0.295110192136646,6,"[0.5916666666666666,0.5760513745345899]",132,30,adam,0.15,0.001683407495076
0.001673378724603,X5DMl,107,200,0.575958585882377,elu,0.7,0.380418592795222,5,"[0.5922619047619049,0.5759585858823772]",81,100,adam,0.15,0.008834097514618
0.00011450350607,xI3Fn,65,200,0.575881221923532,relu,0.7,0.300376387972619,3,"[0.5625,0.5758812219235323]",63,70,adam,0.15,0.003870125978308
0.000934456036251,XU0Uc,105,200,0.575779000792702,relu,0.7,0.264561881948787,10,"[0.5773809523809523,0.5757790007927017]",109,5,SGD,0.15,0.010432233941049
0.026226992642236,qhey4,52,200,0.575338038696597,tanh,0.7,0.358239066324852,3,"[0.5535714285714286,0.5753380386965972]",171,70,adam,0.15,0.027905047204817
0.040598795452484,kSNSj,40,200,0.575294189617903,relu,0.7,0.300082879321324,7,"[0.5892857142857143,0.5752941896179035]",115,50,adam,0.15,0.046671716815922
0.497972621567149,lKFRX,66,200,0.575084651724231,tanh,0.7,0.398954459339313,2,"[0.5898809523809524,0.575084651724231]",180,30,SGD,0.15,0.018052189847372
0.020128247504942,mP0cY,63,200,0.575022790472934,relu,0.7,0.209143195754994,3,"[0.5892857142857143,0.5750227904729339]",117,50,adam,0.15,0.014730737880046
0.02584819496485,hhHC3,11,200,0.575016051860786,elu,0.7,0.293181174483338,4,"[0.5934523809523808,0.5750160518607863]",137,10,adam,0.15,0.015806205077708
0.001012741889063,e49UR,181,200,0.574834335939929,elu,0.7,0.360002733639978,7,"[0.5904761904761904,0.5748343359399286]",108,30,adam,0.15,0.019260865890431
0.000901951875362,cqGP3,107,200,0.574823340550328,elu,0.7,0.340271207094438,6,"[0.5892857142857143,0.5748233405503285]",54,10,adam,0.15,0.059388092845013
0.005211508167027,hIj9F,104,200,0.574697338935667,elu,0.7,0.392188355050938,5,"[0.5904761904761904,0.5746973389356671]",52,10,adam,0.15,0.007731835689239
7.50379704446503E-05,PisKb,80,200,0.574634766364918,relu,0.7,0.309379051803005,8,"[0.556547619047619,0.5746347663649185]",121,100,adam,0.15,0.02821536653221
0.003793229397657,AXofB,200,200,0.574381271708691,elu,0.7,0.314351772543157,4,"[0.5892857142857143,0.5743812717086915]",71,50,adam,0.15,0.011343400790022
0.014504677074964,gTElR,162,200,0.574023400803848,tanh,0.7,0.360225566306552,4,"[0.5327380952380952,0.5740234008038475]",140,10,adam,0.15,0.008110053324647
0.00200724993226,lwJWt,153,200,0.573918351325283,relu,0.7,0.275779346788632,4,"[0.5892857142857143,0.5739183513252832]",93,30,adam,0.15,0.08170144508177
0.003835801620235,m5q95,172,200,0.57362209632148,elu,0.7,0.336996796601273,7,"[0.5892857142857143,0.5736220963214798]",127,30,adam,0.15,0.014759469441051
0.027483490660886,YGIZ3,20,200,0.573520532733186,elu,0.7,0.381144710821501,9,"[0.5910714285714286,0.573520532733186]",86,100,adam,0.15,0.033575084676938
0.006435643755386,pn79E,21,200,0.573211392475949,relu,0.7,0.314229881179958,4,"[0.5946428571428571,0.5732113924759495]",78,10,SGD,0.15,0.000120853306691
0.001583862281214,twCkS,163,200,0.572997087227366,elu,0.7,0.322436283303259,7,"[0.5714285714285715,0.5729970872273655]",90,30,adam,0.15,0.08573564820076
0.001810313119988,Ht09T,128,200,0.572994072466461,elu,0.7,0.359605645535105,7,"[0.5892857142857143,0.5729940724664606]",76,30,adam,0.15,0.016618395982431
0.000115928833093,UJ7cA,67,200,0.572582956760588,elu,0.7,0.239442708464218,6,"[0.6000000000000001,0.5725829567605883]",85,50,adam,0.15,0.006591085075621
0.042490958843979,kIW93,83,200,0.572533177560465,tanh,0.7,0.329208348710742,5,"[0.5898809523809524,0.5725331775604652]",110,30,adam,0.15,0.02471081464235
0.015760939040698,UBotE,87,200,0.572486555422237,elu,0.7,0.335084947531891,4,"[0.5178571428571429,0.5724865554222368]",181,70,adam,0.15,0.062911962777622
0.001876703366552,pm6pu,89,200,0.572436572881707,tanh,0.7,0.353480969072678,5,"[0.5892857142857143,0.5724365728817069]",71,30,adam,0.15,0.08347763080926
0.004776810496464,ygIOt,144,200,0.572406937849258,elu,0.7,0.390771347890556,8,"[0.5800595238095239,0.5724069378492579]",112,30,adam,0.15,0.081621636699748
0.069316987094163,kTcI0,28,200,0.572311072237961,elu,0.7,0.182743478258644,3,"[0.5279761904761904,0.572311072237961]",132,10,adam,0.15,0.009929449389423
0.008909335377582,TLXat,118,200,0.572173148305813,relu,0.7,0.284722048822716,4,"[0.5824404761904762,0.5721731483058133]",18,5,adam,0.15,0.007793361805681
0.046644574249694,MNyS3,87,200,0.571482952257734,tanh,0.7,0.301744929623968,3,"[0.5999999999999999,0.5714829522577338]",164,30,SGD,0.15,0.004977657520997
7.03391374654327E-06,s0SbX,193,200,0.571320335553968,tanh,0.7,0.345691494708389,8,"[0.5678571428571428,0.5713203355539676]",191,10,adam,0.15,0.030694370474156
0.010181370484758,KMwKT,47,200,0.571125326505469,elu,0.7,0.20655580272244,5,"[0.5714285714285715,0.5711253265054695]",184,10,adam,0.15,0.0342855260673
0.006967894058973,rlZHZ,11,200,0.571116974608863,tanh,0.7,0.238035140621314,6,"[0.593452380952381,0.5711169746088628]",23,10,adam,0.15,0.012454395156711
0.012486918645314,yj3Ay,69,200,0.571045026375054,elu,0.7,0.3421786519405,5,"[0.5357142857142858,0.5710450263750537]",126,5,adam,0.15,0.099776090518024
0.028866816800972,OcWMh,104,200,0.570958755630125,relu,0.7,0.316696125527342,6,"[0.5357142857142858,0.5709587556301255]",182,30,adam,0.15,0.042718817003826
0.015042661394594,rirlR,22,200,0.57087289989293,elu,0.7,0.387388719482782,5,"[0.5529761904761905,0.5708728998929298]",147,70,adam,0.15,0.025334367347405
5.87497821021924E-05,Fx5sT,91,200,0.570693011479654,elu,0.7,0.32941828266594,3,"[0.5827380952380952,0.5706930114796537]",152,10,adam,0.15,0.003214426671573
0.00563754816788,g6ZLI,128,200,0.570682098274354,elu,0.7,0.337571600645501,6,"[0.5892857142857143,0.5706820982743543]",75,30,adam,0.15,0.012286422630136
0.012526829949021,PzrqO,24,200,0.570676384435704,elu,0.7,0.034004481456305,4,"[0.5714285714285714,0.5706763844357037]",76,10,adam,0.15,0.033933421510521
0.007782031857502,jR9Eu,24,200,0.570572809960364,relu,0.7,0.33223117510368,5,"[0.5892857142857143,0.5705728099603637]",82,30,adam,0.15,0.02493810235862
7.32564543795639E-05,mk3pA,50,200,0.570560773946401,relu,0.7,0.272384432716079,5,"[0.5875000000000001,0.5705607739464014]",180,50,adam,0.15,0.008678529045144
0.006990056891594,sOLuA,56,200,0.570451046367038,elu,0.7,0.328765135634074,3,"[0.5892857142857143,0.5704510463670383]",122,10,adam,0.15,0.075683895154527
0.007030415964681,duIr9,120,200,0.570106647310751,relu,0.7,0.337566874315705,6,"[0.5714285714285715,0.5701066473107509]",103,10,adam,0.15,0.00984786342097
0.001337024459914,H5xOJ,56,200,0.569867761077173,relu,0.7,0.284785992613739,8,"[0.5708333333333334,0.5698677610771735]",200,5,adam,0.15,0.013676270220458
0.005843203873271,i3n82,174,200,0.569792330555361,elu,0.7,0.368803326798642,5,"[0.5892857142857143,0.5697923305553607]",66,10,adam,0.15,0.048627027202255
0.003923404194844,pTIV2,97,200,0.569527443987903,relu,0.7,0.37124006603401,4,"[0.5714285714285715,0.5695274439879028]",14,10,adam,0.15,0.013115047138424
0.001917627222174,CxC4O,63,200,0.569158148776881,elu,0.7,0.330610600697296,4,"[0.5892857142857143,0.5691581487768806]",99,10,adam,0.15,0.01925986561921
0.000135542079396,QOHt4,63,200,0.569142425913231,elu,0.7,0.377628563384764,6,"[0.5922619047619048,0.5691424259132307]",131,10,adam,0.15,0.016778337278779
0.0061335665854,y3FUZ,36,200,0.568930426436722,relu,0.7,0.294780843913482,8,"[0.5857142857142857,0.5689304264367216]",163,70,SGD,0.15,0.043722714267899
0.004505329821428,ts7I3,109,200,0.568845962926497,elu,0.7,0.374771949410006,5,"[0.5892857142857143,0.5688459629264968]",88,30,adam,0.15,0.00749212485217
0.002308756428248,TNVUx,122,200,0.568803849345583,relu,0.7,0.37893972247247,6,"[0.5711309523809524,0.5688038493455827]",31,10,adam,0.15,0.004477640867462
0.000184954242614,tNTba,84,200,0.568570575053651,elu,0.7,0.225873564369998,4,"[0.5732142857142858,0.5685705750536506]",166,10,adam,0.15,0.070234336497872
0.001604815093036,cnSvs,119,200,0.568519744374267,tanh,0.7,0.388354346719601,7,"[0.5892857142857143,0.568519744374267]",64,30,adam,0.15,0.01281280952617
0.000407862076506,xJ2tV,133,200,0.568452934153873,elu,0.7,0.216089117399044,3,"[0.5946428571428573,0.5684529341538727]",141,30,adam,0.15,0.025038858299248
0.006250664306429,Lds1U,91,200,0.568299608604487,relu,0.7,0.301066834553697,4,"[0.5892857142857143,0.5682996086044866]",107,30,adam,0.15,0.013725334920996
0.002174140707116,Z07UB,54,200,0.568276425802361,elu,0.7,0.379833401082027,6,"[0.5708333333333333,0.5682764258023612]",194,100,adam,0.15,0.086674569388525
0.000704256746709,i1Mz5,56,200,0.568202852964999,relu,0.7,0.131785396925179,7,"[0.5732142857142857,0.5682028529649987]",69,50,adam,0.15,0.096142300714733
0.023144455729904,hNV8i,89,200,0.568177594491779,elu,0.7,0.143605272249907,6,"[0.5892857142857143,0.5681775944917794]",74,30,adam,0.15,0.018462784221946
4.83526914665065E-05,qFW9c,84,200,0.568073640052259,elu,0.7,0.198621589026803,5,"[0.6017857142857144,0.5680736400522587]",112,30,adam,0.15,0.043763656403917
0.058679032752467,XsDWl,99,200,0.568064167528288,tanh,0.7,0.224239775798618,5,"[0.5,0.5680641675282876]",57,70,adam,0.15,0.06400868719593
0.007664570796443,zyUsb,90,200,0.568028052994511,tanh,0.7,0.399288567120149,6,"[0.5946428571428571,0.5680280529945109]",50,30,SGD,0.15,0.000109827830751
0.001364367127036,brRhA,62,200,0.568001334443063,relu,0.7,0.119730571857449,4,"[0.5892857142857143,0.5680013344430631]",114,10,adam,0.15,0.013578162172654
0.016640433849885,yvWOw,105,200,0.567629815212498,relu,0.7,0.313270933530726,6,"[0.5892857142857143,0.5676298152124977]",23,50,adam,0.15,0.006212978024865
0.002804387839176,s88Sx,86,200,0.567593869463007,relu,0.7,0.354927409900797,5,"[0.5892857142857143,0.5675938694630065]",26,10,adam,0.15,0.011693476236153
0.018156602649129,RXwbU,86,200,0.567334399195653,tanh,0.7,0.342503835642242,5,"[0.5029761904761905,0.5673343991956534]",121,70,adam,0.15,0.096107559695036
0.016091371244748,mVad0,24,200,0.567129537100985,tanh,0.7,0.28044484386827,5,"[0.5928571428571427,0.5671295371009855]",139,100,adam,0.15,0.088982647663055
0.001032301430261,L4Q6s,122,200,0.566695345034206,elu,0.7,0.348523190307281,5,"[0.6065476190476189,0.5666953450342062]",96,5,adam,0.15,0.004095162113783
0.001625196832463,EbMEt,136,200,0.566606122453795,elu,0.7,0.257481245391099,4,"[0.5892857142857143,0.5666061224537946]",174,10,adam,0.15,0.073479403830147
0.00903355283399,cXRlG,142,200,0.566405251710108,relu,0.7,0.337879889316895,5,"[0.5892857142857143,0.566405251710108]",60,10,adam,0.15,0.039738731981152
0.019748733510686,M9blP,95,200,0.566309265098267,relu,0.7,0.204641281546198,5,"[0.5529761904761905,0.566309265098267]",95,10,adam,0.15,0.021412434598388
0.040250019609867,dWnCl,33,200,0.565890658179582,tanh,0.7,0.302971525635641,6,"[0.46428571428571425,0.5658906581795816]",27,5,adam,0.15,0.06761849368169
0.000650695819992,OolUa,81,200,0.565820510659918,relu,0.7,0.276228941894427,3,"[0.5946428571428571,0.5658205106599178]",102,50,adam,0.15,0.017301484922876
0.017559685067454,U6SIg,43,200,0.565811334487152,relu,0.7,0.243287754313403,4,"[0.5892857142857143,0.5658113344871516]",137,70,adam,0.15,0.037219978575931
0.001048044134828,FUf4x,101,200,0.56567338392933,elu,0.7,0.392795977354952,5,"[0.5892857142857143,0.5656733839293299]",49,10,adam,0.15,0.01734847979502
0.00181209497604,DheuG,59,200,0.565656055894095,relu,0.7,0.370459125656257,4,"[0.5904761904761905,0.5656560558940953]",116,50,adam,0.15,0.03134932287496
0.003539651835035,G4bBQ,36,200,0.565474712534429,tanh,0.7,0.370127451019445,4,"[0.5892857142857143,0.5654747125344292]",171,70,adam,0.15,0.026365751581358
0.008885698690042,aSlAu,27,200,0.56525427007823,tanh,0.7,0.10706252708182,2,"[0.5892857142857143,0.5652542700782301]",80,100,adam,0.15,0.020273450595942
0.013214762244684,Smyxh,58,200,0.565173255107466,tanh,0.7,0.398507954089491,5,"[0.5714285714285715,0.5651732551074656]",146,70,adam,0.15,0.075841344098022
0.00318354751576,hKs5H,120,200,0.565094069257265,tanh,0.7,0.310850320975387,2,"[0.5892857142857143,0.5650940692572646]",42,30,adam,0.15,0.018240122473976
0.236349101865292,WXxH7,76,200,0.565073498934631,tanh,0.7,0.269026913184901,3,"[0.4416666666666667,0.5650734989346308]",145,70,adam,0.15,0.011417445532463
0.012831752608938,swl9R,69,200,0.564883631712573,tanh,0.7,0.233139259466103,4,"[0.5708333333333334,0.5648836317125733]",120,70,adam,0.15,0.009130741924591
0.03200178270578,RCk1x,66,200,0.564877657181652,relu,0.7,0.238878166450249,4,"[0.5910714285714285,0.5648776571816523]",42,10,adam,0.15,0.008852341639606
0.031021537211244,mIAct,13,200,0.564723787166946,tanh,0.7,0.317927873732712,4,"[0.5946428571428573,0.5647237871669465]",156,10,adam,0.15,0.019351770727642
0.094663957772927,XXKpn,122,200,0.564602267984574,tanh,0.7,0.359550797098955,5,"[0.5946428571428571,0.5646022679845737]",101,50,SGD,0.15,0.004884196791075
0.036325419419094,RlsL5,28,200,0.564586430797219,elu,0.7,0.231574268924326,6,"[0.5779761904761904,0.5645864307972188]",108,70,adam,0.15,0.002952129027484
0.007466594228018,F4Wmg,59,200,0.564482418166629,relu,0.7,0.388204116988734,5,"[0.5553571428571427,0.5644824181666287]",51,50,SGD,0.15,0.013660485091068
0.001845787968452,meyHn,44,200,0.564377428705579,relu,0.7,0.192567773862176,5,"[0.5904761904761904,0.5643774287055786]",70,100,adam,0.15,0.007795712503877
0.000528882188151,Uq61a,71,200,0.564211159211159,tanh,0.7,0.19333518923092,5,"[0.5892857142857143,0.5642111592111592]",164,10,adam,0.15,0.054596167608027
0.050749694918575,ZCIto,115,200,0.563861979865902,tanh,0.7,0.273339143919376,4,"[0.5738095238095239,0.563861979865902]",129,70,SGD,0.15,0.007189057229338
0.007243896031049,ViJru,27,200,0.563696566131418,relu,0.7,0.328200158374472,2,"[0.5898809523809524,0.5636965661314182]",89,50,adam,0.15,0.077244238638692
0.000307097526406,LwWH2,42,200,0.56350804636563,relu,0.7,0.205079815261599,5,"[0.5970238095238096,0.5635080463656301]",61,70,adam,0.15,0.019831889400965
0.003941729234969,iUAHe,178,200,0.563486169232627,elu,0.7,0.350216548506909,5,"[0.5892857142857143,0.5634861692326266]",86,30,adam,0.15,0.072688641395347
0.008670985062595,uRoPJ,52,200,0.563063077479816,relu,0.7,0.342865164179405,3,"[0.5892857142857143,0.5630630774798158]",57,30,adam,0.15,0.0163358164599
0.003315780050716,ESRSx,143,200,0.563045979029491,relu,0.7,0.361934346882209,4,"[0.5892857142857143,0.5630459790294914]",70,30,adam,0.15,0.004939577404428
0.004109212087333,pPcwO,38,200,0.562938798427406,elu,0.7,0.386902537613803,3,"[0.5892857142857143,0.5629387984274057]",152,30,adam,0.15,0.009574204441946
0.002186157230256,w1GOo,43,200,0.562787967767725,tanh,0.7,0.393200523906861,2,"[0.5705357142857144,0.5627879677677249]",138,70,adam,0.15,0.018711180140657
0.018749547556959,dxjof,166,200,0.562507805491209,elu,0.7,0.316294831312119,6,"[0.5898809523809524,0.5625078054912092]",106,30,adam,0.15,0.007998641748862
0.005304580565297,hdpM0,116,200,0.562499477853685,elu,0.7,0.075591599447149,8,"[0.5892857142857143,0.5624994778536853]",85,50,adam,0.15,0.035519525219937
0.125477186435251,Ps7zv,72,200,0.562431872453881,relu,0.7,0.282890436343185,2,"[0.48154761904761906,0.5624318724538807]",107,10,adam,0.15,0.088840187321307
0.037673298360159,JqIm8,14,200,0.562358474098933,elu,0.7,0.303499749472689,4,"[0.5178571428571429,0.5623584740989328]",151,70,adam,0.15,0.072413956742309
0.003729956745499,oAD78,129,200,0.562329176381421,elu,0.7,0.241120080944843,5,"[0.5892857142857143,0.5623291763814211]",142,100,adam,0.15,0.022823998537481
0.007824246659782,DaOT4,60,200,0.562086591753019,relu,0.7,0.213374113590945,5,"[0.5532738095238096,0.5620865917530193]",196,10,adam,0.15,0.047048897998813
0.000750247933757,BxK8G,112,200,0.561938374904256,tanh,0.7,0.30048496490322,2,"[0.5892857142857143,0.5619383749042562]",170,10,adam,0.15,0.036949944873298
0.446054904968579,xGEOt,15,200,0.561900343845253,elu,0.7,0.318024723233546,5,"[0.5928571428571429,0.5619003438452526]",172,10,SGD,0.15,0.006344803066412
0.028548478245961,pSKyx,41,200,0.561705569253461,relu,0.7,0.190203718331669,2,"[0.5970238095238095,0.5617055692534612]",16,30,SGD,0.15,0.022087032071987
0.063156173052714,hW2ug,87,200,0.561625692088436,tanh,0.7,0.367649654459167,4,"[0.5946428571428573,0.5616256920884359]",159,30,SGD,0.15,0.011181344407958
0.003104011476552,kREmj,122,200,0.560790866898179,elu,0.7,0.34415231115605,7,"[0.5898809523809524,0.5607908668981791]",61,30,adam,0.15,0.021635425672568
0.090850629187499,vrFJb,92,200,0.560707215691731,tanh,0.7,0.301815671498946,4,"[0.5178571428571429,0.5607072156917314]",160,70,adam,0.15,0.015822696493596
0.004454010361898,ea6ab,31,200,0.560584313379513,relu,0.7,0.27037619365578,3,"[0.5904761904761904,0.5605843133795129]",68,30,adam,0.15,0.008471360703938
1.94844661646622E-06,fDAn7,18,200,0.560565022406845,relu,0.7,0.259124693546893,5,"[0.5625000000000001,0.5605650224068446]",100,10,adam,0.15,0.003730576034237
0.055444772404931,E8Ant,48,200,0.560284680540501,relu,0.7,0.38521944729943,4,"[0.5892857142857143,0.5602846805405014]",159,50,adam,0.15,0.037973277163331
0.000361250479721,narC0,93,200,0.560080913718581,relu,0.7,0.331961621151777,5,"[0.5708333333333334,0.5600809137185807]",31,10,adam,0.15,0.017838429656803
0.000677488674882,jbXd7,67,200,0.560074547465989,elu,0.7,0.363210267943514,6,"[0.5892857142857143,0.5600745474659886]",150,10,adam,0.15,0.083436040302407
0.000268780770304,szdc8,22,200,0.559898041350602,elu,0.7,0.178958106885477,2,"[0.575595238095238,0.559898041350602]",37,30,adam,0.15,0.086150213156202
0.018190801786877,W64Hq,19,200,0.55922144051419,relu,0.7,0.256117638018111,2,"[0.5898809523809524,0.5592214405141902]",125,10,adam,0.15,0.01577679412021
0.195312228553337,xQ3FO,101,200,0.559073151165145,tanh,0.7,0.260486569510338,3,"[0.4470238095238095,0.5590731511651453]",134,70,adam,0.15,0.013396533085343
0.006319293112306,pWQ9y,76,200,0.55901665557789,elu,0.7,0.180595502026094,6,"[0.5892857142857143,0.5590166555778904]",192,50,adam,0.15,0.020248869721209
0.006940362964259,FrNHy,142,200,0.558897629967789,elu,0.7,0.378174688099919,7,"[0.5976190476190476,0.5588976299677889]",72,30,SGD,0.15,5.28108422307623E-05
