,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
msX2b,0.20103949335650428,10.0,0.052886387532203406,SGD,tanh,3.926799735207927e-05,92.0,137.0,0.7,0.15,200.0,0.6191823723023692,0.0537679773412627,-1,-1
C9WAa,0.0007878302561249882,70.0,0.11859020063577896,SGD,elu,5.2005851599943966e-05,171.0,167.0,0.7,0.15,200.0,0.49215677656329027,0.014618202119542267,-1,-1
lJbTH,0.01880774181477797,5.0,0.11487129049665164,adam,elu,9.641866478374461e-05,157.0,80.0,0.7,0.15,200.0,0.5092403953466311,0.05877847398078963,-1,-1
ArCQj,0.003984109901839833,5.0,0.07184306974487382,adam,relu,5.313588733929966e-05,23.0,143.0,0.7,0.15,200.0,0.5668626131966276,0.044642178660298126,-1,-1
sT1mQ,0.00032151544642691066,30.0,0.10724268797486282,SGD,elu,9.060192604124006e-06,148.0,75.0,0.7,0.15,200.0,0.4975536169891188,0.037433356136108556,-1,-1
l0jbP,0.03573854855288055,10.0,0.0012103167361597832,SGD,relu,6.876824826559945e-05,187.0,122.0,0.7,0.15,200.0,0.5614802317401104,0.06453582509242056,-1,-1
qOBrf,0.16620608357260994,50.0,0.10393875047226743,adam,tanh,8.574054551712547e-05,110.0,164.0,0.7,0.15,200.0,0.5334951316129545,0.062337748885408766,-1,-1
ClRrv,6.345791202411055e-06,100.0,0.14115764569847822,SGD,tanh,1.1228992932988957e-07,31.0,39.0,0.7,0.15,200.0,0.4146519112027686,0.08202802312788948,-1,-1
KJXTh,0.0005739281495131504,100.0,0.0898551240054438,SGD,relu,6.738371008629266e-05,18.0,128.0,0.7,0.15,200.0,0.48229921927305447,0.039514005678310156,-1,-1
MIdxg,0.11708583237739194,100.0,0.11969415132193736,SGD,tanh,7.922625146192309e-05,130.0,186.0,0.7,0.15,200.0,0.6149768319729547,0.02331215582532479,-1,-1
o1MjH,0.11577812083486709,5.0,0.07387485972693757,SGD,elu,4.538753200257694e-05,115.0,159.0,0.7,0.15,200.0,0.6683096305792088,0.041277032470734554,-1,-1
Tvcb1,1.2942720292588884e-05,50.0,0.09626548376147205,adam,tanh,8.417967581224506e-06,64.0,119.0,0.7,0.15,200.0,0.49945646255975557,0.039542312357688666,-1,-1
FBoBu,8.22985559399983e-06,5.0,0.0592155272635381,adam,tanh,2.90458493930304e-05,177.0,142.0,0.7,0.15,200.0,0.4953096881756249,0.07022865414549702,-1,-1
RYvoh,5.066691146271721e-06,100.0,0.11480550790042664,SGD,elu,9.087828875333122e-05,137.0,24.0,0.7,0.15,200.0,0.4595902380890894,0.061118478409776175,-1,-1
moSOf,0.3738612518510372,50.0,0.09248989806732197,SGD,tanh,2.002576341091902e-05,57.0,170.0,0.7,0.15,200.0,0.6127245190739966,0.06992266050651222,-1,-1
Krqd5,0.08686910918905344,30.0,0.13089851494116442,SGD,relu,9.562940558739375e-06,195.0,183.0,0.7,0.15,200.0,0.6490944366017927,0.03801982059444348,-1,-1
Qk58c,2.563506044345923e-06,50.0,0.0708759922260024,adam,elu,6.595812869431251e-05,185.0,164.0,0.7,0.15,200.0,0.4719258195510426,0.01741709156990865,-1,-1
SgkOl,0.0003007908112804778,30.0,0.045945352953850147,adam,elu,1.1522099215199611e-05,144.0,16.0,0.7,0.15,200.0,0.556429187705019,0.06692411476891226,-1,-1
XVJCK,0.0010662611831969797,70.0,0.046387787286580995,adam,elu,4.596142872287439e-05,36.0,91.0,0.7,0.15,200.0,0.5403450077736924,0.03959343244465894,-1,-1
xKiBS,0.0001913642785015415,5.0,0.05934482436231133,SGD,elu,1.7969207985032256e-05,126.0,66.0,0.7,0.15,200.0,0.47145455267576225,0.025455888153933414,-1,-1
Hjdkb,0.01640159772025845,30.0,0.01672092922926502,SGD,relu,3.451608038072247e-05,87.0,199.0,0.7,0.15,200.0,0.5521752015265369,0.069847959787369,-1,-1
fJBbg,0.0046462391985879255,30.0,0.14820118834914806,SGD,relu,2.4639945161774322e-05,199.0,200.0,0.7,0.15,200.0,0.5540758799959982,0.04903804888500351,-1,-1
ibTmG,4.971154646981857e-05,5.0,0.030053631399481112,SGD,relu,7.12893101828609e-07,109.0,186.0,0.7,0.15,200.0,0.5118893464607244,0.016372793165802216,-1,-1
Ti4kx,0.05678952430762024,30.0,0.13507953770383166,SGD,relu,5.92399352099009e-05,74.0,152.0,0.7,0.15,200.0,0.613648692264847,0.05120635680634706,-1,-1
SF6sh,0.4207452329419813,30.0,0.08305186396737685,SGD,relu,4.0363704623850654e-05,199.0,104.0,0.7,0.15,200.0,0.6588819539199664,0.05757275209464512,-1,-1
tv1QZ,0.45262590712278145,5.0,0.07811635250224246,SGD,elu,4.38257140870299e-05,45.0,105.0,0.7,0.15,200.0,0.6704842786863244,0.07285470286317339,-1,-1
q2wcB,0.004955282097804196,5.0,0.0828543532325663,SGD,elu,4.6362999682313534e-05,47.0,45.0,0.7,0.15,200.0,0.5851655539235032,0.058790391962559446,-1,-1
vuofe,0.013614010179848547,5.0,0.03179817683196612,SGD,elu,3.2693392002716705e-05,94.0,108.0,0.7,0.15,200.0,0.5481474684631313,0.04492540025187515,-1,-1
APCmc,0.4890764252127291,10.0,0.06345302034165673,SGD,elu,3.85614082876586e-05,84.0,56.0,0.7,0.15,200.0,0.6399078492764068,0.07848745942533222,-1,-1
SQoMk,0.26849967787478163,5.0,0.037728189475590174,SGD,elu,5.814375650982096e-05,10.0,98.0,0.7,0.15,200.0,0.592875236472035,0.07983198912776064,-1,-1
vYqWS,0.0021789615806943902,70.0,0.07984881158066835,SGD,elu,7.297629305943581e-05,119.0,134.0,0.7,0.15,200.0,0.45499249144355575,0.05258824532599037,-1,-1
Vf1fV,0.036068074010915475,5.0,0.01581065126342534,SGD,elu,5.756046254169734e-05,162.0,88.0,0.7,0.15,200.0,0.6519700439819207,0.06396733050916097,-1,-1
f6wl0,8.203794337461948e-05,10.0,0.06959878552952012,SGD,elu,4.3035886228070405e-05,97.0,146.0,0.7,0.15,200.0,0.4927107902204676,0.027817094415249485,-1,-1
JdVTv,0.010232050302784816,5.0,0.0505389673127133,SGD,elu,5.052723622529803e-05,47.0,75.0,0.7,0.15,200.0,0.4986281904556309,0.012372318617728676,-1,-1
JOstk,0.1998580277827704,70.0,0.09987971492506792,SGD,elu,5.383217207591154e-05,67.0,113.0,0.7,0.15,200.0,0.615282691810872,0.057390528639224225,-1,-1
bfEEn,0.03835117995063493,5.0,0.11027211881502724,adam,elu,2.8594332300097674e-05,161.0,159.0,0.7,0.15,200.0,0.4884182264988118,0.029710719354358706,-1,-1
Qyl9L,0.08639362337342708,5.0,0.1273920071432253,SGD,elu,3.5905972262187714e-05,78.0,175.0,0.7,0.15,200.0,0.6580017880822137,0.051479294595798794,-1,-1
c5bsh,0.0014796588700172115,10.0,0.07688956869224285,SGD,elu,7.82037363700877e-05,104.0,133.0,0.7,0.15,200.0,0.526590890589808,0.08809158684263418,-1,-1
y8i5K,0.006991125016091927,5.0,0.09005463465007123,adam,tanh,2.2272594942794987e-05,121.0,123.0,0.7,0.15,200.0,0.6607702465920808,0.11257196198996285,-1,-1
PT9C5,0.14165427269536437,70.0,0.06475729935586744,SGD,elu,6.225205154327786e-05,147.0,62.0,0.7,0.15,200.0,0.6096001905617299,0.04630203328732678,-1,-1
tL6UC,0.028183471179746702,100.0,0.020416993563649552,SGD,elu,9.58042987764398e-05,25.0,154.0,0.7,0.15,200.0,0.6073713627579391,0.10028150991612689,-1,-1
mpHHK,2.1931748497051527e-05,5.0,0.12308672810172469,adam,tanh,1.4672382522069715e-05,42.0,82.0,0.7,0.15,200.0,0.5528299326138651,0.11594127262837672,-1,-1
eYwFq,0.2758294248095793,50.0,0.00575382311369943,SGD,elu,7.304365374019079e-05,59.0,46.0,0.7,0.15,200.0,0.5613925439981756,0.04819602366492134,-1,-1
TCmLM,0.0025078984373024453,5.0,0.10321970669191481,SGD,tanh,2.857484419725194e-05,13.0,143.0,0.7,0.15,200.0,0.5214109446518373,0.05044040056366195,-1,-1
FldEW,1.3055361342245893e-06,100.0,0.039361819733805765,SGD,elu,8.17119088807355e-05,134.0,193.0,0.7,0.15,200.0,0.4815525688533677,0.03691193635831711,-1,-1
ZkofH,0.0005245742487996305,10.0,0.055235833464971615,adam,elu,4.647295295881102e-05,173.0,175.0,0.7,0.15,200.0,0.6406351442738681,0.03932575949207677,-1,-1
pDwnF,0.0628859091361796,5.0,0.11197970069569063,SGD,tanh,5.363177022303386e-05,99.0,33.0,0.7,0.15,200.0,0.6031315396408476,0.06310985838536552,-1,-1
gjtmC,0.1379684458701949,50.0,0.09593299621661516,adam,elu,3.915073358486839e-06,72.0,114.0,0.7,0.15,200.0,0.5568570723228776,0.05402478518225474,-1,-1
kkDjl,0.021718410394481916,100.0,0.08638997999664981,SGD,relu,6.216944529834721e-05,115.0,98.0,0.7,0.15,200.0,0.4978992324674191,0.03154750848342531,-1,-1
nrtrq,0.46635872249018495,70.0,0.07409815416681564,SGD,elu,8.862081989903324e-05,142.0,125.0,0.7,0.15,200.0,0.6098924885188406,0.055212095579851135,-1,-1
q5OmQ,0.059716407957350365,5.0,0.06662494744163704,SGD,tanh,7.031767870326255e-05,55.0,130.0,0.7,0.15,200.0,0.5992833712176305,0.07015571488536022,-1,-1
aZ9i7,0.008914783418415624,50.0,0.056430971475928675,adam,elu,4.0000208609515326e-05,29.0,76.0,0.7,0.15,200.0,0.6166181103401833,0.04068149280447537,-1,-1
XMEZp,8.45161921302403e-05,5.0,0.14460130899384827,SGD,relu,2.6149415681477503e-05,18.0,67.0,0.7,0.15,200.0,0.4865574118259738,0.04176062218289283,-1,-1
V8a77,0.002909486706182984,10.0,0.1181935253061836,SGD,elu,3.222606789310316e-05,83.0,14.0,0.7,0.15,200.0,0.5736514186922939,0.10327539720391359,-1,-1
GPG6h,0.0008459066853970838,5.0,0.10581460718855816,adam,tanh,1.5965475833717555e-05,157.0,139.0,0.7,0.15,200.0,0.5984199318705563,0.02551246514963213,-1,-1
EDq6c,0.27028466746343305,100.0,0.04352210744611232,SGD,relu,4.80957172265198e-05,127.0,152.0,0.7,0.15,200.0,0.59104586082052,0.07930982458504984,-1,-1
JOTlu,0.00019264313533952747,30.0,0.05135142755071333,SGD,elu,6.501956278396606e-05,88.0,192.0,0.7,0.15,200.0,0.4845377086855974,0.033832876985925804,-1,-1
VQ0eV,0.0955025486495855,5.0,0.13630443050165786,SGD,elu,4.079905510968724e-06,111.0,117.0,0.7,0.15,200.0,0.6419488310341408,0.07892222790519283,-1,-1
OwKqx,0.016962551544593703,50.0,0.03263689194126155,SGD,relu,3.669804661682659e-05,103.0,168.0,0.7,0.15,200.0,0.49681908493212806,0.02589400349491184,-1,-1
hNxjz,3.6975480531281844e-06,70.0,0.025809369006082446,adam,elu,5.4619303794271064e-05,190.0,105.0,0.7,0.15,200.0,0.4935314987852305,0.013451571607555066,-1,-1
UXBIE,0.0014760596245501465,5.0,0.09607738375932719,SGD,tanh,4.281255199080863e-05,37.0,92.0,0.7,0.15,200.0,0.5003747398312607,0.02564599098873491,-1,-1
PXxTa,2.5943021546697876e-05,30.0,0.06049056545692307,SGD,elu,9.923425805818647e-05,153.0,180.0,0.7,0.15,200.0,0.44808825365488286,0.04540424544623378,-1,-1
nu2yw,0.00042804980766873225,10.0,0.0787792333203258,SGD,elu,4.2535489404482914e-05,183.0,161.0,0.7,0.15,200.0,0.5008797837338569,0.024686088620137894,-1,-1
FrX3F,0.006422763264207099,5.0,0.08701613793515615,adam,relu,1.90481786372788e-05,64.0,87.0,0.7,0.15,200.0,0.653026053276949,0.01323296750330718,-1,-1
N1Le5,0.04922518003397629,100.0,0.003848185312031696,SGD,elu,5.04268069224746e-05,51.0,20.0,0.7,0.15,200.0,0.5243890760153921,0.03472628289627239,-1,-1
BWlnh,0.008906169508639877,5.0,0.07097761991976376,adam,tanh,2.2959026097343906e-05,120.0,123.0,0.7,0.15,200.0,0.5932768098928941,0.03170922900530124,-1,-1
yxqFZ,0.030996098326955,5.0,0.09045039811088863,adam,tanh,3.1530762776980974e-05,134.0,146.0,0.7,0.15,200.0,0.493254804795641,0.04826643198162143,-1,-1
Ptuvl,0.003509096255858655,5.0,0.08357790993132293,adam,tanh,1.3653876670985356e-05,120.0,120.0,0.7,0.15,200.0,0.654544590051503,0.012440608278196317,-1,-1
ETqfT,0.1828513984422302,5.0,0.10006439566904796,adam,tanh,2.64344635236781e-05,168.0,110.0,0.7,0.15,200.0,0.5288843301638163,0.013085826723070853,-1,-1
fvtWi,0.09128380068064973,5.0,0.09189698603766994,adam,tanh,5.622612776194093e-05,140.0,136.0,0.7,0.15,200.0,0.5171388430441721,0.038955514223342806,-1,-1
C6KNT,0.023072955132774693,5.0,0.07528476772884565,adam,tanh,8.10475074018234e-06,109.0,100.0,0.7,0.15,200.0,0.5524928560189981,0.047933522608005305,-1,-1
SYRFH,0.013273549978562081,5.0,0.0671401896250062,adam,tanh,2.3282972988959742e-05,124.0,128.0,0.7,0.15,200.0,0.602411607773163,0.05241563840363083,-1,-1
Y4Jil,0.0014730406161286447,70.0,0.04692451213803292,adam,tanh,3.785845244468826e-05,90.0,156.0,0.7,0.15,200.0,0.5454017410542878,0.030452880852099174,-1,-1
Uy1me,0.33336538402575344,5.0,0.11115807401959221,adam,tanh,2.072321676650764e-05,151.0,146.0,0.7,0.15,200.0,0.4822307126090604,0.026592313041779073,-1,-1
ekKpH,0.044698321149036685,30.0,0.08062504964407897,adam,elu,4.415662145577329e-05,79.0,173.0,0.7,0.15,200.0,0.6668713437904354,0.03313940940428797,-1,-1
VSWa5,0.21554623184724114,30.0,0.06019356754509341,adam,elu,4.434043244388602e-05,73.0,193.0,0.7,0.15,200.0,0.5683751948269349,0.053803840472560725,-1,-1
UJins,0.044016865599744284,30.0,0.10087337474209067,SGD,elu,4.7782455487103565e-05,78.0,177.0,0.7,0.15,200.0,0.6237742231409926,0.06710368277814326,-1,-1
iYBBr,0.48177213411889364,30.0,0.08125739319932712,SGD,elu,3.449964426989338e-05,42.0,166.0,0.7,0.15,200.0,0.6115991727806416,0.10159682087821537,-1,-1
GCgLr,0.11045748409976434,30.0,0.03849669755462132,adam,elu,5.1501879167436226e-05,32.0,189.0,0.7,0.15,200.0,0.5295196501815714,0.050142831950220346,-1,-1
MN8vP,0.07308757101281786,30.0,0.07240566584818375,SGD,elu,6.075965152368728e-05,67.0,57.0,0.7,0.15,200.0,0.5983722336998294,0.0907838118689685,-1,-1
yLPst,0.15951717381308805,30.0,0.08708650024780866,SGD,elu,6.910840798264748e-05,94.0,185.0,0.7,0.15,200.0,0.6041206436951092,0.053693376787529126,-1,-1
LnoUs,0.34211006621173673,50.0,0.1260527591209754,adam,elu,6.538717369193802e-05,81.0,30.0,0.7,0.15,200.0,0.523030330061894,0.01592522890905236,-1,-1
KDPgm,0.014288626241089768,30.0,0.06345426743391708,SGD,elu,3.9955015945648874e-05,62.0,161.0,0.7,0.15,200.0,0.5692373126787899,0.08869976859363424,-1,-1
GkBvU,0.005336423663501445,10.0,0.07667693675205141,SGD,elu,7.476080310124704e-05,51.0,200.0,0.7,0.15,200.0,0.5502730705889254,0.06371471793043111,-1,-1
r1sEy,1.0288455256704178e-06,100.0,0.11584751381979794,adam,elu,3.010591193091747e-05,98.0,172.0,0.7,0.15,200.0,0.4820510001296065,0.022221624606541132,-1,-1
HlgBy,0.02570885208457574,70.0,0.1072727642085604,SGD,elu,3.4059648579948246e-05,70.0,140.0,0.7,0.15,200.0,0.5970414121249016,0.10751287920484959,-1,-1
hDmAh,0.1236062659341348,30.0,0.053671066611439874,SGD,relu,4.9152348427609464e-05,21.0,68.0,0.7,0.15,200.0,0.6064562164057836,0.07692028567958172,-1,-1
St4J6,0.04016778044841544,50.0,0.04311632672250501,adam,elu,4.481690033355056e-05,115.0,151.0,0.7,0.15,200.0,0.575512921857162,0.06504075976635083,-1,-1
ei0C1,0.49171866275943904,10.0,0.011425582718826627,SGD,elu,8.185410257725505e-05,57.0,182.0,0.7,0.15,200.0,0.6492918050731593,0.027385824802629254,-1,-1
xA9Bx,0.22983068164283788,30.0,0.08493632154116981,SGD,elu,5.596543311800186e-05,78.0,149.0,0.7,0.15,200.0,0.6824491475801711,0.036112226061719974,-1,-1
Ro16T,0.34001110713722765,100.0,0.0673580267857947,SGD,elu,5.6361970047742156e-05,42.0,133.0,0.7,0.15,200.0,0.6455410619399198,0.0766014611141606,-1,-1
XuOYJ,0.06392476882104949,70.0,0.08481253234036336,SGD,relu,6.312039400064918e-05,15.0,95.0,0.7,0.15,200.0,0.5853814278288227,0.11535523874978337,-1,-1
GUvBg,0.20574637311732696,50.0,0.05735560757801483,SGD,elu,5.980037932889589e-05,92.0,149.0,0.7,0.15,200.0,0.5764764968380873,0.0395553568691003,-1,-1
sCCCX,0.00018122943782287004,30.0,0.09463102403169511,SGD,elu,9.258098728551826e-05,101.0,157.0,0.7,0.15,200.0,0.5038963600794057,0.010103475612118494,-1,-1
VdLGl,0.24438854183751055,5.0,0.050004734026614414,SGD,elu,5.234471108762086e-05,27.0,84.0,0.7,0.15,200.0,0.5967905349946564,0.013735437664128108,-1,-1
IjLOr,0.011770916640003189,10.0,0.12130446520780376,SGD,elu,7.852515609190699e-05,85.0,44.0,0.7,0.15,200.0,0.6037683238947879,0.08691411189084715,-1,-1
MEK63,0.1513073727599338,5.0,0.02700481794762008,SGD,relu,4.132469998459768e-05,129.0,103.0,0.7,0.15,200.0,0.603641362850048,0.030088481647802635,-1,-1
WUoCt,0.0036240625655479435,100.0,0.1349913615882652,SGD,elu,6.705638813969832e-05,107.0,113.0,0.7,0.15,200.0,0.4963817452190196,0.03253466749826806,-1,-1
gpBF1,1.476606921230715e-05,5.0,0.10865351576887829,SGD,elu,7.473838555907153e-05,38.0,127.0,0.7,0.15,200.0,0.4871803726453776,0.030816548368415034,-1,-1
UleM4,5.554170310801121e-05,70.0,0.10293570219468921,SGD,elu,5.453554661925485e-05,113.0,118.0,0.7,0.15,200.0,0.5206979285963063,0.052400634192011644,-1,-1
Z4EEN,0.018693448366807214,30.0,0.035429540313674866,SGD,relu,8.504649711176038e-05,52.0,164.0,0.7,0.15,200.0,0.5858960462327403,0.06383241347577108,-1,-1
t00gH,0.0007381258362683523,5.0,0.11360898773603542,SGD,elu,7.092866196684515e-05,32.0,77.0,0.7,0.15,200.0,0.5388678666628468,0.047962531281990906,-1,-1
iSscU,0.0756570843891527,50.0,0.09339250568148028,SGD,elu,5.753418005043132e-05,76.0,110.0,0.7,0.15,200.0,0.6280837359432578,0.08279172657041173,-1,-1
Wnqlo,1.6758994118963553e-06,10.0,0.06257856017995767,SGD,elu,6.401882028072026e-05,45.0,196.0,0.7,0.15,200.0,0.4537915543530288,0.062232677735368065,-1,-1
NZFey,0.0019744092031171757,5.0,0.09870181412804857,SGD,relu,4.6716631573966016e-05,69.0,143.0,0.7,0.15,200.0,0.5229518910089404,0.08120183625362946,-1,-1
V95Xx,0.10006293994578909,30.0,0.06959764377385953,SGD,elu,3.738336247911603e-05,64.0,71.0,0.7,0.15,200.0,0.6235657898146666,0.04120400706497659,-1,-1
SdmvS,0.03355342905728215,5.0,0.08833334271862857,SGD,elu,2.5897097237945644e-05,137.0,131.0,0.7,0.15,200.0,0.5664117393565222,0.04473531318642435,-1,-1
Ll4GD,0.007402251837893223,100.0,0.07796102818287172,SGD,elu,6.06899016423897e-05,89.0,52.0,0.7,0.15,200.0,0.5170262384719109,0.033229562368659205,-1,-1
jw3aO,0.4021796620014671,70.0,0.14877425050689808,SGD,elu,3.0288475057755068e-05,166.0,137.0,0.7,0.15,200.0,0.5988321751189598,0.026127636647439324,-1,-1
iiJOG,0.00024634910957590286,5.0,0.09840485241510494,SGD,relu,4.914999969048763e-05,60.0,178.0,0.7,0.15,200.0,0.5034489660781798,0.03949110421502553,-1,-1
GBdsY,9.11892503090815e-06,30.0,0.07470792699837948,SGD,elu,7.655943183814925e-05,106.0,169.0,0.7,0.15,200.0,0.5200229990448366,0.02066862469049511,-1,-1
xSsrN,0.48743139555429027,50.0,0.042365087897302735,SGD,elu,2.8205444277650427e-05,95.0,189.0,0.7,0.15,200.0,0.5676193709031699,0.0480036034077076,-1,-1
sHQ1w,0.0010525190891107808,5.0,0.04924747465511245,SGD,elu,1.1686632901884224e-05,146.0,106.0,0.7,0.15,200.0,0.5154878733367055,0.06099633489567281,-1,-1
BqV7P,0.2701132058998996,10.0,0.11724889191074919,SGD,elu,8.13292274161422e-05,10.0,95.0,0.7,0.15,200.0,0.6285891678978287,0.045697284981991285,-1,-1
l1YaU,0.00012157088584646322,30.0,0.022544300236000778,SGD,elu,3.572283801013709e-05,132.0,89.0,0.7,0.15,200.0,0.5044218138749538,0.034481003532816724,-1,-1
kTk9X,0.17679076882005454,5.0,0.13098260609195117,SGD,relu,4.2024953017701176e-05,21.0,122.0,0.7,0.15,200.0,0.6552976039264362,0.04382129651734163,-1,-1
bL5Z7,0.05552198909461248,100.0,0.05825364407818538,SGD,elu,5.311004566799477e-05,125.0,164.0,0.7,0.15,200.0,0.5903658391950337,0.0620020365945426,-1,-1
m9DIH,0.02738904442439824,5.0,0.10550482888274255,SGD,elu,3.906573265708552e-05,117.0,63.0,0.7,0.15,200.0,0.6577174533739394,0.04517911407502329,-1,-1
HsR7Y,0.004625539602143407,30.0,0.08090637508624962,SGD,tanh,7.154386008343246e-05,35.0,146.0,0.7,0.15,200.0,0.5430228666881242,0.043460790781019436,-1,-1
RnFdR,0.13275550624152088,70.0,0.05373309196466981,SGD,elu,1.6539814235988097e-05,53.0,154.0,0.7,0.15,200.0,0.5852250196178324,0.05962330133918507,-1,-1
Ni9s9,0.010159769020621844,5.0,0.14381002220931682,SGD,elu,6.838164437180207e-05,84.0,116.0,0.7,0.15,200.0,0.6612000583564418,0.0478006189231421,-1,-1
FfnC2,0.32109737300479513,50.0,0.07115623162294614,SGD,relu,5.086648881861052e-05,48.0,150.0,0.7,0.15,200.0,0.5867708422292628,0.06105709767560713,-1,-1
rjCTz,0.01691533123894348,30.0,0.08358682822244692,SGD,elu,5.778427704690526e-05,72.0,142.0,0.7,0.15,200.0,0.5120139540240113,0.07186850052417441,-1,-1
pcTEe,0.0806678034874588,10.0,0.09132724883623027,SGD,tanh,3.408511416761026e-05,101.0,126.0,0.7,0.15,200.0,0.5883169109158389,0.05641401794980462,-1,-1
mQtIZ,0.22975406360935544,5.0,0.12516514414875304,SGD,elu,2.1213900064087265e-05,179.0,160.0,0.7,0.15,200.0,0.5824645621733128,0.049667307109501416,-1,-1
b19jq,3.871496200700282e-05,100.0,0.03485649010332135,SGD,elu,4.547777438190924e-05,58.0,135.0,0.7,0.15,200.0,0.4708763401158375,0.04992170804318947,-1,-1
XnziU,0.0006023226509501789,5.0,0.06820738367178428,SGD,elu,8.513896600408782e-05,159.0,102.0,0.7,0.15,200.0,0.49109683849015495,0.07873508710502315,-1,-1
ibsyQ,0.0028838966296268983,30.0,0.06243680065678846,SGD,relu,6.625645158064234e-05,195.0,82.0,0.7,0.15,200.0,0.44183524935024393,0.051109597841464065,-1,-1
UQhvR,0.021613566430944375,70.0,0.06574824559591913,SGD,elu,5.533679154474939e-05,151.0,109.0,0.7,0.15,200.0,0.5906334949670111,0.09016617960873058,-1,-1
BQ0bD,0.050704404025646535,5.0,0.046407602763926324,SGD,tanh,4.0381682573078224e-05,75.0,182.0,0.7,0.15,200.0,0.6575571189475584,0.062498284146679274,-1,-1
SRA7c,0.11274723335900429,50.0,0.07334339025050272,SGD,elu,6.240291022758374e-05,80.0,168.0,0.7,0.15,200.0,0.6181262957001497,0.03813428381294354,-1,-1
OR3El,0.005780845930627861,30.0,0.09615066946515988,SGD,elu,4.963007107551763e-06,67.0,38.0,0.7,0.15,200.0,0.5033314041866799,0.04296049707084098,-1,-1
V03Px,0.036110910709789536,10.0,0.04045399192119144,SGD,elu,2.4668216591720062e-05,140.0,198.0,0.7,0.15,200.0,0.55017489180598,0.07393569231529554,-1,-1
Bj9TL,0.007895264083858667,5.0,0.11000049600769707,SGD,relu,3.2735207580141665e-05,39.0,97.0,0.7,0.15,200.0,0.6047157759952109,0.07089776842957023,-1,-1
vwSbC,0.4056722116021133,100.0,0.08831511172384293,adam,tanh,8.836440166513486e-05,111.0,173.0,0.7,0.15,200.0,0.5224473409610153,0.02147661491492658,-1,-1
a1Dfx,0.1785174034007653,5.0,0.10273139475560883,SGD,elu,1.7920751766898703e-05,48.0,130.0,0.7,0.15,200.0,0.6180246484461016,0.05118256221839918,-1,-1
U869F,0.0003503104313125918,30.0,0.07634316937454105,SGD,elu,4.795522224635264e-05,121.0,189.0,0.7,0.15,200.0,0.5093519526636372,0.021141634792947603,-1,-1
ySVmr,0.06693015270588666,70.0,0.05540043677753763,SGD,elu,5.8428041387803283e-05,97.0,156.0,0.7,0.15,200.0,0.6170605996070012,0.06401739031763837,-1,-1
lRvFj,0.3052529868979025,5.0,0.028409760097605236,SGD,elu,7.376471010158737e-05,26.0,140.0,0.7,0.15,200.0,0.611079073375506,0.060975994575803286,-1,-1
aEGzt,0.0019297333795637375,50.0,0.008552554444513125,adam,relu,5.252717807916287e-05,86.0,72.0,0.7,0.15,200.0,0.6177657170948413,0.10702997655495504,-1,-1
gvUhT,0.4848637045032719,30.0,0.09215354510209338,SGD,tanh,4.423783183593609e-05,12.0,79.0,0.7,0.15,200.0,0.6471227230337356,0.018461255083337725,-1,-1
URvje,0.001167550944217619,10.0,0.08494551077880376,SGD,elu,3.6445935456914575e-05,90.0,93.0,0.7,0.15,200.0,0.47716120553255037,0.022872400640282963,-1,-1
YVKEH,0.029524093595726577,5.0,0.07933908004698069,SGD,elu,8.756676962089246e-07,16.0,86.0,0.7,0.15,200.0,0.5453378593666648,0.039499139952399016,-1,-1
ECfLc,3.217574756739211e-06,100.0,0.12007264163728876,adam,elu,6.017015397212769e-05,105.0,122.0,0.7,0.15,200.0,0.43850136268585177,0.025816162855651453,-1,-1
Kg3Vq,0.013310578910015785,5.0,0.06025354716348703,SGD,elu,9.912041593250948e-05,62.0,59.0,0.7,0.15,200.0,0.6154137739707136,0.06493500794132955,-1,-1
TBFGe,0.09851991986598699,30.0,0.08170671298161701,adam,elu,4.333325923793658e-05,83.0,178.0,0.7,0.15,200.0,0.6284531200427566,0.08044032119053754,-1,-1
ujSN7,0.047038840637160094,30.0,0.0713319608406528,adam,elu,4.970070387389687e-05,77.0,172.0,0.7,0.15,200.0,0.5707031492795626,0.04595136438428975,-1,-1
FFF6V,0.13657096011328157,30.0,0.06474787805803851,adam,elu,4.731672129671243e-05,55.0,195.0,0.7,0.15,200.0,0.5277938893793046,0.026071682791321972,-1,-1
iWXKw,0.24211180178993447,30.0,0.0985214386407802,adam,elu,3.91950840876187e-05,92.0,184.0,0.7,0.15,200.0,0.5079480858712545,0.02495229076865068,-1,-1
kBJAv,0.04209264570338374,30.0,0.09001150395293388,adam,elu,2.8947401013773612e-05,80.0,147.0,0.7,0.15,200.0,0.5913446645904223,0.06563214375846423,-1,-1
xhuWL,0.08238847367069224,30.0,0.08562261248691332,adam,elu,4.173393921442974e-05,42.0,162.0,0.7,0.15,200.0,0.6053996395546701,0.08466877960301712,-1,-1
pv7UQ,0.18799057479115852,30.0,0.07385474408061576,adam,elu,3.2007613618722776e-05,70.0,159.0,0.7,0.15,200.0,0.5311500541794578,0.07032830527791309,-1,-1
xC3Co,0.01967295302489536,30.0,0.07884709989289998,adam,elu,4.571083072166475e-05,99.0,51.0,0.7,0.15,200.0,0.6419638400870618,0.045632160640378686,-1,-1
