,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
Hl6tU,0.00029370405697316386,30.0,0.019280449161544123,adam,relu,3.5361873609966546e-06,146.0,121.0,0.7,0.15,200.0,11.0,0.5631049258518803,0.09089474703322967,-1,-1
JExXk,0.00039666201289973883,30.0,0.01079632225554467,adam,relu,1.5262952293363944e-05,167.0,110.0,0.7,0.15,200.0,15.0,0.5296789549442418,0.047820153078313395,-1,-1
Lx3Kq,0.0005799299002437175,30.0,0.026048588658805716,adam,relu,1.840518157765137e-05,134.0,128.0,0.7,0.15,200.0,18.0,0.5645364219503342,0.03964442491479152,-1,-1
ueZf9,0.00013251552663103488,30.0,0.006606835836063483,adam,relu,1.1196985269051195e-05,175.0,115.0,0.7,0.15,200.0,14.0,0.6287831520650016,0.03859958489164084,-1,-1
c0nJ7,0.00099096033502687,30.0,0.019853692802130687,adam,relu,6.300278791695901e-06,160.0,118.0,0.7,0.15,200.0,19.0,0.5905168953870583,0.06715335797197866,-1,-1
jqIsh,8.201663545683145e-05,30.0,0.027016130160291356,adam,relu,2.5186463867099435e-06,151.0,124.0,0.7,0.15,200.0,12.0,0.5824845094260027,0.0661760992982451,-1,-1
Vgcuc,0.00025238088934474663,30.0,0.03189536824786729,adam,relu,7.801537707975204e-06,164.0,144.0,0.7,0.15,200.0,16.0,0.6089555135176251,0.07049079084450018,-1,-1
ZcjUm,0.00017180586294566772,30.0,0.012662488667978113,adam,relu,1.5027600083454914e-05,171.0,131.0,0.7,0.15,200.0,10.0,0.5527734465531674,0.03135012726791329,-1,-1
dRWnS,0.00041725435282348623,30.0,0.008715846592685095,adam,relu,1.9758794505658085e-05,123.0,149.0,0.7,0.15,200.0,18.0,0.5954002091747304,0.0313112654204195,-1,-1
JIwUF,0.30351242888003327,30.0,0.02513452429922178,adam,relu,1.220617893738868e-05,181.0,138.0,0.7,0.15,200.0,14.0,0.4971298021586762,0.0027589344582616498,-1,-1
A2zhb,0.0013951728360889323,30.0,0.0212369991521828,adam,relu,3.949199432498442e-06,143.0,104.0,0.7,0.15,200.0,20.0,0.5741086529235719,0.06853602172224765,-1,-1
Bj8pm,0.00010634424413936069,30.0,0.033441997112445165,adam,relu,2.469540312713102e-05,138.0,97.0,0.7,0.15,200.0,22.0,0.6127658253273217,0.07134032714901928,-1,-1
DRalk,0.0008155992507937354,30.0,0.015238623564329243,adam,relu,8.7927753369563e-06,158.0,126.0,0.7,0.15,200.0,11.0,0.5738710325679044,0.027404753950479647,-1,-1
aR0V3,0.0002971197922914755,30.0,0.01841284686713171,adam,relu,1.0302685382968543e-05,156.0,141.0,0.7,0.15,200.0,17.0,0.5668074970192503,0.05878985979672853,-1,-1
KLTnq,0.0005743879041531006,30.0,0.029932215998302675,adam,relu,1.8029123203621048e-06,149.0,116.0,0.7,0.15,200.0,15.0,0.5702744124494126,0.05220298146218339,-1,-1
cA8Kt,6.189678127264302e-05,30.0,0.004103657460981899,adam,relu,1.643485566377421e-05,146.0,120.0,0.7,0.15,200.0,21.0,0.4855944472149914,0.10516401455150282,-1,-1
nFkfr,0.00013517748958732462,30.0,0.021983623868258084,adam,relu,4.579982141570109e-06,170.0,100.0,0.7,0.15,200.0,12.0,0.6131090958689367,0.09579890529407822,-1,-1
j7Jpy,0.0017039877078399018,30.0,0.013263831563603213,adam,relu,3.637628998623727e-07,131.0,113.0,0.7,0.15,200.0,13.0,0.5661406422965297,0.03995641470922195,-1,-1
h3Gid,0.00021242442736722723,50.0,0.0002290819845636033,adam,relu,2.800417649221859e-05,162.0,133.0,0.7,0.15,200.0,16.0,0.5911176182826193,0.10900070152942122,-1,-1
dcK9X,0.0024653825348906226,30.0,0.03499309017491506,adam,relu,1.775610188825029e-05,186.0,109.0,0.7,0.15,200.0,17.0,0.6264176984623192,0.07318840100812472,-1,-1
crXpw,0.0003251972133827236,50.0,0.04802483928099505,adam,relu,6.3994082784756e-06,176.0,123.0,0.7,0.15,200.0,19.0,0.607751424104783,0.059628542915549164,-1,-1
OD1fX,0.0005300995237338941,30.0,0.009180558934620978,adam,relu,1.0877384116326689e-05,140.0,146.0,0.7,0.15,200.0,22.0,0.5757122148282345,0.07406052659459872,-1,-1
d5oKv,0.0011330744981029245,5.0,0.016424241132221545,adam,relu,2.1214670932620033e-05,166.0,135.0,0.7,0.15,200.0,46.0,0.582561270193282,0.039025387066306226,-1,-1
