,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
sLSuH,8.079270238703583e-05,50.0,0.11325647557081253,SGD,elu,0.06708564931112942,57.0,139.0,0.7,0.15,200.0,56.0,0.4600386058874918,0.1180637937530559,0.5063795853269537,0.16180496435706831
eFePy,0.0002489198919882834,5.0,0.25693041189584986,SGD,tanh,0.07448255774368427,12.0,48.0,0.7,0.15,200.0,69.0,0.46815513589632934,0.11529923925940577,0.5207336523125996,0.15849329942853166
bsDdt,0.003344662760095651,70.0,0.3497720596932692,SGD,tanh,0.06629725398711045,177.0,55.0,0.7,0.15,200.0,42.0,0.5040229931451938,0.09847034142662299,0.5432216905901116,0.13941474083749444
AZzXC,5.87438926445914e-05,10.0,0.2452041567025458,adam,relu,0.054859338282636644,155.0,187.0,0.7,0.15,200.0,35.0,0.6014564994566516,0.09834362363776716,0.6834928229665072,0.15919608152363
S2Cp0,0.002859091711788137,50.0,0.1594908397319486,adam,relu,0.07363307223061862,57.0,98.0,0.7,0.15,200.0,58.0,0.6435002840922113,0.1324613081108733,0.675598086124402,0.1856142790225539
aM64H,2.868964964580713e-05,5.0,0.2693211463912332,SGD,tanh,0.041870027752593436,157.0,79.0,0.7,0.15,200.0,56.0,0.5141988195043853,0.12364258432001485,0.5733652312599681,0.16460574177483647
UISGW,0.004545142380189365,30.0,0.10402888589806417,SGD,tanh,0.0061392098517288,15.0,183.0,0.7,0.15,200.0,27.0,0.6180284781611706,0.10697767415241964,0.7381977671451356,0.1728392510209333
WdSY2,0.00012161260176299272,50.0,0.2881505433136405,SGD,tanh,0.003391817860737867,58.0,54.0,0.7,0.15,200.0,34.0,0.43126800454824055,0.12412601746940137,0.5377990430622008,0.14716978818507173
cVAT5,0.0016824205502002489,50.0,0.16081155487186816,adam,relu,0.09850646685687803,142.0,198.0,0.7,0.15,200.0,37.0,0.5635703222366601,0.10716227249051635,0.5710526315789475,0.1436325463537463
sVKRf,0.0024301739553358897,50.0,0.3068797096393634,SGD,tanh,0.013700708363538051,78.0,50.0,0.7,0.15,200.0,24.0,0.5176263635932472,0.1251317181435014,0.621371610845295,0.17217376828632097
uJAJE,2.1583399867899873e-05,30.0,0.36142238984225394,adam,tanh,0.06094272081096891,38.0,185.0,0.7,0.15,200.0,40.0,0.5594275539315077,0.12076949961657964,0.6218500797448165,0.19377885416587223
qHnTH,2.04891406362657e-06,100.0,0.05076402326052492,adam,relu,0.058316439440744695,95.0,190.0,0.7,0.15,200.0,17.0,0.4686044803450953,0.08139140005768684,0.5167464114832536,0.10835381058306794
hivz5,4.519784427606724e-06,10.0,0.21602325269447287,SGD,relu,0.00899567113152574,95.0,150.0,0.7,0.15,200.0,19.0,0.4714032217075294,0.044068209510661156,0.49681020733652315,0.024245571859789535
z51JH,2.174918718907837e-06,5.0,0.005364418918948655,adam,tanh,0.0013590212642470068,38.0,173.0,0.7,0.15,200.0,68.0,0.5611674297089155,0.11399034959577921,0.633652312599681,0.16455442897422246
QgmFb,4.9826664787371236e-05,30.0,0.025891768837436137,adam,elu,0.016126874605051578,150.0,177.0,0.7,0.15,200.0,45.0,0.7484518905398317,0.08882885678859455,0.8395534290271133,0.08986274924072077
clXCF,0.00023008921397921458,100.0,0.049928789055657945,adam,relu,0.05430703858844979,177.0,144.0,0.7,0.15,200.0,57.0,0.5871344337290689,0.09715764527209324,0.6740829346092504,0.1433709123778586
k1N9Y,0.00043631456343794987,50.0,0.11132498460234529,adam,elu,0.013257636672801743,55.0,153.0,0.7,0.15,200.0,18.0,0.8211244404142983,0.09907505883288384,0.8510366826156298,0.12071626943013883
ly26I,0.00024060535505359865,5.0,0.06898946183302233,adam,relu,0.03913344125823605,131.0,193.0,0.7,0.15,200.0,32.0,0.7006635286797827,0.16800716250884742,0.749043062200957,0.17482095497127306
tHKwA,3.521436144479025e-05,5.0,0.07075745049090036,adam,tanh,0.04551115088808103,30.0,52.0,0.7,0.15,200.0,25.0,0.6625449661902082,0.18882615591076998,0.7625996810207336,0.20519134711559897
Yk30S,0.0006271028915473309,30.0,0.07937564826865491,SGD,relu,0.0885586357848093,47.0,155.0,0.7,0.15,200.0,70.0,0.5162275028107302,0.07773773603765186,0.5536682615629983,0.13637858186843055
Kg5jv,0.05442227876421445,30.0,0.2141099978821079,SGD,relu,0.03426734124626015,65.0,183.0,0.7,0.15,200.0,63.0,0.6234173310083571,0.1719017200122113,0.6350877192982456,0.17817076548724398
fZOO2,4.1088880903136135e-06,100.0,0.039484035003022916,SGD,tanh,0.019576660630329437,91.0,57.0,0.7,0.15,200.0,42.0,0.4371654536124351,0.14205159713047633,0.4925039872408294,0.1542996054613806
OirSz,0.29862291452009193,30.0,0.14349211755965072,adam,tanh,0.006881523741249018,194.0,116.0,0.7,0.15,200.0,37.0,0.6475425448170963,0.09684011515957539,0.5028708133971291,0.14743658538024662
D0U3E,0.006772394007195124,30.0,0.3000542063726504,adam,relu,0.09034985203549484,157.0,98.0,0.7,0.15,200.0,57.0,0.6581616335876104,0.12533267865461292,0.49401913875598086,0.01794258373205741
kzFNS,0.001766333356586633,70.0,0.31339666451367215,SGD,tanh,0.03497865414851327,190.0,52.0,0.7,0.15,200.0,27.0,0.46869949990489496,0.12983759624858807,0.5496012759170654,0.21697648724829532
i2sbr,0.014837968784157735,70.0,0.2810896283723134,SGD,relu,0.017293164005698646,75.0,168.0,0.7,0.15,200.0,68.0,0.6297481363789784,0.1218380529596716,0.740829346092504,0.1384513328708227
AMXjL,0.08571557489181203,70.0,0.2567732090445433,adam,tanh,0.0005594619274751911,50.0,78.0,0.7,0.15,200.0,53.0,0.7459171237206716,0.16534070844394244,0.6379585326953747,0.2624959050744538
sUKJ6,0.24248499868404552,30.0,0.19481146544885114,adam,tanh,0.035887922034026035,64.0,90.0,0.7,0.15,200.0,14.0,0.6321429566705632,0.11858499509862107,0.5446570972886763,0.11666642138160044
CtwU9,0.04136571636162736,50.0,0.02874649176291464,SGD,elu,0.009097929972310603,138.0,126.0,0.7,0.15,200.0,50.0,0.7768583099037879,0.23272804102243722,0.8452950558213717,0.10366335407351364
lXhOo,0.00018637953984097894,100.0,0.38295813348335866,SGD,tanh,0.028609968722834514,34.0,159.0,0.7,0.15,200.0,25.0,0.43908995494883163,0.12591285126489637,0.5791068580542265,0.17780261680726514
B18fv,0.001659525569161566,70.0,0.2765610693489988,adam,elu,0.01727467166497103,57.0,175.0,0.7,0.15,200.0,62.0,0.8509278853886052,0.07521368047669746,0.8679425837320573,0.020019602276890845
yYRHQ,0.0021377262328163707,10.0,0.05820599828388793,SGD,tanh,0.08161081698104589,60.0,76.0,0.7,0.15,200.0,14.0,0.6486440895434171,0.13171858363913683,0.6860446570972887,0.17542701498672697
Igws2,0.046719829484945366,100.0,0.12816543989566567,SGD,tanh,0.017475162532507228,56.0,191.0,0.7,0.15,200.0,21.0,0.7684857707239318,0.12711679667284595,0.8422647527910685,0.11179631724834523
oHr2u,0.000399770629167491,70.0,0.16404588231981904,SGD,relu,0.08306961680300734,87.0,40.0,0.7,0.15,200.0,10.0,0.5021668450809644,0.059002401666456324,0.5494417862838915,0.0946903800275849
aH2MZ,0.004647870764835273,30.0,0.025840387499270978,adam,tanh,0.049452740394106014,188.0,106.0,0.7,0.15,200.0,49.0,0.8148532992420376,0.07357561901857226,0.7216905901116426,0.18738131499556085
ebLGF,5.3618429058774214e-05,10.0,0.004930608640264289,adam,tanh,0.09150556381337877,199.0,46.0,0.7,0.15,200.0,58.0,0.6867719468712439,0.09512820454008127,0.7314194577352472,0.15124495340236024
yczfY,0.4707816470253868,5.0,0.3217845756706339,adam,relu,0.08867811054437258,103.0,198.0,0.7,0.15,200.0,37.0,0.5015576923076923,0.0046730769230768805,0.5,0.0
VHjty,2.1295030048023028e-05,30.0,0.3935485583268942,SGD,tanh,0.011385839825660427,40.0,43.0,0.7,0.15,200.0,66.0,0.3722028848096535,0.11986280191336549,0.48245614035087714,0.13422405334956658
pviu1,0.00016311442115971806,50.0,0.3296087299131718,SGD,tanh,0.09523837104614591,109.0,77.0,0.7,0.15,200.0,56.0,0.4105815060324035,0.15662742908737176,0.45837320574162677,0.08976928939599166
FVSDX,0.013537621077352822,100.0,0.2083741297029499,SGD,elu,0.09524741356982978,181.0,182.0,0.7,0.15,200.0,15.0,0.6046821981249797,0.14306259309668778,0.6614035087719298,0.18643928815925212
snGcV,0.0004234420925061115,70.0,0.13458354892744082,SGD,elu,0.004841861778444079,122.0,14.0,0.7,0.15,200.0,59.0,0.44483738407230045,0.11071703499929846,0.4787878787878788,0.15497403388592274
gOejg,0.0013338106042527528,10.0,0.39944312313515445,adam,tanh,0.0643442942316829,141.0,16.0,0.7,0.15,200.0,25.0,0.6738047645468249,0.14110667284570338,0.6232057416267943,0.1793777181621699
QPBGP,0.001139214074915673,70.0,0.2095542116795794,SGD,relu,0.08153857133898021,77.0,129.0,0.7,0.15,200.0,41.0,0.47746463221576185,0.10644483591425699,0.4931419457735247,0.10611827047011897
kImst,0.09263134205423036,70.0,0.17288679777518104,adam,tanh,0.043918339724035596,114.0,138.0,0.7,0.15,200.0,22.0,0.7993362041730825,0.06442737172922078,0.6531100478468899,0.17930422956748657
BKlDV,0.0005249769696065006,30.0,0.23807532574904192,adam,tanh,0.008988659105594243,28.0,189.0,0.7,0.15,200.0,40.0,0.8037915625864753,0.0991747586498115,0.8658692185007973,0.04405754975312695
Gk6m8,3.2603107213033477e-06,5.0,0.2635814294705977,adam,relu,0.06223748439948349,21.0,108.0,0.7,0.15,200.0,12.0,0.5010076464614688,0.07333948764693467,0.5645135566188196,0.08666280554619966
wHoyP,6.157105879273708e-06,70.0,0.3420893140967267,SGD,tanh,0.04647697629061573,15.0,135.0,0.7,0.15,200.0,49.0,0.44312689086052737,0.11799538521910809,0.44122807017543864,0.17807574641790375
tK7Ha,8.290630441025636e-05,10.0,0.24152203038826583,SGD,elu,0.02222920310329154,189.0,113.0,0.7,0.15,200.0,16.0,0.47512218439389836,0.07435617281316832,0.44354066985645935,0.14104051605007936
oRGy5,0.024269608014758314,10.0,0.014538047758782336,SGD,tanh,0.0001163950745276754,93.0,163.0,0.7,0.15,200.0,17.0,0.8624711356706614,0.1191435151048057,0.8433811802232855,0.04785114282002981
DPmQf,2.3855200496929888e-05,5.0,0.22909634100185983,SGD,elu,0.08705362799621244,33.0,149.0,0.7,0.15,200.0,38.0,0.4405877089311715,0.10592217994063434,0.5811004784688996,0.10564912203655948
uolQr,1.4316887980341843e-05,50.0,0.0695891091771891,adam,tanh,0.05026520273863375,199.0,174.0,0.7,0.15,200.0,12.0,0.6217117990924554,0.15651987567108033,0.6633971291866029,0.19796012668581475
o9c6s,0.08794304764498123,5.0,0.3332982246505076,SGD,relu,0.019186568110541192,143.0,133.0,0.7,0.15,200.0,30.0,0.7303387228654775,0.16047011444014947,0.7416267942583732,0.19737381785027278
tTFEx,6.0307098484341915e-06,30.0,0.3638558185256402,SGD,tanh,0.028251819065139263,97.0,43.0,0.7,0.15,200.0,23.0,0.44185160506024435,0.10219558145736225,0.4881977671451356,0.08427469040699877
WataE,0.0019929241865544807,30.0,0.307652671425173,adam,relu,0.04215134780460106,23.0,51.0,0.7,0.15,200.0,53.0,0.6948156692755656,0.15313244482530194,0.7253588516746412,0.18841295512543496
gOrDb,8.18319620523789e-06,5.0,0.11535697159239794,adam,elu,0.0183195402767105,87.0,161.0,0.7,0.15,200.0,36.0,0.5774326072850161,0.16277834857431434,0.6535885167464114,0.17664915102322673
Q2ZPg,2.834654740296757e-06,50.0,0.17436585561033127,adam,elu,0.05657897043503608,80.0,183.0,0.7,0.15,200.0,69.0,0.5045217726511056,0.1373512030989802,0.5708133971291866,0.15146049547227747
mPMXa,3.889520563474994e-06,30.0,0.020567845226436357,SGD,relu,0.029689536073741044,81.0,95.0,0.7,0.15,200.0,66.0,0.5249315909315909,0.03512274547317015,0.5538277511961722,0.06024112616894981
dumVL,0.10122653948345704,50.0,0.20846202768832756,SGD,relu,0.009550838327650947,29.0,18.0,0.7,0.15,200.0,63.0,0.6867267748836554,0.1650182552123455,0.7645135566188198,0.18236265673182978
TtdJq,0.00011870760493366173,50.0,0.3615828610658254,SGD,elu,0.04630277650680065,55.0,169.0,0.7,0.15,200.0,55.0,0.5105486813951965,0.13364165674975542,0.6027113237639552,0.14423445659464967
spmvF,0.24695454580501258,30.0,0.2806426995263164,SGD,tanh,0.009105471479378669,194.0,185.0,0.7,0.15,200.0,44.0,0.8384834403034442,0.15110911049263023,0.8690590111642743,0.02367172193415608
vSDM2,6.304431248522543e-06,70.0,0.2772592015949077,SGD,tanh,0.05856146836988584,71.0,142.0,0.7,0.15,200.0,37.0,0.4580344225416099,0.07738224233820355,0.5247208931419458,0.1606370211008215
bnTSj,0.00011147259510787955,30.0,0.059251685073901286,SGD,relu,0.05306092638602882,16.0,53.0,0.7,0.15,200.0,53.0,0.47594383463344564,0.09779138425471194,0.5361244019138757,0.12874432038260444
Hbpjw,0.012766168386440997,10.0,0.19701117609566313,SGD,elu,0.02296222214075896,82.0,194.0,0.7,0.15,200.0,63.0,0.7906757245743053,0.13894576391729813,0.8593301435406697,0.0681481864878777
R8kie,0.0001218148128788238,30.0,0.3495809872446677,SGD,elu,0.05258641037373371,56.0,151.0,0.7,0.15,200.0,13.0,0.4427225515138031,0.14979736000162028,0.5768740031897927,0.17044069914009263
tqPk5,0.021187970101271852,50.0,0.023252584147247957,adam,tanh,0.05410533357570903,34.0,137.0,0.7,0.15,200.0,25.0,0.7919591847803187,0.09614042655135842,0.5720095693779904,0.16450605742006552
wnXMp,0.003895336851165691,50.0,0.1282804667628141,SGD,elu,0.013645558436925243,105.0,85.0,0.7,0.15,200.0,49.0,0.5190366579728228,0.19077405308077044,0.5854864433811803,0.16838880424431338
Maxs5,6.986216873306442e-06,30.0,0.2291664185451627,adam,elu,0.08035837206772918,52.0,34.0,0.7,0.15,200.0,33.0,0.5154320305409748,0.12077321449214337,0.6139553429027113,0.11862022033677942
F8KFZ,1.273487659507388e-05,70.0,0.21736895593620723,SGD,tanh,0.09962229929688325,55.0,48.0,0.7,0.15,200.0,64.0,0.39737417822237414,0.14728278510563422,0.465231259968102,0.12413181736806002
QJa0r,1.1262343816331362e-05,10.0,0.23566703923196344,SGD,relu,0.053864362869642274,176.0,48.0,0.7,0.15,200.0,20.0,0.43102607127980547,0.11279740691524238,0.47663476874003186,0.13428754822653266
G2daA,0.00011285379190894512,5.0,0.27250205269635897,SGD,tanh,0.07999985205303095,159.0,138.0,0.7,0.15,200.0,26.0,0.5201936530483647,0.1016112663485384,0.6144338118022329,0.06941304179732671
nycuc,0.0012941756397567975,50.0,0.05546497000598949,SGD,relu,0.09273572406628253,111.0,109.0,0.7,0.15,200.0,25.0,0.4855110249227896,0.036481119706235854,0.4562200956937799,0.08160778448292325
ceGtI,0.00015990393886046813,70.0,0.17251060722118516,adam,relu,0.02784966248172456,162.0,168.0,0.7,0.15,200.0,30.0,0.6756347103043496,0.14386298887181623,0.7566188197767145,0.20365795754765906
O7Pou,0.030834861784174893,100.0,0.13794049349703036,SGD,elu,0.07834469169233435,55.0,140.0,0.7,0.15,200.0,58.0,0.6249919022422947,0.12068099026261597,0.7412280701754386,0.11388791095831113
MgvA8,0.041011445133291385,50.0,0.0842526108644206,adam,elu,0.04402881231758596,49.0,101.0,0.7,0.15,200.0,41.0,0.8341098569984468,0.11886785939516503,0.8091706539074961,0.16381070283611449
WNlux,0.004553553731962584,70.0,0.11307755600053655,adam,relu,0.005180939638286897,104.0,34.0,0.7,0.15,200.0,46.0,0.7876516234023974,0.19076529881356075,0.7728070175438597,0.17930970900830664
SZFfE,1.0621965279831527e-05,100.0,0.1431667397262213,adam,relu,0.03774724749643055,93.0,55.0,0.7,0.15,200.0,30.0,0.5093033098600451,0.07973389536602339,0.5167464114832536,0.10616488260451899
FdE4q,0.0004390913692702388,30.0,0.01804986204063046,SGD,tanh,0.08651342574436847,71.0,95.0,0.7,0.15,200.0,27.0,0.5268215414570152,0.09170522334131437,0.5548644338118022,0.14456211086397575
xhNsW,0.013657220323715575,70.0,0.35978424005348375,SGD,relu,0.0056252336216315426,36.0,180.0,0.7,0.15,200.0,30.0,0.6128891285768301,0.11173009179076387,0.6886762360446571,0.15687416858155773
xTJh4,0.014197926724872122,10.0,0.2155789506809762,adam,relu,0.0045520015992878025,74.0,155.0,0.7,0.15,200.0,67.0,0.7065118996270037,0.1576902822629872,0.6470494417862839,0.1811472272670119
eg388,0.04140182152640396,5.0,0.3041745758908021,SGD,relu,0.08262433892668941,93.0,33.0,0.7,0.15,200.0,25.0,0.5527818053822788,0.11333555105213802,0.5444976076555024,0.08900664752533541
NWfQq,0.018662546766115288,100.0,0.3339213270896754,adam,relu,0.09014570524225608,19.0,167.0,0.7,0.15,200.0,26.0,0.7095771418681542,0.11165251450909362,0.6242424242424243,0.18618213449391136
eNgTy,0.00010591466828007417,100.0,0.17764041850149792,adam,relu,0.0800156360837749,20.0,39.0,0.7,0.15,200.0,58.0,0.5680550511388844,0.09974122433756596,0.6456140350877193,0.11887178678235034
Qirg3,0.010125382050473463,50.0,0.019094854122358118,SGD,relu,0.05699310233857997,101.0,12.0,0.7,0.15,200.0,43.0,0.5522045917100573,0.10643586438825005,0.5606858054226476,0.10943037481232983
Snayv,3.843361505938012e-05,50.0,0.30841509887906804,adam,relu,0.08206698968773442,118.0,33.0,0.7,0.15,200.0,42.0,0.5481988079788348,0.06686111736166385,0.6027910685805422,0.1437546915878754
tSRYK,0.26857267058717776,100.0,0.2166110675417007,SGD,elu,0.07874872896761678,177.0,17.0,0.7,0.15,200.0,21.0,0.6630217805721282,0.09240350807976555,0.7,0.16492099533056243
Yp2in,0.2605647821535179,50.0,0.2765435377533723,adam,relu,0.07829726673169253,151.0,17.0,0.7,0.15,200.0,34.0,0.5409787888698971,0.07108928429948917,0.5,0.0
LUiua,0.05678773786717313,100.0,0.11520865495024668,adam,elu,0.061662116006508484,81.0,78.0,0.7,0.15,200.0,21.0,0.8016834491841532,0.14468147429387856,0.811164274322169,0.1652676645467227
yc69d,4.266220865535842e-06,5.0,0.2343916808347354,SGD,elu,0.0711797070629903,194.0,155.0,0.7,0.15,200.0,26.0,0.5040237981732199,0.0989390124657446,0.547846889952153,0.15392236997484698
yG3Qr,2.967160143798618e-06,70.0,0.30245550064089216,adam,elu,0.010017708018684313,17.0,97.0,0.7,0.15,200.0,49.0,0.5118388322781378,0.10955482106623224,0.5481658692185007,0.15894332271641742
WlbLW,0.021892518323188302,10.0,0.32698320228084604,adam,relu,0.08919991071071093,122.0,132.0,0.7,0.15,200.0,32.0,0.5052920349940762,0.033207048630847724,0.5,0.0
tDrhT,0.3682809740855358,10.0,0.20530362201290364,adam,relu,0.082531365270513,199.0,80.0,0.7,0.15,200.0,19.0,0.5,0.0,0.5,0.0
gIHay,0.0002253972088213968,5.0,0.035273958662996166,SGD,tanh,0.05905235794051235,89.0,150.0,0.7,0.15,200.0,16.0,0.5303105441837387,0.14066061194901114,0.5888357256778309,0.1713275024632066
oDJGw,0.420943581212597,30.0,0.11562591116949106,adam,tanh,0.010577672081269153,63.0,54.0,0.7,0.15,200.0,16.0,0.6437435247892724,0.09067994164858194,0.4332535885167464,0.16965043926235848
myLFE,0.02069836552091462,30.0,0.2817797195176453,adam,relu,0.03811393913946422,168.0,170.0,0.7,0.15,200.0,48.0,0.6770146561347821,0.15770551911494665,0.5374003189792663,0.11220095693779904
IbyVJ,0.013955979004646516,5.0,0.29294247804010753,SGD,tanh,0.04955172946206596,97.0,15.0,0.7,0.15,200.0,52.0,0.7727879249699762,0.11188787730385553,0.7875598086124401,0.15082491988245694
jtYyO,0.33277502143172405,10.0,0.3815881835498758,SGD,elu,0.08581193615106823,26.0,184.0,0.7,0.15,200.0,37.0,-1,-1,-1,-1
svYpf,0.003836380440942355,5.0,0.32558864408982124,adam,tanh,0.04638189661387995,53.0,121.0,0.7,0.15,200.0,16.0,0.7673962240950515,0.12386686478225967,0.6168261562998405,0.1786206459075873
pLD1G,0.0067686393943119484,70.0,0.1533980028380856,adam,tanh,0.016087537756581338,185.0,106.0,0.7,0.15,200.0,31.0,0.8043904533795713,0.07838773040898411,0.838755980861244,0.0709520963043687
lJAmn,1.055667732918656e-05,70.0,0.09905007641753505,SGD,elu,0.05432381626773217,123.0,171.0,0.7,0.15,200.0,55.0,0.44443430483160135,0.10390779792915837,0.4926634768740031,0.1580902724939239
DhIIT,1.159913075741798e-06,10.0,0.363669664651485,SGD,relu,0.07185751251714696,31.0,176.0,0.7,0.15,200.0,59.0,0.47913987399223645,0.050418186913108835,0.4957735247208932,0.09238157357036766
u8Aka,2.527487053047939e-06,100.0,0.35517643724271997,SGD,relu,0.014607646303081501,149.0,35.0,0.7,0.15,200.0,64.0,0.45239987362359413,0.09498276253302378,0.5080542264752791,0.10675234005322906
MlGJv,1.403901090346129e-06,5.0,0.1266229046870706,adam,tanh,0.09031377638783916,170.0,97.0,0.7,0.15,200.0,32.0,0.5324774418624665,0.14157858191891506,0.562200956937799,0.12668387158203026
iT3vx,0.486033272287919,100.0,0.30334543013525817,SGD,relu,0.019003442317127618,49.0,32.0,0.7,0.15,200.0,36.0,0.6807074589664017,0.1594669399433044,0.7554226475279108,0.1897092313903959
fZyDC,0.21327216471899207,50.0,0.26523152912913156,adam,relu,0.036362669975778895,87.0,117.0,0.7,0.15,200.0,53.0,0.544120119775237,0.08755574930085164,0.5,0.0
R6Ciw,0.021704265622189082,5.0,0.3202987166260272,adam,tanh,0.08780562705069356,76.0,120.0,0.7,0.15,200.0,40.0,0.660971881557514,0.1178176384772655,0.5,0.0
jqxAf,4.024689523803726e-06,10.0,0.11623663033411469,SGD,tanh,0.02481911183898009,126.0,102.0,0.7,0.15,200.0,37.0,0.45195855953406533,0.08964204929581225,0.5360446570972887,0.13880812600631165
eAj1V,0.03430768910222864,70.0,0.2904846196870638,SGD,elu,0.06572959168207092,44.0,117.0,0.7,0.15,200.0,49.0,0.618867036801013,0.11534748963386306,0.6842902711323764,0.1862653369809536
iNnDE,0.3004912152407358,5.0,0.369650343276652,SGD,relu,0.049111124795817335,45.0,57.0,0.7,0.15,200.0,53.0,0.6239468613480965,0.12493230687035234,0.5,0.0
vGUln,0.35899632716628793,30.0,0.38720038919413147,SGD,elu,0.028511668983412043,15.0,105.0,0.7,0.15,200.0,35.0,0.7814477010102514,0.13600355627055688,0.8302232854864435,0.12607272156522592
iZAoT,0.01961514411811551,5.0,0.27350942594656,adam,relu,0.038626615358029665,69.0,28.0,0.7,0.15,200.0,20.0,0.616640768750355,0.10611907878315675,0.5,0.0
RSNC2,0.0008254698883383858,70.0,0.18384179666525508,adam,elu,0.017568510785290516,103.0,101.0,0.7,0.15,200.0,38.0,0.8365836189729979,0.05969267719826408,0.8834130781499203,0.02115207772321033
ai3QM,1.0400509942071109e-05,5.0,0.0008716902557782902,SGD,tanh,0.05397836675037633,134.0,34.0,0.7,0.15,200.0,35.0,0.4404647150761332,0.10874226725042921,0.44354066985645935,0.13215224773082088
kZOTJ,0.0011490657558064186,5.0,0.29295067307260814,adam,relu,0.04813985590412269,35.0,115.0,0.7,0.15,200.0,48.0,0.7159520169391312,0.1737002857701828,0.7365231259968101,0.18427582954284383
DVuvp,1.9670276530213624e-05,70.0,0.0870947799524191,SGD,relu,0.02284459339395666,119.0,125.0,0.7,0.15,200.0,17.0,0.4633969142312796,0.0795654046574599,0.5419457735247208,0.07363275542749724
ogZxo,0.07520836307654293,70.0,0.247958854199414,SGD,tanh,0.0955859923179094,25.0,98.0,0.7,0.15,200.0,18.0,0.6751310037128264,0.12071709326230938,0.7727272727272727,0.13787553624439638
Qkbtc,0.004494486013253638,70.0,0.10880441987006724,adam,elu,0.0554484837353216,166.0,16.0,0.7,0.15,200.0,42.0,0.7673189104404354,0.1108914448934704,0.7527910685805422,0.13474372898159845
qq6Tz,3.7665103563142924e-05,50.0,0.0955435384098212,SGD,relu,0.08537694542443575,123.0,100.0,0.7,0.15,200.0,46.0,0.46808053662293103,0.049795063096943905,0.4654704944178628,0.07796502718988967
bmoMu,4.578456276396716e-05,30.0,0.3997157874385881,SGD,elu,0.012310534956124242,11.0,72.0,0.7,0.15,200.0,50.0,0.4863453086086774,0.08836312034715299,0.5323763955342902,0.10864229648169112
toRDh,0.03792053119944488,30.0,0.3627137649133987,adam,tanh,0.037082457330584344,81.0,181.0,0.7,0.15,200.0,51.0,0.8010885568572144,0.030471028921192425,0.5392344497607655,0.09381922598902571
F7r6o,0.0020562613746821726,30.0,0.09314365230423163,adam,tanh,0.04694010610015153,151.0,61.0,0.7,0.15,200.0,16.0,0.8494463643396676,0.10406289483502278,0.8220095693779903,0.13104613983877597
PpR88,0.01453200996291857,30.0,0.13025838709295065,SGD,tanh,0.008435841499864228,199.0,164.0,0.7,0.15,200.0,49.0,0.7549833275387872,0.07979366899088625,0.8771929824561404,0.04056809359482264
XRNix,0.011440007418772501,5.0,0.26812024707385546,adam,relu,0.014372526661645225,157.0,114.0,0.7,0.15,200.0,46.0,0.6272678395950455,0.11207345235859037,0.5421850079744817,0.12655502392344495
uXw9G,0.0015864179187548284,30.0,0.005073799894002429,SGD,tanh,0.02308885169068825,196.0,67.0,0.7,0.15,200.0,28.0,0.5632751621578841,0.11288931465378305,0.6405103668261563,0.1526911467842064
n4tNg,0.0002221697765966595,50.0,0.24396969736782262,SGD,elu,0.09836149116110515,151.0,69.0,0.7,0.15,200.0,38.0,0.4779644815787594,0.10369891108793959,0.5165869218500798,0.12686084536460793
fz3Nf,0.0022402595929846324,10.0,0.17904695957798644,SGD,relu,0.02537611421735586,196.0,196.0,0.7,0.15,200.0,28.0,0.6276100454453284,0.1124226604131832,0.7099681020733652,0.15079533961552252
AEmmZ,0.0009469807011404169,70.0,0.029781988249001936,SGD,relu,0.037646176310808355,192.0,148.0,0.7,0.15,200.0,57.0,0.4695710494992908,0.058080159231490416,0.485645933014354,0.09452233540759579
oBr9q,0.000511391694786246,10.0,0.3477022415872433,SGD,relu,0.035589306630084715,63.0,85.0,0.7,0.15,200.0,66.0,0.5025856187428382,0.07332657398854123,0.5799043062200957,0.11057751092183923
EgSw3,0.00013357008826344707,100.0,0.11167561010225727,SGD,tanh,0.08051554554208107,170.0,160.0,0.7,0.15,200.0,46.0,0.4586837018038056,0.08881693985460909,0.47145135566188195,0.10405815528968684
jsTeH,6.4055599228515944e-06,100.0,0.017697468349605394,SGD,relu,0.026322131387114967,161.0,67.0,0.7,0.15,200.0,16.0,0.4382626639410968,0.08619216521168094,0.434688995215311,0.11868024840248885
R8tDH,0.06605211132951605,100.0,0.3877131568787533,SGD,relu,0.06021691842984977,163.0,33.0,0.7,0.15,200.0,37.0,0.5793579626005855,0.09015295746531246,0.6343700159489634,0.1450361797571231
Hjy9c,0.0024230069231811523,5.0,0.187611709092921,adam,relu,0.08135978225437099,102.0,183.0,0.7,0.15,200.0,24.0,0.621216163696476,0.1228867476446673,0.5206539074960128,0.061961722488038266
d5tfZ,0.02452252406420589,10.0,0.2957096431967687,SGD,relu,0.052066032511219267,141.0,197.0,0.7,0.15,200.0,30.0,0.664100217419435,0.17034460751627228,0.6963317384370017,0.15617073077829113
Y9iNO,0.2679583439832646,50.0,0.2740574438211595,adam,tanh,0.011430312783083242,12.0,89.0,0.7,0.15,200.0,36.0,0.6852750533446037,0.07532419632183317,0.532695374800638,0.2530703984525985
IHvsA,0.0005067766607467287,5.0,0.07506404948883741,SGD,tanh,0.041476679176888576,170.0,50.0,0.7,0.15,200.0,63.0,0.6497603355948091,0.10742349624255888,0.717224880382775,0.11344422604901877
